TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 10,Perry,252227,,,FD05,FD05 097 0451 003-008,MOUNTAIN ENTERPRISES INC,MP09704512501,2025-05-22,568831.55,568831.55
Pavement Asset Management,District 10,Menifee,252228,,,FD05,FD05 083 0460 013-016,WALKER CONSTRUCTION & MATERIALS LLC,MP08304602501,2025-05-22,799888.77,799888.77
Pavement Asset Management,District 10,Estill,252202,,,FD05,FD05 033 0089 000-005,HINKLE CONTRACTING COMPANY LLC,MP03300892501,2025-04-24,922742.29,591617.95
Pavement Asset Management,District 10,Estill,252202,,,FD05,FD05 033 0089 019-023,HINKLE CONTRACTING COMPANY LLC,MP03300892502,2025-04-24,922742.29,331124.34
Pavement Asset Management,District 10,Magoffin,252129,,,FD05,FD05 077 0460 014-021,HINKLE CONTRACTING COMPANY LLC,MP07704602501,2025-03-20,1781099.7,1781099.7
Pavement Asset Management,District 10,Magoffin,252158,,,FD05,FD05 077 0460 000-010,HINKLE CONTRACTING COMPANY LLC,MP07704602401,2025-03-20,1930053.95,1930053.95
Pavement Asset Management,District 10,Perry,252026,,,FD05,FD05 097 0080 000-003,MOUNTAIN ENTERPRISES INC,MP09700802501,2025-03-20,365660.36,365660.36
Pavement Asset Management,District 10,Owsley,252153,,,FD05,FD05 095 0030 013-018,HINKLE CONTRACTING COMPANY LLC,MP09500302502,2025-03-20,453227.76,453227.76
Pavement Asset Management,District 10,Owsley,252021,,,FD05,FD05 095 0030 008-011,HINKLE CONTRACTING COMPANY LLC,MP09500302501,2025-03-20,295890.01,295890.01
Pavement Asset Management,District 10,Powell,252135,,,FD05,FD05 099 0011 020-026,HINKLE CONTRACTING COMPANY LLC,MP09900112501,2025-03-20,458372.74,458372.74
Pavement Asset Management,District 10,Morgan,252128,,,FD05,FD05 088 0205 000-007,HINKLE CONTRACTING COMPANY LLC,MP08802052501,2025-03-20,1997737.7,1997737.7
Miscellaneous,District 10,Various,252010,,,FE01,FE01 121 DW25 0100000,OGLESBY CONSTRUCTION INC,MP12100002510,2025-02-20,1654968.07,1654968.07
Pavement Asset Management,District 10,Wolfe,252019,,,FD05,FD05 119 0651 000-001,HINKLE CONTRACTING COMPANY LLC,MP11906512501,2025-02-20,492150.57,98884.96
Pavement Asset Management,District 10,Wolfe,252019,,,FD05,FD05 119 0015 008-010,HINKLE CONTRACTING COMPANY LLC,MP11900152501,2025-02-20,492150.57,393265.61
Highway Improvement,District 10,Wolfe,251302,10-00212.00,STP,,STP 1911 (005),FREDERICK & MAY CONSTRUCTION CO,DE11901912502,2025-02-20,889565.08,889565.08
Highway Improvement,District 10,Morgan,251101,10-09017.00,,FD04,FD04 088 0460 014-015,HINKLE CONTRACTING COMPANY LLC,DE08804602501,2025-01-23,968976.27,968976.27
Pavement Asset Management,District 10,Owsley,252053,,,FD05,FD05 095 0846 003-007,HINKLE CONTRACTING COMPANY LLC,MP09508462401,2025-01-23,311467.93,311467.93
Highway Improvement,District 10,Lee,251001,10-00292.00,STP,,STP 0302 (027),HINKLE CONTRACTING COMPANY LLC,DE06505872501,2025-01-23,3709372.4,2628290.88
Highway Improvement,District 10,Lee,251001,10-80102.00,,FD04,FD04 065 0011 004-005,HINKLE CONTRACTING COMPANY LLC,DE06500112501,2025-01-23,3709372.4,748418.0
Highway Improvement,District 10,Lee,251001,10-80103.00,,FD04,FD04 065 0011 009-010,HINKLE CONTRACTING COMPANY LLC,DE06500112502,2025-01-23,3709372.4,332663.5
Pavement Asset Management,District 10,Perry,242416,,,FD05,FD05 097 0484 003-005,MOUNTAIN ENTERPRISES INC,MP09704842401,2024-12-12,146972.25,146972.25
Rural Roads Projects,District 10,Wolfe,243127,,,CB06,CB06 119 0746 004-007,HINKLE CONTRACTING COMPANY LLC,1011907462501,2024-12-12,260100.2,260100.2
Pavement Asset Management,District 10,Perry,242393,,,FD05,FD05 097 0015 004-006,MOUNTAIN ENTERPRISES INC,MP09700152401,2024-11-14,576000.42,576000.42
Rural Roads Projects,District 10,Estill,243108,,,CB06,CB06 033 3325 002-004,HINKLE CONTRACTING COMPANY LLC,1003333252401,2024-10-24,382736.8,195400.53
Rural Roads Projects,District 10,Estill,243108,,,CB06,CB06 033 0594 006-008,HINKLE CONTRACTING COMPANY LLC,1003305942401,2024-10-24,382736.8,187336.27
Rural Roads Projects,District 10,Owsley,243109,,,CB06,CB06 097 0577 001-004,HINKLE CONTRACTING COMPANY LLC,1009505772401,2024-10-24,272558.45,178988.29
Rural Roads Projects,District 10,Owsley,243109,,,CB06,CB06 095 2025 003-006,HINKLE CONTRACTING COMPANY LLC,1009520252401,2024-10-24,272558.45,93570.16
Pavement Asset Management,District 10,Perry,242353,10-04700.00,,FD04,FD04 097 0080 012-013,MOUNTAIN ENTERPRISES INC,MP09700802402,2024-10-24,4867853.49,397695.68
Safety,District 10,Perry,242353,10-00942.00,,HSIP,HSIP 9010(544),MOUNTAIN ENTERPRISES INC,1009700802401,2024-10-24,4867853.49,249007.93
Pavement Asset Management,District 10,Perry,242353,,,FD05,FD05 097 0080 008-016,MOUNTAIN ENTERPRISES INC,MP09700802401,2024-10-24,4867853.49,4221149.88
Miscellaneous,District 10,Various,242323,10-04312.00,,FD04,FD04 088 0191 010-012,N W K CONSTRUCTION INC,MP08801912401,2024-10-24,81700.01,51116.07
Miscellaneous,District 10,Various,242323,10-04316.00,,FD04,FD04 077 1081 008-009,N W K CONSTRUCTION INC,MP07710812401,2024-10-24,81700.01,30583.93
Pavement Asset Management,District 10,Morgan,242354,,,FD05,FD05 088 0172 009-013,HINKLE CONTRACTING COMPANY LLC,MP08801722401,2024-10-24,319679.04,319679.04
Miscellaneous,District 10,Wolfe,242310,10-04319.00,,FD04,FD04 119 0191 010-011,GEORGE B STONE CO LLC,MP11901912401,2024-09-26,52143.0,31394.55
Miscellaneous,District 10,Wolfe,242310,10-04320.00,,FD04,FD04 119 0746 001-002,GEORGE B STONE CO LLC,MP11907462401,2024-09-26,52143.0,20748.45
Pavement Asset Management,District 10,Wolfe,242115,,,FD05,FD05 119 3039 000-001,HINKLE CONTRACTING COMPANY LLC,MP11930392401,2024-09-26,134507.06,134507.06
Pavement Asset Management,District 10,Owsley,242159,,,FD05,FD05 095 0011 002-007,HINKLE CONTRACTING COMPANY LLC,MP09500112401,2024-09-26,701774.46,701774.46
Pavement Asset Management,District 10,Estill,242315,,,FD05,FD05 033 0052 015-017,HINKLE CONTRACTING COMPANY LLC,MP03300522402,2024-09-26,186327.36,186327.36
Pavement Asset Management,District 10,Lee,242316,,,FD05,FD05 065 1746 000-002,HINKLE CONTRACTING COMPANY LLC,MP06517462401,2024-09-26,139518.15,139518.15
Pavement Asset Management,District 10,Lee,242317,,,FD05,FD05 065 2453 000-003,HINKLE CONTRACTING COMPANY LLC,MP06524532401,2024-09-26,291665.81,291665.81
Rural Roads Projects,District 10,Breathitt,243093,,,CB06,CB06 013 1812 014-017,HINKLE CONTRACTING COMPANY LLC,1001318122401,2024-09-26,240609.35,240609.35
Rural Roads Projects,District 10,Lee,243094,,,CB06,CB06 065 2017 000-002,HINKLE CONTRACTING COMPANY LLC,1006520172401,2024-09-26,178018.41,178018.41
Highway Improvement,District 10,Perry,241109,10-09018.00,,FD04,FD04 097 0476 011-012,KEETECH CONSTR HORIZONTAL DIRECTIONAL DRILLING & UTILITIES,DE09704762409,2024-08-22,466138.55,466138.55
Highway Improvement,District 10,Powell,241110,10-09019.00,,FD04,FD04 099 2073 000-001,WALKER CONSTRUCTION & MATERIALS LLC,DE09920732410,2024-08-22,1094940.0,1094940.0
Pavement Asset Management,District 10,Morgan,242284,,,FD05,FD05 088 1260 002-006,HINKLE CONTRACTING COMPANY LLC,MP08812602401,2024-08-22,409045.51,409045.51
Pavement Asset Management,District 10,Estill,242288,,,FD05,FD05 033 1571 000-006,HINKLE CONTRACTING COMPANY LLC,MP03315712401,2024-08-22,1514590.53,757624.43
Pavement Asset Management,District 10,Estill,242288,,,FD05,FD05 033 0052 007-010,HINKLE CONTRACTING COMPANY LLC,MP03300522401,2024-08-22,1514590.53,756966.1
Rural Roads Projects,District 10,Magoffin,243034,,,CB06,CB06 077 0867 005-011,HINKLE CONTRACTING COMPANY LLC,1007708672401,2024-07-18,602694.25,602694.25
Rural Roads Projects,District 10,Menifee,243035,,,CB06,CB06 083 0713 005-010,WALKER CONSTRUCTION & MATERIALS LLC,1008307132401,2024-07-18,511460.0,511460.0
Rural Roads Projects,District 10,Powell,243030,,,CB06,CB06 099 3354 002-004,WALKER CONSTRUCTION & MATERIALS LLC,1009933542401,2024-07-18,341976.8,168355.33
Rural Roads Projects,District 10,Powell,243030,,,CB06,CB06 099 1028 000-001,WALKER CONSTRUCTION & MATERIALS LLC,1009910282401,2024-07-18,341976.8,173621.47
Rural Roads Projects,District 10,Morgan,243036,,,CB06,CB06 088 0772 008-011,HINKLE CONTRACTING COMPANY LLC,1008807722401,2024-07-18,773004.0,254704.51
Rural Roads Projects,District 10,Morgan,243036,,,CB06,CB06 088 0437 001-006,HINKLE CONTRACTING COMPANY LLC,1008804372401,2024-07-18,773004.0,518299.49
Bridge Asset Management,District 10,Estill,245359,10-10050.00,"STP, BRZ",,STP BRZ 9030 (476),WALKER CONSTRUCTION & MATERIALS LLC,BR03300522400,2024-07-18,2942824.8,2942824.8
Pavement Asset Management,District 10,Powell,244105,,,FD05,FD05 099 2486 000-001,WALKER CONSTRUCTION & MATERIALS LLC,MP09924862401,2024-07-18,153699.0,120017.0
Safety,District 10,Powell,244105,10-00941.00,,HSIP,HSIP 9010(608),WALKER CONSTRUCTION & MATERIALS LLC,1009924862401,2024-07-18,153699.0,33682.0
Rural Roads Projects,District 10,Perry,243029,,,CB06,CB06 097 1096 005-008,MOUNTAIN ENTERPRISES INC,1009710962401,2024-06-20,501503.59,173295.05
Rural Roads Projects,District 10,Perry,243029,,,CB06,CB06 097 1087 000-001,MOUNTAIN ENTERPRISES INC,1009710872401,2024-06-20,501503.59,116823.59
Rural Roads Projects,District 10,Perry,243029,,,CB06,CB06 097 1088 003-005,MOUNTAIN ENTERPRISES INC,1009710882401,2024-06-20,501503.59,211384.95
Pavement Asset Management,District 10,Perry,242135,,,CPTL,CPTL 097 8022 000-001,MOUNTAIN ENTERPRISES INC,MP09780222401,2024-05-23,60656.9,60656.9
Highway Improvement,District 10,Perry,241311,10-00183.00,,EK57,EK57 097 2156 000-003,FREDERICK & MAY CONSTRUCTION CO,DE09721562411,2024-05-23,12655205.89,12655205.89
Bridge Asset Management,District 10,Morgan,245346,10-10055.00,"STP, BRZ",,STP BRZ 9030 (461),FREDERICK & MAY CONSTRUCTION CO,BR08819502400,2024-05-23,2338741.0,2338741.0
Pavement Asset Management,District 10,Powell,242143,,,FD05,FD05 099 0015 005-009,WALKER CONSTRUCTION & MATERIALS LLC,MP09900152401,2024-04-25,394799.0,394799.0
Pavement Asset Management,District 10,Morgan,242146,,,FD05,FD05 088 2495 000-001,HINKLE CONTRACTING COMPANY LLC,MP08824952401,2024-04-25,763637.23,109918.68
Pavement Asset Management,District 10,Morgan,242146,,,FD05,FD05 088 0460 015-017,HINKLE CONTRACTING COMPANY LLC,MP08804602402,2024-04-25,763637.23,653718.55
Bridge Asset Management,District 10,Menifee,242147,,,FE02,FE02 083 0460 008-009,WALKER CONSTRUCTION & MATERIALS LLC,MP08304602402,2024-04-25,149499.0,30185.64
Pavement Asset Management,District 10,Menifee,242147,,,FD05,FD05 083 0460 008-009,WALKER CONSTRUCTION & MATERIALS LLC,MP08304602401,2024-04-25,149499.0,119313.36
Pavement Asset Management,District 10,Letcher,242100,,,FD05,FD05 067 0007 000-003,MOUNTAIN ENTERPRISES INC,MP06700072401,2024-04-25,419826.7,419826.7
Pavement Asset Management,District 10,Breathitt,242092,,,FD05,FD05 013 3232 000-001,HINKLE CONTRACTING COMPANY LLC,MP01332322401,2024-04-25,133719.46,133719.46
Pavement Asset Management,District 10,Perry,242097,,,FD05,FD05 097 0463 004-007,MOUNTAIN ENTERPRISES INC,MP09704632401,2024-04-25,422750.0,422750.0
Pavement Asset Management,District 10,Morgan,242098,,,FD05,FD05 088 0460 000-001,HINKLE CONTRACTING COMPANY LLC,MP08804602401,2024-04-25,171038.46,171038.46
Pavement Asset Management,District 10,Perry,242148,,,FE01,FE01 097 0007 000-012,MOUNTAIN ENTERPRISES INC,MP09700072401,2024-04-25,899024.8,675384.37
Pavement Asset Management,District 10,Perry,242148,,,CD01,CD01 097 0007 000-012,MOUNTAIN ENTERPRISES INC,MP09700072402,2024-04-25,899024.8,223640.43
Highway Improvement,District 10,Breathitt,241306,10-00376.00,,NHPP,NHPP 0151 (090),TRITON CONSTRUCTION INC,DE01300152406,2024-03-21,49552000.0,49552000.0
Pavement Asset Management,District 10,Perry,242048,,,FD05,FD05 097 1762 000-002,MOUNTAIN ENTERPRISES INC,MP09717622401,2024-02-22,256437.7,256437.7
Pavement Asset Management,District 10,Magoffin,242083,,,FD05,FD05 077 1888 000-005,HINKLE CONTRACTING COMPANY LLC,MP07718882401,2024-02-22,609820.76,609820.76
Miscellaneous,District 10,Various,242010,,,FE01,FE01 121 DW24 0100000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002410,2024-02-22,1162000.0,1162000.0
Pavement Asset Management,District 10,Morgan,232472,,,FD05,FD05 088 0172 000-003,STRAWSER CONSTRUCTION INC,MP08801722302,2023-12-14,942116.28,452926.39
Pavement Asset Management,District 10,Morgan,232472,,,FD05,FD05 088 0007 008-012,STRAWSER CONSTRUCTION INC,MP08800072301,2023-12-14,942116.28,412489.57
Highway Improvement,District 10,Powell,231047,10-20008.00,,NHPP,NHPP 9000(005),HINKLE CONTRACTING COMPANY LLC,DE09990002347,2023-12-14,2418696.75,2418696.75
Pavement Asset Management,District 10,Owsley,232464,,,FD05,FD05 095 0028 000-004,HINKLE CONTRACTING COMPANY LLC,MP09500282303,2023-11-16,311886.94,311886.94
Pavement Asset Management,District 10,Menifee,232470,,,FD05,FD05 083 0460 010-014,WALKER CONSTRUCTION & MATERIALS LLC,MP08304602302,2023-11-16,446460.0,446460.0
Highway Improvement,District 10,Perry,231046,10-00183.00,,EK57,EK57 097 2156 000-001,KEETECH CONSTR HORIZONTAL DIRECTIONAL DRILLING & UTILITIES,DE09721562346,2023-11-01,498372.3,498372.3
Pavement Asset Management,District 10,Perry,232401,,,FD04,FD04 097 0476 012-023,MOUNTAIN ENTERPRISES INC,MP09704762301,2023-10-26,3088759.57,3088759.57
Bridge Asset Management,District 10,Powell,232903,,,FE02,FE02 099 9000 B00024R 18.25,M&M SERVICES CO INC,MB09990002301,2023-10-26,611735.85,372376.85
Bridge Asset Management,District 10,Powell,232903,,,FE02,FE02 099 0015 B00044N 4.1,M&M SERVICES CO INC,MB09900152301,2023-10-26,611735.85,239359.0
Bridge Asset Management,District 10,Lee,235323,10-10013.00,"STP, BRZ",,STP BRZ 9030 (432),M&M SERVICES CO INC,BR06511242300,2023-10-26,942574.65,942574.65
Miscellaneous,District 10,Magoffin,232430,10-04310.00,,FD04,FD04 077 0867 009-010,JAG INC,MP07708672301,2023-09-28,67394.0,67394.0
Safety,District 10,Various,234010,10-00940.00,,HSIP,HSIP 9010(484),GEORGE B STONE CO LLC,1012199992301,2023-09-28,853824.0,853824.0
Pavement Asset Management,District 10,Perry,232345,,,FD05,FD05 097 0267 009-013,MOUNTAIN ENTERPRISES INC,MP09702672302,2023-08-24,396314.23,396314.23
Highway Improvement,District 10,Perry,231333,10-00182.00,,FD04,FD04 097 0015 012-013,LANDMARK CONSTRUCTION LLC,DE09700152333,2023-07-20,1373326.8,1373326.8
Highway Improvement,District 10,Various,236003,10-00181.00,,,STP6000(233),BLUEGRASS CONTRACTING CORPORATION,1012199992302,2023-07-20,672030.0,672030.0
Rural Roads Projects,District 10,Menifee,233053,,,CB06,CB06 083 0746 000 003,WALKER CONSTRUCTION & MATERIALS LLC,1008307462301,2023-06-22,555555.55,225255.44
Rural Roads Projects,District 10,Menifee,233053,,,CB06,CB06 083 0713 002 005,WALKER CONSTRUCTION & MATERIALS LLC,1008307132301,2023-06-22,555555.55,330300.11
Rural Roads Projects,District 10,Estill,233056,,,CB06,CB06 033 0213 004 006,HINKLE CONTRACTING COMPANY LLC,1003302132301,2023-06-22,199231.2,199231.2
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 1010 001 004,HINKLE CONTRACTING COMPANY LLC,1008810102301,2023-06-22,899034.25,221970.48
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 1002 012 013,HINKLE CONTRACTING COMPANY LLC,1008810022301,2023-06-22,899034.25,219196.55
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 3420 001 002,HINKLE CONTRACTING COMPANY LLC,1008834202301,2023-06-22,899034.25,110488.06
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 0711 004 005,HINKLE CONTRACTING COMPANY LLC,1008807723301,2023-06-22,899034.25,142655.4
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 2027 000 001,HINKLE CONTRACTING COMPANY LLC,1008820272301,2023-06-22,899034.25,106129.03
Rural Roads Projects,District 10,Morgan,233062,,,CB06,CB06 088 3036 000 003,HINKLE CONTRACTING COMPANY LLC,1008830362301,2023-06-22,899034.25,98594.74
Rural Roads Projects,District 10,Powell,233057,,,CB06,CB06 099 1184 000 001,HINKLE CONTRACTING COMPANY LLC,1009911842301,2023-06-22,236214.35,67011.83
Rural Roads Projects,District 10,Powell,233057,,,CB06,CB06 099 3354 000 003,HINKLE CONTRACTING COMPANY LLC,1009933542301,2023-06-22,236214.35,169202.52
Rural Roads Projects,District 10,Magoffin,233061,,,CB06,CB06 077 1090 001 003,HINKLE CONTRACTING COMPANY LLC,1007710902301,2023-06-22,992197.1,302371.7
Rural Roads Projects,District 10,Magoffin,233061,,,CB06,CB06 077 3334 001 002,HINKLE CONTRACTING COMPANY LLC,1007733342301,2023-06-22,992197.1,183670.69
Rural Roads Projects,District 10,Magoffin,233061,,,CB06,CB06 077 0364 000 003,HINKLE CONTRACTING COMPANY LLC,1007703642301,2023-06-22,992197.1,278059.24
Rural Roads Projects,District 10,Magoffin,233061,,,CB06,CB06 077 1081 000 002,HINKLE CONTRACTING COMPANY LLC,1007710812301,2023-06-22,992197.1,228095.47
Pavement Asset Management,District 10,Perry,232228,,,FD05,FD05 097 3677 000-001,MOUNTAIN ENTERPRISES INC,MP09736772301,2023-05-25,432482.61,174789.69
Pavement Asset Management,District 10,Perry,232228,,,FD05,FD05 097 0451 003-004,MOUNTAIN ENTERPRISES INC,MP09704512302,2023-05-25,432482.61,179591.8
Pavement Asset Management,District 10,Perry,232228,,,FD05,FD05 097 0451 007-008,MOUNTAIN ENTERPRISES INC,MP09704512301,2023-05-25,432482.61,78101.12
Pavement Asset Management,District 10,Menifee,232071,,,FD05,FD05 083 1693 000-005,WALKER CONSTRUCTION & MATERIALS LLC,MP08316932301,2023-05-25,497596.0,497596.0
Pavement Asset Management,District 10,Menifee,232237,,,,fd05 083 0460 015-016,WALKER CONSTRUCTION & MATERIALS LLC,MP08304602301,2023-05-25,96386.83,96386.83
Pavement Asset Management,District 10,Perry,232324,,,FD05,FD05 097 0028 012-016,MOUNTAIN ENTERPRISES INC,MP09700282301,2023-05-25,378486.45,378486.45
Rural Roads Projects,District 10,Breathitt,233039,,,CB06,CB06 013 3237 001-004,HINKLE CONTRACTING COMPANY LLC,1001332372201,2023-05-25,580499.39,339088.2
Rural Roads Projects,District 10,Breathitt,233039,,,CB06,CB06 013 3324 000-003,HINKLE CONTRACTING COMPANY LLC,1001333242202,2023-05-25,580499.39,241411.19
Rural Roads Projects,District 10,Breathitt,233042,,,CB06,CB06 013 1278 003-006,HINKLE CONTRACTING COMPANY LLC,1001312782301,2023-05-25,495966.0,337106.83
Rural Roads Projects,District 10,Breathitt,233042,,,CB06,CB06 013 3237 000 002,HINKLE CONTRACTING COMPANY LLC,1001332372302,2023-05-25,495966.0,158859.17
Rural Roads Projects,District 10,Lee,233043,,,CB06,CB06 065 2017 001 004,HINKLE CONTRACTING COMPANY LLC,1006520172304,2023-05-25,479354.86,257870.53
Rural Roads Projects,District 10,Lee,233043,,,CB06,CB06 065 1144 000-002,HINKLE CONTRACTING COMPANY LLC,1006511442302,2023-05-25,479354.86,221484.33
Rural Roads Projects,District 10,Wolfe,233044,,,CB06,CB06 119 1261 000 003,HINKLE CONTRACTING COMPANY LLC,1011912612303,2023-05-25,255401.44,255401.44
Rural Roads Projects,District 10,Perry,233045,,,CB06,CB06 097 0267 000 002,MOUNTAIN ENTERPRISES INC,1009702672302,2023-05-25,583140.8,179841.07
Rural Roads Projects,District 10,Perry,233045,,,CB06,CB06 097 1095 000 003,MOUNTAIN ENTERPRISES INC,1009710952303,2023-05-25,583140.8,235591.53
Rural Roads Projects,District 10,Perry,233045,,,CB06,CB06 097 2446 000 002,MOUNTAIN ENTERPRISES INC,1009724462302,2023-05-25,583140.8,167708.19
Rural Roads Projects,District 10,Owsley,233046,,,CB06,CB06 095 1411 001 002,HINKLE CONTRACTING COMPANY LLC,1009514112302,2023-05-25,241732.59,101411.27
Rural Roads Projects,District 10,Owsley,233046,,,CB06,CB06 095 2024 002 004,HINKLE CONTRACTING COMPANY LLC,1009520242304,2023-05-25,241732.59,140321.32
Pavement Asset Management,District 10,Lee,232223,,,FD05,FD05 065 0052 012-013,HINKLE CONTRACTING COMPANY LLC,MP06500522301,2023-05-25,148345.06,148345.06
Pavement Asset Management,District 10,Perry,232229,,,FD05,FD05 097 015X 000-003,MOUNTAIN ENTERPRISES INC,MP097015X2301,2023-05-25,888603.05,888603.05
Pavement Asset Management,District 10,Powell,232144,,,FD05,FD05 099 0011 015-020,HINKLE CONTRACTING COMPANY LLC,MP09900112301,2023-05-25,664078.2,664078.2
Pavement Asset Management,District 10,Morgan,232235,,,FD05,FD05 088 0191 006-013,HINKLE CONTRACTING COMPANY LLC,MP08801912301,2023-05-25,989316.0,989316.0
Pavement Asset Management,District 10,Estill,232238,,,FD05,FD05 033 0499 008-010,HINKLE CONTRACTING COMPANY LLC,MP03304992301,2023-05-25,288648.65,288648.65
Pavement Asset Management,District 10,Wolfe,232225,,,FD05,FD05 119 0015 014-019,HINKLE CONTRACTING COMPANY LLC,MP11900152301,2023-05-25,474899.88,474899.88
Pavement Asset Management,District 10,Breathitt,232230,,,FD05,FD05 013 0476 000-012,HINKLE CONTRACTING COMPANY LLC,MP01304762301,2023-05-25,1653704.7,1653704.7
Pavement Asset Management,District 10,Perry,232269,,,FD05,FD05 097 0267 002-005,MOUNTAIN ENTERPRISES INC,MP09702672301,2023-04-27,288561.5,288561.5
