TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 04,Larue,253081,,,CB06,CB06 062 0470 000-006,SCOTTY'S CONTRACTING & STONE LLC,0406204702502,2025-07-24,914933.47,914933.47
Rural Roads Projects,District 04,Nelson,253094,,,CB06,CB06 090 0247 000-008,MAGO CONSTRUCTION COMPANY LLC,0409002472501,2025-07-24,850265.0,850265.0
Highway Improvement,District 04,Hardin,251902,04-00171.00,STP,FD04,STP 6000(202)/FD04 047 1136 00,LOUISVILLE PAVING COMPANY INC,DE04711362501,2025-07-24,20464537.0,20464537.0
Miscellaneous,District 04,Nelson,252268,,,FE06,FE06 090 0605 009-010,GEORGE B STONE CO LLC,MP09006052501,2025-06-26,33616.5,33616.5
Highway Improvement,District 04,Green,251109,04-80102.00,,FD04,FD04 044 0068 014-019,HAYDON MATERIALS LLC,DE04400682509,2025-06-26,13691645.27,13691645.27
Safety,District 04,Hardin,254404,04-00954.00,,HSIP,HSIP VRU 7860(010),SCOTTY'S CONTRACTING & STONE LLC,0404700622504,2025-06-26,2854575.55,142838.6
Safety,District 04,Hardin,254404,04-00956.00,,HSIP,HSIP 7860 (011),SCOTTY'S CONTRACTING & STONE LLC,0404700622505,2025-06-26,2854575.55,562989.53
Safety,District 04,Hardin,254404,04-00954.00,,HSIP,HSIP 7860(010),SCOTTY'S CONTRACTING & STONE LLC,0404700622503,2025-06-26,2854575.55,2148747.42
Pavement Asset Management,District 04,Hardin,252166,,,FD05,FD05 047 031W 033-035,E & B PAVING LLC,MP047031W2502,2025-06-26,479550.0,479550.0
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 0333 001-006,E & B PAVING LLC,040820332501,2025-06-26,678690.0,343345.74
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 1882 000-002,E & B PAVING LLC,0408218822501,2025-06-26,678690.0,165095.95
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 0428 000-002,E & B PAVING LLC,0408204282501,2025-06-26,678690.0,170248.31
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 1375 008-011,SCOTTY'S CONTRACTING & STONE LLC,0404713752502,2025-06-26,972469.46,228601.12
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 0220 002-006,SCOTTY'S CONTRACTING & STONE LLC,0404702202501,2025-06-26,972469.46,316929.61
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 0567 005-008,SCOTTY'S CONTRACTING & STONE LLC,0404705672501,2025-06-26,972469.46,261985.89
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 1375 000-002,SCOTTY'S CONTRACTING & STONE LLC,0404713752501,2025-06-26,972469.46,164952.85
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 1391 000-001,SCOTTY'S CONTRACTING & STONE LLC,0404713912501,2025-06-26,986211.94,71059.56
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 0720 004-011,SCOTTY'S CONTRACTING & STONE LLC,0404707202501,2025-06-26,986211.94,623293.14
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 0222 000-004,SCOTTY'S CONTRACTING & STONE LLC,0404702222501,2025-06-26,986211.94,291859.24
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 0677 000-001,SCOTTY'S CONTRACTING & STONE LLC,0405006772501,2025-06-26,583889.02,31094.99
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 0566 000-004,SCOTTY'S CONTRACTING & STONE LLC,0405005662501,2025-06-26,583889.02,341613.25
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 1391 004-007,SCOTTY'S CONTRACTING & STONE LLC,0405013912501,2025-06-26,583889.02,211180.78
Pavement Asset Management,District 04,Nelson,252167,,,FD05,FD05 090 031E 016-021,MAGO CONSTRUCTION COMPANY LLC,MP090031E2501,2025-05-22,567207.0,454839.97
Pavement Asset Management,District 04,Nelson,252167,,,FD05,FD05 090 0049 007-008,MAGO CONSTRUCTION COMPANY LLC,MP09000492501,2025-05-22,567207.0,112367.03
Pavement Asset Management,District 04,Washington,252204,,,FD05,FD05 115 0055 004-006,HAYDON MATERIALS LLC,MP11500552501,2025-05-22,322125.54,153160.21
Pavement Asset Management,District 04,Washington,252204,,,FD05,FD05 115 1584 000-002,HAYDON MATERIALS LLC,MP11515842501,2025-05-22,322125.54,168965.33
Rural Roads Projects,District 04,Breckinridge,253029,,,CB06,CB06 014 0261 012-015,C & R CONSTRUCTION AND CONSULTING LLC,0401402612502,2025-05-22,504720.5,207472.35
Rural Roads Projects,District 04,Breckinridge,253029,,,CB06,CB06 014 0690 003-008,C & R CONSTRUCTION AND CONSULTING LLC,0401406902501,2025-05-22,504720.5,297248.14
Rural Roads Projects,District 04,Grayson,253030,,,CB06,CB06 043 0736 000-003,SCOTTY'S CONTRACTING & STONE LLC,0404307362501,2025-05-22,749448.3,258318.92
Rural Roads Projects,District 04,Grayson,253030,,,CB06,CB06 043 1214 000-002,SCOTTY'S CONTRACTING & STONE LLC,0404312142501,2025-05-22,749448.3,279223.07
Rural Roads Projects,District 04,Grayson,253030,,,CB06,CB06 043 2778 000-003,SCOTTY'S CONTRACTING & STONE LLC,0404327782501,2025-05-22,749448.3,211906.31
Miscellaneous,District 04,Marion,252241,,,FE06,FE06 078 0049 009-011,GEORGE B STONE CO LLC,MP07800492502,2025-05-22,91421.5,91421.5
Highway Improvement,District 04,Nelson,251107,04-22175.00,,NHPP,NHPP 9002(013),MAGO CONSTRUCTION COMPANY LLC,DE09090022507,2025-04-24,11660410.21,11660410.21
Pavement Asset Management,District 04,Larue,252172,,,FD05,FD05 062 0224 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP06202242501,2025-04-24,127183.65,127183.65
Pavement Asset Management,District 04,Marion,252171,,,FD05,FD05 078 055S 000-001,HAYDON MATERIALS LLC,MP078055S2501,2025-04-24,91362.01,91362.01
Bridge Asset Management,District 04,Washington,255376,04-10068.00,"STP, BRZ",,STP BRZ 9030 (482),FREDERICK & MAY CONSTRUCTION CO,BR11500532500,2025-04-24,2587610.3,2587610.3
Pavement Asset Management,District 04,Breckinridge,252147,,,FD05,FD05 014 0261 006-013,C & R CONSTRUCTION AND CONSULTING LLC,MP01402612501,2025-03-20,459111.52,459111.52
Pavement Asset Management,District 04,Marion,252100,,,FD05,FD05 078 0289 000-006,HAYDON MATERIALS LLC,MP07802892501,2025-03-20,688537.66,688537.66
Pavement Asset Management,District 04,Meade,252117,,,FD05,FD05 082 0144 025-031,E & B PAVING LLC,MP08201442501,2025-03-20,526000.0,526000.0
Pavement Asset Management,District 04,Hardin,252133,,,FD05,FD05 047 3005 000-001,LOUISVILLE PAVING COMPANY INC,MP04730052501,2025-03-20,528215.0,528215.0
Pavement Asset Management,District 04,Hardin,252080,,,FD05,FD05 047 031W 024-028,SCOTTY'S CONTRACTING & STONE LLC,MP047031W2501,2025-03-20,3125409.92,1767565.74
Pavement Asset Management,District 04,Hardin,252080,,,FD05,FD05 047 0361 008-013,SCOTTY'S CONTRACTING & STONE LLC,MP04703612501,2025-03-20,3125409.92,1357844.18
Pavement Asset Management,District 04,Hart,252099,,,FD05,FD05 050 0218 005-008,SCOTTY'S CONTRACTING & STONE LLC,MP05002182501,2025-03-20,723683.8,337246.97
Pavement Asset Management,District 04,Hart,252099,,,FD05,FD05 050 0224 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP05002242501,2025-03-20,723683.8,386436.83
Pavement Asset Management,District 04,Larue,252101,,,FD05,FD05 062 0210 006-008,SCOTTY'S CONTRACTING & STONE LLC,MP06202102501,2025-03-20,2033100.7,165085.24
Pavement Asset Management,District 04,Larue,252101,,,FD05,FD05 062 031E 000-007,SCOTTY'S CONTRACTING & STONE LLC,MP062031E2501,2025-03-20,2033100.7,846901.36
Pavement Asset Management,District 04,Larue,252101,,,FD05,FD05 062 0061 000-009,SCOTTY'S CONTRACTING & STONE LLC,MP06200612501,2025-03-20,2033100.7,1021114.11
Pavement Asset Management,District 04,Taylor,252148,,,FD05,FD05 109 0068 004-005,HAYDON MATERIALS LLC,MP10900682501,2025-03-20,164798.75,164798.75
Safety,District 04,Hardin,254700,04-00973.00,,HSIP,HSIP 9010(686),RAM CONSTRUCTION SERVICES OF MICHIGAN INC,0404700622502,2025-03-20,151035.63,46956.83
Safety,District 04,Hardin,254700,04-00957.00,,HSIP,HSIP 9010(685),RAM CONSTRUCTION SERVICES OF MICHIGAN INC,0404700622501,2025-03-20,151035.63,58797.73
Safety,District 04,Hardin,254700,04-00974.00,,HSIP,HSIP 9010(687),RAM CONSTRUCTION SERVICES OF MICHIGAN INC,0404790012501,2025-03-20,151035.63,45281.06
Miscellaneous,District 04,Various,252004,,,FE01,FE01 121 DW25 0040000,OGLESBY CONSTRUCTION INC,MP12100002504,2025-02-20,1565273.84,1565273.87
Pavement Asset Management,District 04,Nelson,252061,,,FD05,FD05 090 0062 017-021,MAGO CONSTRUCTION COMPANY LLC,MP09000622501,2025-02-20,327230.17,327230.17
Pavement Asset Management,District 04,Meade,252089,,,FD05,FD05 082 1047 007-010,MAGO CONSTRUCTION COMPANY LLC,MP08210472501,2025-02-20,76442.2,76442.2
Safety,District 04,Marion,251303,04-80353.00,,HSIP,HSIP 7494 (001),RAME CONTRACTING LLC,DE07821542503,2025-02-20,2871680.31,2871680.31
Pavement Asset Management,District 04,Various,252043,,,FD05,FD05 047 3005 006-009,SCOTTY'S CONTRACTING & STONE LLC,MP04730052401,2025-01-23,1244022.88,558698.62
Pavement Asset Management,District 04,Various,252043,,,FD05,FD05 043 0259 011-013,SCOTTY'S CONTRACTING & STONE LLC,MP04302592403,2025-01-23,1244022.88,215607.4
Pavement Asset Management,District 04,Various,252043,,,FD05,FD05 014 0079 015-017,SCOTTY'S CONTRACTING & STONE LLC,MP01400792402,2025-01-23,1244022.88,225153.89
Pavement Asset Management,District 04,Various,252043,,,FD05,FD05 047 0062 013-015,SCOTTY'S CONTRACTING & STONE LLC,MP04700622402,2025-01-23,1244022.88,198060.85
Pavement Asset Management,District 04,Various,252024,04-20044.00,,,NHPM 0653(049),LOUISVILLE PAVING COMPANY INC,MP05000652501,2025-01-23,7063113.0,3880362.51
Pavement Asset Management,District 04,Various,252024,04-20045.00,,,NHPM 0653(050),LOUISVILLE PAVING COMPANY INC,MP06200652501,2025-01-23,7063113.0,1506836.48
Pavement Asset Management,District 04,Various,252024,04-20046.00,,,NHPM 0653(051),LOUISVILLE PAVING COMPANY INC,MP04700652501,2025-01-23,7063113.0,1675914.02
Highway Improvement,District 04,Grayson,251002,04-08954.00,,,FD06 043 3155 NEWRT,SCOTTY'S CONTRACTING & STONE LLC,DE0430NEW2502,2025-01-23,22773774.88,22773774.88
Pavement Asset Management,District 04,Hardin,242409,,,FD05,FD05 047 0347 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP04703472401,2024-12-12,210756.7,210756.7
Pavement Asset Management,District 04,Grayson,242431,,,FD05,FD05 043 0187 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP04301872401,2024-12-12,366435.2,366435.2
Pavement Asset Management,District 04,Hart,242432,,,FD05,FD05 050 0088 007-009,SCOTTY'S CONTRACTING & STONE LLC,MP05000882401,2024-12-12,158988.12,158988.12
Bridge Asset Management,District 04,Hardin,242904,,,FE02,FE02 047 0084 B00043N,DELONG CONCRETE LLC,MB04700842401,2024-12-12,850000.0,180965.12
Bridge Asset Management,District 04,Hardin,242904,,,FE02,FE02 047 0210 B00026N,DELONG CONCRETE LLC,MB04702102401,2024-12-12,850000.0,135059.46
Bridge Asset Management,District 04,Hardin,242904,,,FE02,FE02 047 1375 B00088N,DELONG CONCRETE LLC,MB04713752401,2024-12-12,850000.0,163737.78
Bridge Asset Management,District 04,Hardin,242904,,,FE02,FE02 047 0210 B00111N,DELONG CONCRETE LLC,MB04703612401,2024-12-12,850000.0,370237.65
Rural Roads Projects,District 04,Meade,243132,,,CB06,CB06 082 1600 001-006,E & B PAVING LLC,0408216002501,2024-12-12,337500.0,337500.0
Pavement Asset Management,District 04,Taylor,242378,,,FD05,FD05 109 3350 000-003,HAYDON MATERIALS LLC,MP10933502401,2024-11-14,356675.6,356675.6
Pavement Asset Management,District 04,Nelson,242369,,,FD05,FD05 090 031E 001-006,MAGO CONSTRUCTION COMPANY LLC,MP090031E2402,2024-11-14,556158.09,556158.09
Bridge Asset Management,District 04,Marion,242906,04-40000.00,,FE02,FE02 078 1195 B000053N,TODD JOHNSON CONTRACTING INC,MB078119524W1,2024-11-14,432884.45,432884.45
Rural Roads Projects,District 04,Larue,243111,,,CB06,CB06 062 0470 006-012,SCOTTY'S CONTRACTING & STONE LLC,0406204702501,2024-10-24,559344.3,559344.3
Rural Roads Projects,District 04,Nelson,243112,,,CB06,CB06 090 2739 002-006,MAGO CONSTRUCTION COMPANY LLC,0409027392501,2024-10-24,677971.5,234241.61
Rural Roads Projects,District 04,Nelson,243112,,,CB06,CB06 090 0457 000-006,MAGO CONSTRUCTION COMPANY LLC,0409004572501,2024-10-24,677971.5,443729.89
Pavement Asset Management,District 04,Hardin,242325,,,FD05,FD05 047 0434 000-004,MAC CONSTRUCTION & EXCAVATING INC,MP04704342401,2024-10-24,439647.49,439647.49
Bridge Asset Management,District 04,Grayson,242957,04-10047.00,FPB,,FPB 0403 (199),E & B PAVING LLC,MB04302592401,2024-10-24,1415154.1,1415154.1
Pavement Asset Management,District 04,Washington,242311,,,FD05,FD05 115 3488 000-001,HAYDON MATERIALS LLC,MP11534882401,2024-10-24,53770.01,53770.01
Miscellaneous,District 04,Hart,242344,04-04317.00,,FD04,FD04 050 1140 004-005,GEORGE B STONE CO LLC,MP05011402401,2024-10-24,44981.5,44981.5
Pavement Asset Management,District 04,Hardin,242286,,,FD05,FD05 047 1921 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP04719212401,2024-10-24,88144.18,88144.18
Bridge Asset Management,District 04,Nelson,242958,04-10062.00,FPB,,FPB 0403 (200),GALUSHA CONTRACTING LLC,MB09000622401,2024-10-24,457162.56,457162.56
Pavement Asset Management,District 04,Grayson,242298,,,FD05,FD05 043 0259 012-014,SCOTTY'S CONTRACTING & STONE LLC,MP04302592401,2024-09-26,535485.3,232666.62
Pavement Asset Management,District 04,Grayson,242298,,,FD05,FD05 043 0062 020-022,SCOTTY'S CONTRACTING & STONE LLC,MP04300622401,2024-09-26,535485.3,302818.67
Pavement Asset Management,District 04,Grayson,242304,,,FD05,FD05 043 0224 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP04302242401,2024-09-26,198716.45,198716.45
Rural Roads Projects,District 04,Taylor,243098,,,CB06,CB06 109 3211 000-006,HAYDON MATERIALS LLC,0410932112501,2024-09-26,498993.0,498993.0
Rural Roads Projects,District 04,Washington,243101,,,CB06,CB06 115 0429 000-004,HAYDON MATERIALS LLC,0411504292501,2024-09-26,366491.37,366491.37
Pavement Asset Management,District 04,Marion,242254,,,FD05,FD05 078 0049 000-008,HAYDON MATERIALS LLC,MP07800492401,2024-09-26,979462.51,979462.51
Rural Roads Projects,District 04,Grayson,243052,,,CB06,CB06 043 0479 003-009,SCOTTY'S CONTRACTING & STONE LLC,0404304792501,2024-08-22,1370493.85,567253.14
Rural Roads Projects,District 04,Grayson,243052,,,CB06,CB06 043 0889 000-003,SCOTTY'S CONTRACTING & STONE LLC,0404308892501,2024-08-22,1370493.85,386934.73
Rural Roads Projects,District 04,Grayson,243052,,,CB06,CB06 043 0631 005-008,SCOTTY'S CONTRACTING & STONE LLC,0404306312501,2024-08-22,1370493.85,300635.59
Rural Roads Projects,District 04,Grayson,243052,,,CB06,CB06 043 2804 000-005,SCOTTY'S CONTRACTING & STONE LLC,0404328042501,2024-08-22,1370493.85,115670.38
Rural Roads Projects,District 04,Hart,243053,,,CB06,CB06 050 1015 000-001,SCOTTY'S CONTRACTING & STONE LLC,0405010152501,2024-08-22,587362.7,151706.87
Rural Roads Projects,District 04,Hart,243053,,,CB06,CB06 050 0728 006-010,SCOTTY'S CONTRACTING & STONE LLC,0405007282501,2024-08-22,587362.7,435655.83
Rural Roads Projects,District 04,Green,243074,,,CB06,CB06 044 0767 000-002,HAYDON MATERIALS LLC,0404407672501,2024-08-22,430341.0,140995.7
Rural Roads Projects,District 04,Green,243074,,,CB06,CB06 044 0417 000-003,HAYDON MATERIALS LLC,0404404172501,2024-08-22,430341.0,289345.3
Pavement Asset Management,District 04,Taylor,242277,,,FD05,FD05 109 0210 013-017,HAYDON MATERIALS LLC,MP10902102401,2024-08-22,1378084.18,1378084.18
Pavement Asset Management,District 04,Breckinridge,242279,,,FD05,FD05 014 0108 000-002,MAGO CONSTRUCTION COMPANY LLC,MP01401082401,2024-08-22,128812.77,128812.77
Pavement Asset Management,District 04,Breckinridge,242280,,,FD05,FD05 014 3199 000-002,MAGO CONSTRUCTION COMPANY LLC,MP01431992401,2024-08-22,108878.1,108878.1
Rural Roads Projects,District 04,Marion,243048,,,CB06,CB06 078 0412 000-006,HAYDON MATERIALS LLC,0407804122501,2024-08-22,558688.0,558688.0
Rural Roads Projects,District 04,Meade,243037,,,CB06,CB06 082 0933 005-008,E & B PAVING LLC,0408209332401,2024-07-18,340000.0,340000.0
Rural Roads Projects,District 04,Meade,243038,,,CB06,CB06 082 0228 021-022,BLUEGRASS CONTRACTING CORPORATION,0408202282401,2024-07-18,294852.0,294852.0
Rural Roads Projects,District 04,Breckinridge,243045,,,CB06,CB06 014 2780 003-004,E & B PAVING LLC,0401427802501,2024-07-18,717434.0,42052.49
Rural Roads Projects,District 04,Breckinridge,243045,,,CB06,CB06 014 0144 000-002,E & B PAVING LLC,0401401442501,2024-07-18,717434.0,119099.3
Rural Roads Projects,District 04,Breckinridge,243045,,,CB06,CB06 014 0629 004-006,E & B PAVING LLC,0401406292501,2024-07-18,717434.0,90073.86
Rural Roads Projects,District 04,Breckinridge,243045,,,CB06,CB06 014 0333 010-013,E & B PAVING LLC,0401403332501,2024-07-18,717434.0,173674.06
Rural Roads Projects,District 04,Breckinridge,243045,,,CB06,CB06 014 0261 024-028,E & B PAVING LLC,0401402612501,2024-07-18,717434.0,292534.28
Pavement Asset Management,District 04,Hardin,242186,,,FD05,FD05 047 031W 000-010,SCOTTY'S CONTRACTING & STONE LLC,MP047031W2401,2024-07-18,1105921.94,1105921.94
Pavement Asset Management,District 04,Hardin,242187,,,FD05,FD05 047 1136 010-011,SCOTTY'S CONTRACTING & STONE LLC,MP04711362401,2024-07-18,112847.62,112847.62
Pavement Asset Management,District 04,Hardin,242274,,,FD05,FD05 047 0086 009-012,STRAWSER CONSTRUCTION INC,MP04700862401,2024-07-18,308635.0,308635.0
Highway Improvement,District 04,Nelson,241107,04-08809.00,STP,,STP 8334 (005),HINKLE CONSTRUCTION SERVICES LLC,DE090031E2407,2024-06-20,16749615.57,16749615.57
Highway Improvement,District 04,Washington,241312,04-00396.00,STP,,STP 1501(126),LOUISVILLE PAVING COMPANY INC,DE11501502412,2024-06-20,19564681.94,19564681.94
Bridge Asset Management,District 04,Washington,245352,04-10074.00,"STP, BRZ",,STP BRZ 9030 (468),M&M SERVICES CO INC,BR11510412400,2024-06-20,571330.75,571330.75
Pavement Asset Management,District 04,Nelson,242212,,,CPTL,CPTL 090 8005 000-001,MAGO CONSTRUCTION COMPANY LLC,MP09080052401,2024-05-23,97780.0,97780.0
Pavement Asset Management,District 04,Breckinridge,242177,,,FD05,FD05 014 0060 022-027,MAGO CONSTRUCTION COMPANY LLC,MP01400602402,2024-05-23,704061.75,704061.75
Pavement Asset Management,District 04,Hart,242180,,,FD05,FD05 050 031W 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP050031W2401,2024-05-23,613828.16,613828.16
Bridge Asset Management,District 04,Various,245349,04-10067.00,"STP, BRZ",,STP BRZ 9030 (463),GALUSHA CONTRACTING LLC,BR10913432400,2024-05-23,1518227.37,616350.8
Bridge Asset Management,District 04,Various,245349,04-10066.00,"STP, BRZ",,STP BRZ 9030 (464),GALUSHA CONTRACTING LLC,BR09013142400,2024-05-23,1518227.37,901876.57
Pavement Asset Management,District 04,Nelson,242074,,,FD05,FD05 090 031E 015-017,MAGO CONSTRUCTION COMPANY LLC,MP090031E2401,2024-04-25,836888.25,555295.21
Pavement Asset Management,District 04,Nelson,242074,,,FD05,FD05 090 0150 000-002,MAGO CONSTRUCTION COMPANY LLC,MP09001502401,2024-04-25,836888.25,281593.04
Pavement Asset Management,District 04,Hardin,242073,,,FD05,FD05 047 0062 018-020,LOUISVILLE PAVING COMPANY INC,MP04700622401,2024-04-25,657250.0,243515.08
Pavement Asset Management,District 04,Hardin,242073,,,FD05,FD05 047 0251 001-003,LOUISVILLE PAVING COMPANY INC,MP04702512401,2024-04-25,657250.0,413734.92
Pavement Asset Management,District 04,Meade,242121,,,FD05,FD05 082 0448 001-004,E & B PAVING LLC,MP08204482401,2024-04-25,162123.79,162123.79
Pavement Asset Management,District 04,Washington,242124,,,FD05,FD05 115 0053 002-006,HAYDON MATERIALS LLC,MP11500532401,2024-04-25,272322.1,272322.1
Safety,District 04,Hardin,244706,04-00952.00,,HSIP,HSIP 9010(526,STRAWSER CONSTRUCTION INC,0404790012401,2024-04-25,428365.36,428365.36
Pavement Asset Management,District 04,Hardin,242064,,,FD05,FD05 047 0361 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP04703612401,2024-03-21,1435605.35,1435605.35
Pavement Asset Management,District 04,Larue,242065,,,FD05,FD05 062 031E 010-015,SCOTTY'S CONTRACTING & STONE LLC,MP062031E2401,2024-03-21,607379.37,607379.37
Highway Improvement,District 04,Hardin,241004,04-20013.00,,NHPP,NHPP 0311(048),SCOTTY'S CONTRACTING & STONE LLC,DE047031W2404,2024-03-21,5686877.36,5686877.36
Highway Improvement,District 04,Washington,241007,04-00164.00,STP,,STP 0551(053),HAYDON MATERIALS LLC,DE11505552407,2024-03-21,25623042.56,25623042.56
Pavement Asset Management,District 04,Washington,242038,,,FD05,FD05 115 0152 011-023,MAC CONSTRUCTION & EXCAVATING INC,MP11501522401,2024-02-22,1122200.0,1122200.0
Highway Improvement,District 04,Hardin,241002,04-00153.00,STP,,STP 6000(192),SCOTTY'S CONTRACTING & STONE LLC,DE04702512402,2024-02-22,3395019.6,3395019.6
Miscellaneous,District 04,Various,242004,,,FE01,FE01 121 DW24 0040000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002404,2024-02-22,1662000.0,1662000.04
Bridge Asset Management,District 04,Hardin,245337,04-10052.00,"STP, BRZ",,STP BRZ 9030 (450),E & B PAVING LLC,BR04700622400,2024-02-22,2388000.0,2388000.0
Pavement Asset Management,District 04,Breckinridge,242072,,,FD05,FD05 014 0060 028-030,MAGO CONSTRUCTION COMPANY LLC,MP01400602401,2024-01-25,224961.79,178294.22
Pavement Asset Management,District 04,Breckinridge,242072,,,FD05,FD05 014 0079 014-016,MAGO CONSTRUCTION COMPANY LLC,MP01400792401,2024-01-25,224961.79,41338.47
Pavement Asset Management,District 04,Nelson,232456,,,FD05,FD05 090 031E 022-028,MAGO CONSTRUCTION COMPANY LLC,MP090031E2302,2023-12-14,625659.0,625659.0
Pavement Asset Management,District 04,Hardin,232484,,,FD05,FD05 047 0361 005-009,SCOTTY'S CONTRACTING & STONE LLC,MP04703612301,2023-12-14,639530.75,463250.11
Pavement Asset Management,District 04,Hardin,232484,,,FD05,FD05 047 1646 003-005,SCOTTY'S CONTRACTING & STONE LLC,MP04716462301,2023-12-14,639530.75,145119.06
Bridge Asset Management,District 04,Washington,235308,04-10070.00,"STP, BRZ",,STP BRZ 9030 (407),M&M SERVICES CO INC,BR11501522300,2023-12-14,2691546.37,2691546.37
Pavement Asset Management,District 04,Hart,232476,,,FD04,FD04 050 0218 007-009,SCOTTY'S CONTRACTING & STONE LLC,MP05002182302,2023-12-14,582446.73,582446.73
Pavement Asset Management,District 04,Grayson,234215,,,FD05,FD05 014 0259 001-008,MAGO CONSTRUCTION COMPANY LLC,MP01402592201,2023-12-14,2895302.6,1065460.06
Safety,District 04,Grayson,234215,04-09013.00,,HSIP,HSIP 0051(035),MAGO CONSTRUCTION COMPANY LLC,0401402592301,2023-12-14,2895302.6,478828.89
Safety,District 04,Grayson,234215,04-09013.00,,HSIP,HSIP 0051(035),MAGO CONSTRUCTION COMPANY LLC,0404302592301,2023-12-14,2895302.6,1351013.65
Highway Improvement,District 04,Hart,231043,04-00441.00,STP,,STP 6000(172),SCOTTY'S CONTRACTING & STONE LLC,DE05003352343,2023-12-14,8853864.16,8853864.16
Highway Improvement,District 04,Washington,231048,04-22177.00,,NHPP,NHPP 9002(010),HAYDON MATERIALS LLC,DE11590022348,2023-12-14,1870987.27,1870987.27
Pavement Asset Management,District 04,Marion,232450,,,FD05,FD05 078 0049 012-016,HAYDON MATERIALS LLC,MP07800492303,2023-11-16,290483.9,290483.9
Pavement Asset Management,District 04,Meade,232468,,,FD05,FD05 082 1638 000-005,LOUISVILLE PAVING COMPANY INC,MP08216382301,2023-11-16,525976.0,525976.0
Pavement Asset Management,District 04,Breckinridge,232439,,,FD05,FD05 014 3886 000-003,MAGO CONSTRUCTION COMPANY LLC,MP01438862301,2023-10-26,260781.88,115236.99
