TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 07,Boyle,252034,,,FD05,FD05 011 2168 000-002,THE ALLEN COMPANY INC,MP01121682501,2025-01-23,154804.98,154804.98
Miscellaneous,District 07,Various,252007,,,FE01,FE01 121 DW25 0070000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002507,2025-01-23,1675000.0,1675000.01
Pavement Asset Management,District 07,Woodford,252045,,,FD05,FD05 120 0169 003-005,MAGO CONSTRUCTION COMPANY LLC,MP12001692502,2025-01-23,157175.35,90389.46
Pavement Asset Management,District 07,Woodford,252045,,,FD05,FD05 120 0169 002-004,MAGO CONSTRUCTION COMPANY LLC,MP12001692501,2025-01-23,157175.35,66785.9
Rural Roads Projects,District 07,Anderson,253004,,,CB06,CB06 003 0512 000-003,MAGO CONSTRUCTION COMPANY LLC,00305122501,2025-01-23,321136.87,321136.87
Pavement Asset Management,District 07,Various,252023,07-22182.00,,,NHPM 9002(012),MAGO CONSTRUCTION COMPANY LLC,MP08490022501,2025-01-23,994495.21,884889.63
Pavement Asset Management,District 07,Various,252023,07-22181.00,,,NHPM 9002(011),MAGO CONSTRUCTION COMPANY LLC,MP00390022501,2025-01-23,994495.21,109605.59
Rural Roads Projects,District 07,Mercer,253006,,,CB06,CB06 084 1160 005-009,MAGO CONSTRUCTION COMPANY LLC,0708411602501,2025-01-23,455728.25,350762.25
Rural Roads Projects,District 07,Mercer,253006,,,CB06,CB06 084 0342 000-003,MAGO CONSTRUCTION COMPANY LLC,0708403422501,2025-01-23,455728.25,104966.0
Pavement Asset Management,District 07,Fayette,252060,,,FD05,FD05 057 027X 002-004,STRAWSER CONSTRUCTION INC,MP057027X2401,2025-01-23,1271645.47,624838.94
Pavement Asset Management,District 07,Fayette,252060,,,FD05,FD05 034 0060 006-008,STRAWSER CONSTRUCTION INC,MP03400602401,2025-01-23,1271645.47,646806.52
Bridge Asset Management,District 07,Clark,242945,,,FE02,FE02 025 0089 B00021N,DELONG CONCRETE LLC,MB02500892401,2024-12-12,89999.99,89999.99
Pavement Asset Management,District 07,Woodford,242222,,,FD05,FD05 120 0062 014-016,H G MAYS CORPORATION,MP12000622401,2024-12-12,241681.96,241681.96
Rural Roads Projects,District 07,Woodford,243135,,,CB06,CB06 120 1964 010-011,LEXINGTON QUARRY COMPANY,0712019642501,2024-12-12,109014.84,40324.63
Rural Roads Projects,District 07,Woodford,243135,,,CB06,CB06 120 1965 000-002,LEXINGTON QUARRY COMPANY,0712019652501,2024-12-12,109014.84,68690.21
Pavement Asset Management,District 07,Various,242412,,,FD05,FD05 105 0460 008-012,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10504602401,2024-12-12,1404873.75,710097.51
Pavement Asset Management,District 07,Various,242412,,,FD05,FD05 034 0025 013-015,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP03400252401,2024-12-12,1404873.75,391141.87
Pavement Asset Management,District 07,Various,242412,,,FD05,FD05 105 2906 000-002,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10529062401,2024-12-12,1404873.75,277714.08
Rural Roads Projects,District 07,Scott,243134,,,CB06,CB06 105 1973 006-008,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710519732501,2024-12-12,430296.48,52099.14
Rural Roads Projects,District 07,Scott,243134,,,CB06,CB06 105 1973 007-010,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710519732502,2024-12-12,430296.48,174019.5
Rural Roads Projects,District 07,Scott,243134,,,CB06,CB06 105 0620 005-007,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710506202501,2024-12-12,430296.48,204177.84
Pavement Asset Management,District 07,Scott,242380,,,FD05,FD05 105 1059 000-005,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10510592401,2024-11-14,318495.46,318495.46
Bridge Asset Management,District 07,Anderson,242943,07-00000.00,,FE02,FE02 003 0395 B00041N,HINKLE CONSTRUCTION SERVICES LLC,MB00303952401,2024-11-14,741681.87,741681.87
Rural Roads Projects,District 07,Boyle,243118,,,CB06,CB06 011 0037 008-009,THE ALLEN COMPANY INC,0701100372501,2024-11-14,510824.05,106670.78
Rural Roads Projects,District 07,Boyle,243118,,,CB06,CB06 011 3366 002-004,THE ALLEN COMPANY INC,0701133662501,2024-11-14,510824.05,129330.43
Rural Roads Projects,District 07,Boyle,243118,,,CB06,CB06 011 0037 011-013,THE ALLEN COMPANY INC,0701100372502,2024-11-14,510824.05,161025.46
Rural Roads Projects,District 07,Boyle,243118,,,CB06,CB06 011 1896 001-003,THE ALLEN COMPANY INC,0701118962501,2024-11-14,510824.05,113797.38
Pavement Asset Management,District 07,Madison,242391,,,FD05,FD05 076 0052 021-023,THE ALLEN COMPANY INC,MP07600522402,2024-11-14,408486.4,408486.4
Pavement Asset Management,District 07,Anderson,242342,,,FD05,FD05 003 0062 008-014,MAGO CONSTRUCTION COMPANY LLC,MP00300622401,2024-10-24,509538.64,509538.64
Pavement Asset Management,District 07,Scott,242219,,,FD05,FD05 105 0062 007-011,MAC CONSTRUCTION & EXCAVATING INC,MP10500622401,2024-10-24,1419026.0,1419026.0
Miscellaneous,District 07,Clark,242309,07-04310.00,,FD04,FD04 025 2888000-001,N W K CONSTRUCTION INC,MP02528882401,2024-09-26,39571.5,39571.5
Rural Roads Projects,District 07,Garrard,243086,,,CB06,CB06 040 0563 009-013,THE ALLEN COMPANY INC,0704005632501,2024-09-26,390069.0,390069.0
Safety,District 07,Garrard,244202,07-00977.00,,HSIP,HSIP 0271(106),THE ALLEN COMPANY INC,0704000272401,2024-09-26,1833450.12,1833450.12
Highway Improvement,District 07,Jessamine,241014,07-00458.00,STP,,STP 0271(102),THE ALLEN COMPANY INC,DE05700272410,2024-09-26,845083.48,845083.48
Rural Roads Projects,District 07,Madison,243089,,,CB06,CB06 076 0876 002-004,THE ALLEN COMPANY INC,0707608762501,2024-09-26,717945.94,285856.5
Rural Roads Projects,District 07,Madison,243089,,,CB06,CB06 076 1156 006-010,THE ALLEN COMPANY INC,0707611562501,2024-09-26,717945.94,432089.44
Highway Improvement,District 07,Boyle,241314,07-09025.00,,FD04,FD04 011 0034 013-014,THE ALLEN COMPANY INC,DE01100342414,2024-08-22,537792.86,537792.86
Pavement Asset Management,District 07,Anderson,242230,,,FD05,FD05 003 0127 001-003,MAGO CONSTRUCTION COMPANY LLC,MP00301272401,2024-08-22,450745.86,450745.86
Pavement Asset Management,District 07,Madison,242293,,,FD05,FD05 076 2872 000-005,THE ALLEN COMPANY INC,MP07628722401,2024-08-22,2144296.3,2144296.3
Rural Roads Projects,District 07,Bourbon,243066,,,CB06,CB06 009 2335 000-003,HINKLE CONTRACTING COMPANY LLC,0700923352401,2024-08-22,323679.83,323679.83
Rural Roads Projects,District 07,Montgomery,243043,,,CB06,CB06 087 0713 015-018,WALKER CONSTRUCTION & MATERIALS LLC,0708707132501,2024-07-18,245335.0,245335.0
Pavement Asset Management,District 07,Anderson,242236,,,FD05,FD05 003 0555 000-002,MAGO CONSTRUCTION COMPANY LLC,MP00305552401,2024-07-18,227218.15,227218.15
Pavement Asset Management,District 07,Clark,242251,,,FD05,FD05 025 1958 002-004,THE ALLEN COMPANY INC,MP02519582401,2024-07-18,914078.56,914078.56
Rural Roads Projects,District 07,Clark,243042,,,CB06,CB06 025 0646 000-001,THE ALLEN COMPANY INC,0702506462401,2024-07-18,382480.2,75903.98
Rural Roads Projects,District 07,Clark,243042,,,CB06,CB06 025 1960 011-012,THE ALLEN COMPANY INC,0702519602401,2024-07-18,382480.2,76034.73
Rural Roads Projects,District 07,Clark,243042,,,CB06,CB06 025 0974 020-023,THE ALLEN COMPANY INC,0702509742401,2024-07-18,382480.2,230541.49
Pavement Asset Management,District 07,Mercer,242225,,,FD05,FD05 084 0068 005-007,MAGO CONSTRUCTION COMPANY LLC,MP08400682401,2024-06-20,430205.97,153943.13
Pavement Asset Management,District 07,Mercer,242225,,,FD05,FD05 084 0068 007-009,MAGO CONSTRUCTION COMPANY LLC,MP08400682402,2024-06-20,430205.97,276262.82
Pavement Asset Management,District 07,Fayette,242142,,,FD05,FD05 034 0004 014-018,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03400042401,2024-06-20,2945786.79,2945786.79
Pavement Asset Management,District 07,Fayette,242216,,,FD05,FD05 034 0027 008-011,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03400272401,2024-06-20,1301009.62,1301009.62
Pavement Asset Management,District 07,Fayette,242224,,,FD05,FD05 034 0027 000-003,LEXINGTON QUARRY COMPANY,MP03400272402,2024-06-20,1666597.74,1666597.74
Pavement Asset Management,District 07,Bourbon,242243,,,FD05,FD05 009 0027 012-016,HINKLE CONTRACTING COMPANY LLC,MP00900272401,2024-06-20,863223.11,863223.11
Rural Roads Projects,District 07,Mercer,243022,,,CB06,CB06 084 1822 000-001,MAGO CONSTRUCTION COMPANY LLC,0708418222401,2024-05-23,470583.92,86118.65
Rural Roads Projects,District 07,Mercer,243022,,,CB06,CB06 084 0598 000-003,MAGO CONSTRUCTION COMPANY LLC,0708405982401,2024-05-23,470583.92,236742.44
Rural Roads Projects,District 07,Mercer,243022,,,CB06,CB06 084 1941 000-005,MAGO CONSTRUCTION COMPANY LLC,0708419412401,2024-05-23,470583.92,147722.83
Highway Improvement,District 07,Bourbon,241008,07-09024.00,,FD04,FD04 009 0460 008-009,HINKLE CONSTRUCTION SERVICES LLC,DE00904602408,2024-04-25,948294.6,948294.6
Rural Roads Projects,District 07,Anderson,243016,,,CB06,CB06 003 0248 000-004,MAGO CONSTRUCTION COMPANY LLC,0700302482401,2024-04-25,635469.62,408599.71
Rural Roads Projects,District 07,Anderson,243016,,,CB06,CB06 003 0512 003-006,MAGO CONSTRUCTION COMPANY LLC,0700305122401,2024-04-25,635469.62,226869.91
Rural Roads Projects,District 07,Boyle,243019,,,CB06,CB06 011 0243 000-002,THE ALLEN COMPANY INC,0701102432301,2024-04-25,559285.2,197403.91
Rural Roads Projects,District 07,Boyle,243019,,,CB06,CB06 011 0037 005-009,THE ALLEN COMPANY INC,0701100372301,2024-04-25,559285.2,361881.29
Safety,District 07,Bourbon,244401,07-09034.00,,FD04,FD04 009 0068 001-002,HINKLE CONTRACTING COMPANY LLC,0700900682401,2024-04-25,519165.86,519165.86
Bridge Asset Management,District 07,Anderson,242985,,,FE02,FE02 003 9002 B000007,HALL CONTRACTING OF KENTUCKY INC,MB00390022401,2024-04-25,9660000.0,9660000.0
Pavement Asset Management,District 07,Mercer,242152,,,CPTL,CPTL 084 8031 000-001,MAGO CONSTRUCTION COMPANY LLC,MP08480312401,2024-04-25,105369.11,105369.11
Pavement Asset Management,District 07,Garrard,242059,,,FD05,FD05 040 0039 005-007,THE ALLEN COMPANY INC,MP04000392401,2024-03-21,262773.48,262773.48
Safety,District 07,Fayette,244300,07-09012.00,,HSIP,HSIP 4181(034),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0703404182401,2024-03-21,2646259.6,2646259.6
Highway Improvement,District 07,Fayette,241005,07-08909.00,,NHPP,NHPP 0754(067),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE03400752405,2024-03-21,47014625.13,47014625.13
Pavement Asset Management,District 07,Madison,242031,,,FD05,FD05 076 0052 012-017,STRAWSER CONSTRUCTION INC,MP07600522401,2024-01-25,960986.39,960986.39
Pavement Asset Management,District 07,Bourbon,242036,,,FD05,FD05 009 0068 007-012,STRAWSER CONSTRUCTION INC,MP00900682401,2024-01-25,811401.36,811401.36
Pavement Asset Management,District 07,Boyle,242066,,,FD05,FD05 011 0034 017-019,THE ALLEN COMPANY INC,MP01100342402,2024-01-25,386053.61,386053.61
Rural Roads Projects,District 07,Clark,243002,,,CB06,CB06 025 3368 000-002,THE ALLEN COMPANY INC,0702533682401,2024-01-25,565633.2,251563.21
Rural Roads Projects,District 07,Clark,243002,,,CB06,CB06 025 3371 000-003,THE ALLEN COMPANY INC,0702533712401,2024-01-25,565633.2,314069.99
Miscellaneous,District 07,Various,242007,,,FE01,FE01 121 DW24 0070000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002407,2024-01-25,2843000.0,2843000.02
Bridge Asset Management,District 07,Scott,245333,07-10006.00,"STP, BRZ",,STP BRZ 9030 (404),HINKLE CONSTRUCTION SERVICES LLC,BR10510102300,2024-01-25,1856005.86,1856005.86
Pavement Asset Management,District 07,Scott,244400,,,FD05,FD05 105 0227 000-003,MAC CONSTRUCTION & EXCAVATING INC,MP10502272301,2024-01-25,2000000.0,788172.14
Safety,District 07,Scott,244400,07-09018.00,,HSIP,HSIP 5166(019),MAC CONSTRUCTION & EXCAVATING INC,0710502272301,2024-01-25,2000000.0,1211827.85
Pavement Asset Management,District 07,Mercer,232488,,,FD05,FD05 084 0127 000-002,MAGO CONSTRUCTION COMPANY LLC,MP08401272303,2023-12-14,546309.54,546309.54
Rural Roads Projects,District 07,Woodford,233137,,,CB06,CB06 120 1965 001-003,H G MAYS CORPORATION,0712019652302,2023-12-14,404125.58,169213.97
Rural Roads Projects,District 07,Woodford,233137,,,CB06,CB06 120 1964 014-017,H G MAYS CORPORATION,0712019642301,2023-12-14,404125.58,234911.62
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0032 017-021,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710500322301,2023-12-14,775059.52,292577.66
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0620 012-015,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710506202301,2023-12-14,775059.52,213208.78
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0032 009-013,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710500322302,2023-12-14,775059.52,269273.08
Safety,District 07,Jessamine,234113,07-09033.00,,FD04,FD04 057 1980 005-008,THE ALLEN COMPANY INC,0705719802301,2023-12-14,1395560.94,910937.11
Rural Roads Projects,District 07,Jessamine,234113,07-09033.00,,CB06,CB06 057 1980 005-008,THE ALLEN COMPANY INC,0705719802303,2023-12-14,1395560.94,195199.79
Safety,District 07,Jessamine,234113,07-09033.00,,FD39,FD39 057 1980 005-008,THE ALLEN COMPANY INC,0705719802302,2023-12-14,1395560.94,289424.04
Safety,District 07,Garrard,234417,07-09021.00,,HSIP,HSIP 0521(014),THE ALLEN COMPANY INC,0704000522301,2023-11-16,3924534.01,2260869.94
Pavement Asset Management,District 07,Garrard,234417,,,FD05,FD05 011 0052 000-004,THE ALLEN COMPANY INC,MP01100522301,2023-11-16,3924534.01,631993.36
Safety,District 07,Garrard,234417,07-09021.00,,HSIP,HSIP 0521(014),THE ALLEN COMPANY INC,0701100522301,2023-11-16,3924534.01,1031670.69
Bridge Asset Management,District 07,Anderson,232906,,,FE02,FE02 003 0062 B00003N 22.82,M&M SERVICES CO INC,MB00300622301,2023-11-16,285300.91,285300.91
Rural Roads Projects,District 07,Fayette,233132,,,CB06,CB06 034 1977 002-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034197723W1,2023-10-26,187078.35,187078.35
Rural Roads Projects,District 07,Jessamine,233133,,,CB06,CB06 057 1268 008-013,LEXINGTON QUARRY COMPANY,07057126823W1,2023-10-26,315779.5,227793.15
Rural Roads Projects,District 07,Jessamine,233133,,,CB06,CB06 057 1268 000-002,LEXINGTON QUARRY COMPANY,07057126823W2,2023-10-26,315779.5,87986.35
Highway Improvement,District 07,Fayette,231341,07-00113.00,NH,,NH 2681(037),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE03400042341,2023-10-26,62709210.63,62709210.63
Bridge Asset Management,District 07,Clark,235315,07-10040.00,"STP, BRZ",,STP BRZ 9030 (418),M&M SERVICES CO INC,BR02533692300,2023-10-26,588282.55,588282.55
Highway Improvement,District 07,Jessamine,231105,07-08851.00,"STP, BRO",,STP BRO 0703(339),LOUISVILLE PAVING COMPANY INC,DE05701692305,2023-10-26,2566500.0,2566500.0
Safety,District 07,Various,234418,07-00967.00,,HSIP,HSIP 8547(014),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0703400682302,2023-10-26,2070454.33,227571.73
Safety,District 07,Various,234418,07-09006.00,,HSIP,HSIP 8610(005),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034002523W1,2023-10-26,2070454.33,104447.97
Safety,District 07,Various,234418,07-09012.00,,HSIP,HSIP 0272(120),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034002723W2,2023-10-26,2070454.33,111606.56
Safety,District 07,Various,234418,07-09006.00,,HSIP,HSIP 8547(010),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034002723W1,2023-10-26,2070454.33,141100.26
Safety,District 07,Various,234418,07-09006.00,,HSIP,HSIP 9010(409),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034452423W1,2023-10-26,2070454.33,130210.94
Safety,District 07,Various,234418,07-09006.00,,HSIP,HSIP 2681(035),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034006823W1,2023-10-26,2070454.33,421003.67
Safety,District 07,Various,234418,07-09012.00,,HSIP,HSIP 0271(099),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07057002723W1,2023-10-26,2070454.33,371626.74
Safety,District 07,Various,234418,07-09012.00,,HSIP,HSIP 0272(119),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034000423W1,2023-10-26,2070454.33,228971.34
Safety,District 07,Various,234418,07-00963.00,,HSIP,HSIP 8532(008),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0703440092301,2023-10-26,2070454.33,333915.33
Highway Improvement,District 07,Fayette,231340,07-00252.00,,NHPP,NHPP 1602(003),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE03409222340,2023-10-26,22198795.26,22198795.26
