DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 05,Jefferson,38.091238047,-85.870452148,KYTC,KYTC,056B00314R,01,3,2025-09-02,10238.0,Fair,Yes,State,1980s,State Primary (Other),6,5,5,18384.0,KY 841 EB,P&L RAILWAY,3 (55-55-55 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 05,Jefferson,38.089321597,-85.863938274,KYTC,CONTRACTOR,056B00315N,01,3,2018-09-26,14721.0,Fair,No,State,1980s,,6,5,5,6167.0,WOODRIDGE DR,KY 841,4 (41-98-98-35 FT) CONT STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.089001049,-85.860196902,KYTC,KYTC,056B00316L,01,3,2023-02-23,8045.0,Fair,Yes,State,1980s,State Primary (Other),6,7,6,18384.0,KY 841 WB,POND CREEK,3 (50-80-50 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.088678643,-85.860019233,KYTC,KYTC,056B00316R,01,3,2023-02-23,8045.0,Fair,Yes,State,1980s,State Primary (Other),6,6,6,18384.0,KY 841 EB,POND CREEK,3 (50-80-50 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.197508535,-85.733787896,KYTC,KYTC,056B00210N,01,3,2012-07-12,18770.0,Fair,Yes,State,1950s,State Primary (Interst.),5,5,5,129829.0,I-65,MANNING RD,3 (43-58-43 FT) CONT ROLLED BEAM SPNS W/ BUILDUP PLATES,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.206239493,-85.744909751,KYTC,KYTC,056B00212N,01,3,2015-08-31,16136.0,Poor,Yes,State,1950s,State Primary (Interst.),5,5,4,129829.0,I-65,BRADLEY AVE,3 (39-51-39 FT) ST WF-BM WIDENED W/PPC BOX BM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.207410476,-85.750968531,KYTC,KYTC,056B00213N,01,3,2022-06-24,23157.0,Fair,Yes,State,1950s,State Primary (Interst.),5,5,6,129829.0,I-65,KY 1631 (CRITTENDEN DR),3 (60-102-60 FT) CONT STEEL WF-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.185145,-85.813044,KYTC,KYTC,056B00266N,01,3,2021-02-25,14361.0,Fair,Yes,State,1970s,State Primary (Interst.),6,5,6,81002.0,I-264 EB & RAMP,US 31W (DIXIE HWY),1 (140 FT) COMPOSITE WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.185154,-85.814358,KYTC,KYTC,056B00269N,01,3,2021-02-25,11516.0,Fair,Yes,State,1970s,State Primary (Interst.),6,5,6,51998.0,I-264 EB,I-264 WB OFF RAMP,3 (30-67-37 FT) WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.185852025,-85.808628544,KYTC,KYTC,056B00271N,01,3,2019-08-14,5768.0,Fair,Yes,State,1970s,State Primary (Interst.),6,7,6,81002.0,I-264 WB OFF RAMP,P&L RAILWAY,3 (59-79-59 FT) CONT COMP WSPG SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 05,Jefferson,38.186215,-85.81229,KYTC,KYTC,056B00272N,01,3,2021-02-25,3755.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,6,81002.0,I-264 WB ON RAMP,US 31W (DIXIE HWY),1 (123 FT) COMPOSITE WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.185145,-85.809138,KYTC,KYTC,056B00273N,01,3,2021-02-24,12289.0,Fair,Yes,State,1970s,State Primary (Interst.),6,5,5,81002.0,I-264 EB ON RAMP,P&L RAILWAY,3 (78-120-80 FT) CONT WSPG SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 05,Jefferson,38.185883,-85.812515,KYTC,KYTC,056B00274N,01,3,2019-02-12,5558.0,Fair,Yes,State,1970s,State Primary (Interst.),5,6,7,81002.0,I-264 WB OFF-RAMP,US 31W (DIXIE HWY),1 (122 FT) WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.184344004,-85.813599917,KYTC,KYTC,056B00275N,01,3,2017-08-01,7965.0,Fair,Yes,State,1970s,State Primary (Other),N,N,N,58500.0,US31W & I-264 RMPS,MILL CREEK,DBL (10x10x343 FT) RC BOX CULVERT,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.274426907,-85.808538221,KYTC,KYTC,056B00276N,01,3,2021-05-05,6382.0,Fair,Yes,State,1960s,State Primary (Interst.),5,5,6,65180.0,I-64 EB RAMP,KY 3064 (NORTHWESTERN),3 (58-72-64 FT) COMP STEEL I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.274377709,-85.809283788,KYTC,KYTC,056B00277N,01,3,2021-05-24,4752.0,Fair,Yes,State,1960s,State Primary (Interst.),5,6,6,65180.0,I-64 WB RAMP,KY 3064 (NORTHWESTERN),3 (37-72-35 FT) COMP STEEL I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.275974512,-85.809221056,KYTC,KYTC,056B00278N,01,3,2021-12-01,7121.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,5,65180.0,I-64 WB RAMP,I-64 EB,3 (58-76-83 FT) COMPOSITE STEEL I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.112157588,-85.689933936,KYTC,KYTC,056B00325L,01,3,2024-11-06,8986.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,44219.0,I-265 SB ,KY 1450 (BLUE LICK RD),3 (40-78-40 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.111400779,-85.674354331,KYTC,KYTC,056B00327N,01,3,2020-10-30,35993.0,Fair,Yes,State,1980s,State Primary (Interst.),6,5,6,74650.0,I-265 SB ON RAMP,KY 61 & I-265,10(63-105-113-84-70-91-70-83-113-67 FT) CONT ST BM SPNS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.110299095,-85.681954814,KYTC,KYTC,056B00329N,01,3,2016-08-04,4576.0,Fair,Yes,State,1980s,State Primary (Interst.),N,N,N,88437.0,I-265,FISHPOOL CREEK,DOUBLE (16x5x368 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.242432655,-85.460138275,KYTC,KYTC,056B00330N,01,3,2022-12-09,1272.0,Fair,No,State,1980s,Rural Secondary,6,5,5,914.0,KY 1531,BRUSH RUN,1 (51 FT) PPC BOX BEAM SPAN W/ 5 IN RC DECK,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.148988168,-85.659892909,KYTC,KYTC,056B00331N,01,3,2023-08-23,5944.0,Fair,No,State,1980s,State Secondary,6,5,5,26134.0,KY 2052,NORTHERN DITCH,3 (24-28-24 FT) PPC BOX BEAM SPANS,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.242002731,-85.503861767,KYTC,KYTC,056B00334L,01,3,2020-11-17,10961.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,40939.0,I-265 SB,US 60,3 (49-102-49 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.120869328,-85.629603972,KYTC,KYTC,056B00371N,01,3,2025-09-03,8764.0,Fair,No,State,1980s,,5,5,6,3235.0,PENNSYLVANIA RN RD,I-265,4 (42-96-96-43 FT) CONT TYPE 4 PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.124869413,-85.614637744,KYTC,KYTC,056B00372L,01,3,2019-08-14,6538.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,5,37221.0,I-265 SB,KY 864(BEULAH CHURCH RD),1 (146 FT) COMP WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.124606714,-85.614677407,KYTC,KYTC,056B00372R,01,3,2019-08-15,6538.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,37221.0,I-265 NB,KY 864(BEULAH CHURCH RD),1 (146 FT) COMP WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.13242031,-85.600634715,KYTC,KYTC,056B00373N,01,3,2025-05-15,7728.0,Poor,No,State,1980s,,5,6,4,4241.0,JOHNSON SCHOOL RD,I-265,2 (119-119 FT) CONT TYPE IV PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.140248198,-85.588859561,KYTC,KYTC,056B00374N,01,3,2016-05-05,19125.0,Fair,Yes,State,1980s,State Primary (Interst.),N,N,N,74441.0,I-265,CEDAR CREEK,DOUBLE (16x8x372 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.141881096,-85.583366543,KYTC,KYTC,056B00375L,01,3,2025-06-04,9535.0,Fair,Yes,State,1980s,State Primary (Interst.),5,6,5,37221.0,I-265 SB,US 31E (BARDSTOWN RD),1 (169 FT) WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.141607807,-85.583240846,KYTC,KYTC,056B00375R,01,3,2025-06-04,9640.0,Fair,Yes,State,1980s,State Primary (Interst.),5,6,5,32888.0,I-265 NB,US 31E (BARDSTOWN RD),1 (169 FT) WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.143145058,-85.561495988,KYTC,KYTC,056B00376N,01,3,2021-04-01,8770.0,Fair,No,State,1980s,,5,6,5,2369.0,SEATONVILLE RD,I-265,2 (135-135 FT) CONT WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.146717434,-85.545778712,KYTC,KYTC,056B00377N,01,3,2024-11-14,9678.0,Fair,No,State,1980s,State Secondary,6,5,5,11952.0,KY 1819,I-265,2 (100-100 FT) CONT TYPE IV PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.134550844,-85.706647455,KYTC,KYTC,056B00384N,01,3,2016-08-04,9991.0,Fair,Yes,State,1980s,State Primary (Interst.),N,N,N,132809.0,I-65 SB ON RAMP,SOUTHERN DITCH,QUADRUPLE (16x8x125 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.157184236,-85.713511662,KYTC,KYTC,056B00385N,01,3,2016-08-04,8377.0,Fair,Yes,State,1980s,State Primary (Other),N,N,N,31278.0,KY 1747 ,GREASY DITCH,QUADRUPLE (12x10x164 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.155042483,-85.716773885,KYTC,KYTC,056B00387N,01,3,2016-08-04,29616.0,Fair,Yes,State,1980s,State Primary (Interst.),N,N,N,141988.0,I-65 & RAMPS,GREASY DITCH,QUADRUPLE (12x10x568 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.157740624,-85.718540226,KYTC,KYTC,056B00388N,01,3,2021-03-31,39988.0,Fair,No,State,1980s,State Primary (Other),5,5,7,11199.0,KY 1747,I-65,4 (107-110-131-47 FT) CONT STEEL GIRDER SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.178669346,-85.719825807,KYTC,KYTC,056B00389N,01,3,2021-03-31,24871.0,Fair,Yes,State,1980s,State Primary (Interst.),5,5,7,159448.0,I-65,GRADE LN,1 (121 FT) WSPG SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.181958411,-85.721884219,KYTC,KYTC,056B00390N,01,3,2019-03-18,15991.0,Poor,Yes,State,1980s,State Primary (Interst.),4,7,5,159448.0,I-65,STANDIFORD LN,1 (69 FT) PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.191113309,-85.734743864,KYTC,KYTC,056B00401N,01,3,2025-09-03,3357.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,7,129829.0,I-65 SB OFF RAMP,I-264 WB OFF RAMPS,1 (100 FT) PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.189786292,-85.738261096,KYTC,KYTC,056B00403N,01,3,2025-02-19,23831.0,Fair,Yes,State,1980s,State Primary (Interst.),6,5,6,6705.0,FREEDOM WAY NB,I-264 & RAMPS,6 (33-105-69-69-86-47 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.18963821,-85.740622937,KYTC,CONTRACTOR,056B00404N,01,3,2020-12-23,29069.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,7,6705.0,FREEDOM WAY SB,I-264 & RAMPS,5 (53-97-94-108-129 FT) CONT WSPG SPANS,P Posted for load,38.0,1 Highway,1 Highway
District 05,Jefferson,38.189153283,-85.748279944,KYTC,KYTC,056B00405N,01,3,2020-11-17,5948.0,Fair,Yes,State,1980s,State Primary (Interst.),6,7,6,135659.0,I-264 EB OFF RAMP,I-264 EB ON RAMP,3 (49-93-48 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.189724,-85.750782,KYTC,KYTC,056B00406N,01,3,2024-12-12,4626.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,135659.0,I-264 EB OFF RAMP,KY 1631 (CRITTENDEN DR),1 (113 FT) PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.189932597,-85.750780917,KYTC,KYTC,056B00407R,01,3,2020-11-17,7046.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,67830.0,I-264 EB,KY 1631 (CRITTENDEN DR),1 (104 FT) PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.190139434,-85.750782654,KYTC,KYTC,056B00408L,01,3,2020-11-17,8976.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,67830.0,I-264 WB,KY 1631 (CRITTENDEN DR),1 (104 FT) PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.186241085,-85.801090455,KYTC,KYTC,056B00413N,01,3,2023-06-27,21581.0,Fair,No,State,1980s,State Secondary,6,6,6,13244.0,KY 1931,I-264,4 (41-83-83-41 FT) CONT PPC SPREAD BOX BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.189894692,-85.766687841,KYTC,KYTC,056B00414N,01,3,2025-05-17,29680.0,Fair,Yes,State,1980s,State Primary (Interst.),5,6,6,117000.0,I-264,KY 1020 (SOUTHERN PKWY),3 (60-87-60 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.189957418,-85.764853382,KYTC,KYTC,056B00415N,01,3,2023-06-27,23580.0,Fair,Yes,State,1980s,State Primary (Interst.),5,6,6,117000.0,I-264,KY 1020 (S 3RD ST),3 (39-86-39 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.22377533,-85.539028607,KYTC,KYTC,056B00416R,01,3,2025-05-19,16864.0,Fair,Yes,State,1980s,State Primary (Other),7,6,7,26003.0,KY 913 NB,I-64,4 (93-69-103-45 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.259811207,-85.577953404,KYTC,KYTC,056B00417N,01,3,2023-06-27,8218.0,Fair,Yes,State,1980s,State Primary (Other),6,7,6,23027.0,KY 1747,MID FORK BEARGRASS CREEK,1 (94 FT) TYPE 4 PPC I-BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.126242624,-85.74876129,KYTC,KYTC,056B00418N,01,3,2024-11-21,11810.0,Fair,No,State,1980s,State Primary (Other),6,6,6,18741.0,KY 1020,SOUTHERN DITCH,3 (40-52-40 FT) CONT PPC SPREAD BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.195495942,-85.707608284,KYTC,KYTC,056B00429N,01,3,2021-04-01,24263.0,Fair,No,State,1990s,State Primary (Other),5,5,6,31998.0,KY 864,I-264,2 (104-85 FT) CONT WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.153406058,-85.807020871,KYTC,CONTRACTOR,056B00431N,01,3,2017-07-24,2346.0,Fair,No,State,1990s,State Secondary,N,N,N,8399.0,KY 1931,BIG RUN,DOUBLE (10x5x118 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.153643,-85.806312,KYTC,KYTC,056B00432N,01,3,2017-08-01,686.0,Fair,No,State,1990s,,N,N,N,16794.0,MT CALVARY DR,BIG RUN,DOUBLE (10x5x33 FT) RC BOX CULVERT,P Posted for load,18.0,1 Highway,5 Waterway
