DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 09,Greenup,38.413888889,-82.905,KYTC,CONTRACTOR,045B00093N,01,3,2023-11-15,2624.0,Good,No,State,2020s,State Secondary,7,8,7,986.0,KY 1,Lost Creek,"80'-6"" PPC Box Beam Span, CB33, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 09,Nicholas,38.324722222,-84.089444444,KYTC,KYTC,091B00068N,01,3,2020-08-25,8970.5,Good,Yes,State,2020s,State Primary (Other),7,7,7,4101.0,_US68,_Brushy Creek,160' PPC I-Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Greenup,38.434638889,-82.849208333,County,KYTC,045C00173N,02,3,2016-08-02,640.0,Good,No,Local,2010s,,8,7,7,11.0,FREEMAN CEM. ,CANE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.530555556,-83.6475,County,KYTC,081C00081N,02,3,2020-10-08,2561.4,Good,No,Local,2020s,,8,8,8,64.0,Davis LN,North Fork Licking River,"2 Span 70'-0"", 70'-0"" SB33x48 Box Beams ~ Continuous","A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.330816667,-82.805188889,County,KYTC,022C00072N,02,3,2018-07-09,821.5,Good,No,Local,2010s,,8,7,7,22.0,LESLIE RD CR1037,WILLIAMS CREEK,53' STEEL BEAM BRIDGE ,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Bath,38.180078005,-83.885376711,KYTC,KYTC,006B00065N,01,3,2023-03-07,435.0,Fair,No,State,1970s,Rural Secondary,6,6,6,85.0,KY-1198,MINERS BR.FLAT CRK.,1-25 FT PRECAST PRESTRESSED CONCRETE BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Bath,38.138364128,-83.718554192,County,KYTC,006C00027N,02,3,2024-04-19,704.0,Fair,No,Local,1990s,,6,7,6,51.0,OLD PEASTICKS RD,ROSE CREEK,1-44  FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Lewis,38.619166667,-83.123333333,KYTC,KYTC,068B00111N,01,3,2024-02-05,672.0,Fair,No,State,2010s,Rural Secondary,8,6,8,160.0,KY-1021,Briery Creek,"32'-0"" CB12-48 PPC Box Beam - Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 09,Nicholas,38.310833333,-84.024444444,City,CONTRACTOR,091C00052N,04,3,2019-11-07,1566.0,Fair,No,Local,2010s,,7,6,8,1548.0,Dorsey Ave,Brush Fork,1 (58') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Elliott,38.113022,-82.9612,County,KYTC,032C00042N,02,3,2022-12-15,507.65,Poor,No,Local,1980s,,6,3,5,,Kayden LN CR 1165,Little FK Little Sandy,,P Posted for load,3.0,1 Highway,5 Waterway
District 09,Greenup,38.529229,-83.030684,County,KYTC,045C00178N,02,3,2019-04-02,416.07,Good,No,Local,2010s,,7,7,7,,WEAVER CEM RD,LITTLE WHITE OAK CREEK,"25'10"" Steel Beam Concrete Deck","A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.283214352,-83.002140169,County,KYTC,022C00042N,02,3,2017-05-08,872.0,Fair,No,Local,Over 75,,7,5,6,179.0,FULTZ RD,LITTLE SINKING CREEK,1-64 FT RIVETED STEEL PLATE GIRDER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.282883603,-83.011128065,County,KYTC,022C00043N,02,3,2024-04-26,953.0,Fair,No,Local,1990s,,7,7,6,61.0,CR-1102B,LITTLE SINKING CREEK,1-58       FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.353429001,-83.179811989,County,KYTC,022C00044N,02,3,2022-08-03,616.0,Poor,No,Local,1990s,,5,2,6,44.0,SMOKY CREEK RD,OVER SMOKEY CREEK,30 6 SIMPLE SPAN STEEL I BEAMS,P Posted for load,3.0,1 Highway,5 Waterway
District 09,Carter,38.362079111,-82.983155972,County,KYTC,022C00045N,02,3,2024-03-12,659.0,Fair,No,Local,2000s,,7,6,7,,CARROLL RD. CR1012,EVERMAN CREEK,42' BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.276538126,-83.259649035,County,KYTC,022C00048N,02,3,2018-05-23,365.0,Fair,No,Local,2000s,,6,6,6,31.0,BOATHOUSE HILL RD,WILSON BRANCH,24  SIMPLE SPAN W BEAM,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Carter,38.291566747,-83.248009951,County,KYTC,022C00050N,02,3,2019-01-22,563.0,Fair,No,Local,2000s,,7,6,6,124.0,CR-1838,TYGART CREEK,46 SIMPLE SPAN W BEAM,P Posted for load,26.0,1 Highway,5 Waterway
District 09,Fleming,38.433611111,-83.836942,KYTC,CONTRACTOR,035B00106N,01,3,2023-11-14,1012.0,Good,No,State,2010s,Supplemental Road,8,8,8,164.0,KY 367,Johnson Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.562553,-83.785609,County,KYTC,081C00080N,02,3,2019-06-27,561.12,Good,No,Local,2010s,,8,7,7,, Key Pike,Trib N FK Licking ,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.251773083,-83.339559117,KYTC,KYTC,103B00090N,01,3,2023-06-27,2552.0,Good,No,State,2000s,State Secondary,7,7,8,2646.0,US-60,HAYS BRANCH,58 PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.185337638,-83.324756033,County,KYTC,103C00004N,02,3,2022-08-03,592.0,Fair,No,Local,1970s,,5,6,5,176.0,VETERANS LN,CHRISTY CREEK,2 SPAN 46 (2@23) PRESTRESS CONCRETE SLAB,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.186372184,-83.353055914,KYTC,CONTRACTOR,103B00088N,01,3,2017-11-13,483.6,Fair,No,State,2000s,State Secondary,N,N,N,3200.0,KY-32,OVER PATTYS LICK CREEK,20 X 8 RCBC SINGLE BARREL BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.294291506,-83.386259936,County,KYTC,103C00008N,02,3,2016-09-02,506.0,Fair,No,Local,Over 75,,N,N,N,466.0,HOLLY FORK RD,WHITE BRANCH,DOUBLE (2@10.5)CONCRETE BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.293457823,-83.37230189,County,KYTC,103C00009N,02,3,2016-09-02,653.0,Fair,No,Local,Over 75,,N,N,N,466.0,HOLLY FORK RD,BURTON BRANCH,DOUBLE (2@14.5)CONCRETE BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.154456067,-83.394715624,County,KYTC,103C00019N,02,3,2022-08-03,1197.0,Fair,No,Local,1970s,,7,6,6,738.0,NICHOLS BR,DRY CREEK,44 SPAN PRESTRESS CONCRETE SLABS,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.155224241,-83.37851322,County,KYTC,103C00020N,02,3,2016-05-11,617.0,Fair,No,Local,Over 75,,6,6,6,165.0,RIDDLE FORK RD,RIDDLE BRANCH,2-SPAN 35 (2@17.5) STEEL MULTISTRINGER,P Posted for load,16.0,1 Highway,5 Waterway
District 09,Bath,38.268598403,-83.758087828,KYTC,KYTC,006B00047N,01,3,2019-10-30,898.0,Fair,No,State,1950s,Rural Secondary,N,N,N,88.0,KY-1602,LICK BRANCH,DBL 14X5X31 FT RC CULV-30DEG SKFILL=1.9,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.380562089,-82.600616373,KYTC,KYTC,010B00010L,01,3,2022-04-12,9072.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,5,11582.0,INTERSTATE 64 NC,CSX RR & VANDERPOOL RD,4-63 FT RCDG SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,2 Railroad
District 09,Mason,38.694815689,-83.819897266,KYTC,KYTC,081B00036N,01,3,2022-10-31,6395.0,Fair,No,State,1960s,State Secondary,6,6,6,1048.0,KY-8,LAWRENCE CREEK,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.631125486,-83.71962386,KYTC,KYTC,081B00038N,01,3,2017-10-17,968.0,Good,No,State,1950s,Rural Secondary,N,N,N,450.0,KY-1449,KENNEDY CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.590747706,-83.699423749,KYTC,KYTC,081B00039N,01,3,2017-10-17,1129.0,Fair,No,State,1950s,Rural Secondary,N,N,N,333.0,KY-1449,STONE LICK CREEK,,P Posted for load,22.0,1 Highway,5 Waterway
District 09,Mason,38.643985711,-83.758999593,KYTC,CONTRACTOR,081B00042N,01,3,2021-10-05,895.18,Fair,No,State,1960s,State Primary (Other),N,N,N,9230.0,US-62X,LIMESTONE CREEK,DBL. STACKED 12' X 10' X 129' R.C. CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.3802973,-82.600609526,KYTC,KYTC,010B00010R,01,3,2022-04-12,9072.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,5,11582.0,I-64,CSX RR & VANDERPOOL RD,4-63 FT RCDG SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,2 Railroad
District 09,Mason,38.642026,-83.757631,KYTC,CONTRACTOR,081B00044N,01,3,2021-10-05,7095.0,Fair,No,State,1950s,State Primary (Other),N,N,N,10454.0,US-62X,LIMESTONE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.566454817,-83.689185196,KYTC,KYTC,081B00045N,01,3,2021-12-03,748.0,Poor,No,State,1970s,Rural Secondary,5,4,5,397.0,KY-1234,STONE LICK BRANCH,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.535666567,-83.694643302,KYTC,KYTC,081B00046N,01,3,2021-12-03,792.0,Fair,No,State,1970s,Rural Secondary,5,6,5,397.0,KY-1234,BRANCH OF INDIAN RUN CRE,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.512890486,-83.702169249,KYTC,KYTC,081B00047N,01,3,2022-11-28,1104.0,Fair,No,State,1970s,Rural Secondary,5,7,5,397.0,KY-1234,INDIAN RUN CREEK,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.75030314,-83.878764153,KYTC,KYTC,081B00048N,01,4,2017-07-24,1000.0,Poor,No,State,Over 100,Rural Secondary,1,1,1,9.0,KY-3113,LEE CREEK,61-ft Timber Pony Truss Covered Bridge,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 09,Mason,38.553611192,-83.763418012,KYTC,KYTC,081B00050N,01,3,2021-02-03,4370.0,Fair,No,State,1970s,State Primary (Other),7,7,6,5928.0,KY-11,NORTH FORK LICKING RIVER,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.52842694,-83.908413801,KYTC,KYTC,081B00051N,01,3,2022-08-03,782.0,Poor,No,State,1980s,State Secondary,6,5,4,594.0,US-62,BR OF SHANNON CREEK,,P Posted for load,10.0,1 Highway,5 Waterway
District 09,Mason,38.553910425,-83.638176573,KYTC,KYTC,081B00053N,01,3,2023-05-12,790.0,Fair,No,State,1980s,Rural Secondary,5,6,5,790.0,KY-1237,PHILLIPS CREEK,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.585468296,-83.699722796,KYTC,KYTC,081B00054N,01,3,2023-11-03,490.0,Fair,No,State,1980s,Rural Secondary,6,6,5,107.0,KY-1448,STONE LICK CREEK,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.643120716,-83.756537261,KYTC,KYTC,081B00056N,01,3,2022-07-11,1806.0,Fair,No,State,Over 75,State Secondary,5,6,5,3305.0,KY-10,CSX RAILROAD,,P Posted for load,,1 Highway,2 Railroad
District 09,Mason,38.637051599,-83.803786245,KYTC,KYTC,081B00057N,01,3,2016-04-15,1587.07,Good,Yes,State,1980s,State Primary (Other),N,N,N,12217.0,Ky-9,LAWRENCE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.548683731,-83.695135478,KYTC,KYTC,081B00059N,01,3,2024-02-06,5076.0,Fair,No,State,1980s,Rural Secondary,6,7,5,397.0,KY-1234,NORTH FORK LICKING RIVER,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.574875045,-83.733430613,KYTC,KYTC,081B00060N,01,3,2023-05-11,2094.0,Fair,No,State,1970s,Rural Secondary,6,5,6,126.0,KY-3313,N.FK LICKING RIVER,,P Posted for load,,1 Highway,5 Waterway
District 09,Boyd,38.366782753,-82.760872944,KYTC,KYTC,010B00011L,01,3,2025-08-25,7971.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,8904.0,INTERSTATE 64 NC,KY 966,TWIN 62.50 - 82 - 62.50 FT. CONT. R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 09,Mason,38.551991684,-83.639770014,KYTC,KYTC,081B00062N,01,3,2023-11-06,1636.0,Fair,No,State,1980s,Rural Secondary,5,5,5,790.0,KY-1237,PHILLPS CREEK,,P Posted for load,16.0,1 Highway,5 Waterway
District 09,Mason,38.608814934,-83.630306137,KYTC,KYTC,081B00063N,01,3,2024-02-06,3055.0,Fair,No,State,1990s,Supplemental Road,6,6,6,228.0,KY-1443,CABIN CREEK,,P Posted for load,,1 Highway,5 Waterway
District 09,Mason,38.494421691,-83.755794352,KYTC,KYTC,081B00064N,01,3,2023-09-25,2346.0,Fair,No,State,1990s,State Primary (Other),6,7,7,6346.0,KY-11,MILL CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.569409699,-83.871559573,KYTC,KYTC,081B00066N,01,3,2016-08-19,617.78,Fair,No,State,1990s,State Secondary,N,N,N,594.0,US-62,BIG HOLLOW BRANCH,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.671647029,-83.799004555,KYTC,KYTC,081B00067N,01,3,2024-02-26,48462.0,Fair,Yes,State,1990s,State Primary (Other),6,6,6,4875.0,US-68,LAWRENCE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.579259583,-83.860041066,KYTC,KYTC,081B00070N,01,3,2021-11-04,1844.0,Good,No,State,2000s,State Secondary,N,N,N,594.0,US-62,STEVENSON BRANCH,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.598265614,-83.65418709,County,KYTC,081C00004N,02,3,2024-09-12,713.0,Fair,No,Local,1970s,,7,6,6,487.0,SPRINGDALE RD,SPRING CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.606749946,-83.641464786,County,KYTC,081C00007N,02,3,2024-09-18,589.0,Poor,No,Local,1970s,,6,4,6,467.0,CABIN CREEK RD,BR OF CABIN CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.630308251,-83.706634354,County,KYTC,081C00008N,02,3,2022-08-03,882.0,Fair,No,Local,Over 100,,5,5,6,20.0,OLD LOCK & DAM RD,BULL FORK CREEK,,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Greenup,38.424611111,-82.932277778,County,KYTC,045C00175N,02,3,2018-02-21,635.95,Good,No,Local,2010s,,8,7,7,10.0,CR 1902,LOST CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.511840636,-83.758439495,County,KYTC,081C00014N,02,3,2024-09-18,1260.0,Fair,No,Local,1970s,,5,5,5,259.0,MILL CREEK RD,MILL CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.544659928,-83.670418536,County,KYTC,081C00018N,02,3,2024-06-27,1475.0,Fair,No,Local,Over 75,,7,5,5,97.0,DIXON PIKE,LICKING RIVER,,P Posted for load,14.0,1 Highway,5 Waterway
District 09,Mason,38.573484286,-83.821221669,County,KYTC,081C00023N,02,3,2022-07-08,6213.0,Poor,No,Local,Over 75,,5,4,6,138.0,PYLES RD,N.FK.LICKING RVR,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.713944015,-83.848187089,County,KYTC,081C00035N,02,3,2016-09-12,538.35,Poor,No,Local,1970s,,N,N,N,59.0,SOUTH RIPLEY RD,BEASLEY CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.595473871,-83.979315995,County,KYTC,081C00041N,02,3,2024-09-24,782.0,Good,No,Local,1960s,,7,7,7,58.0,TANGLETOWN RD,TWO LICK CREEK,,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Mason,38.593031732,-83.936800021,County,KYTC,081C00042N,02,3,2022-02-03,724.0,Fair,No,Local,1970s,,6,6,5,109.0,BRANDYWINE RD,POMMEL CREEK,,P Posted for load,20.0,1 Highway,5 Waterway
District 09,Mason,38.603113524,-83.650120361,County,KYTC,081C00046N,02,3,2024-08-20,1008.0,Fair,No,Local,1990s,,6,7,6,487.0,SPRINGDALE RD,SPRING CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.566830703,-83.687580653,County,KYTC,081C00047N,02,3,2024-08-21,608.0,Fair,No,Local,1990s,,6,7,6,186.0,DIXON PIKE,STONE LICK BRANCH,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.465943922,-83.843809437,County,KYTC,081C00048N,02,3,2024-08-20,608.0,Good,No,Local,1990s,,7,7,7,164.0,NEPTON RD,FLAT FORK CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.618583593,-83.925714077,County,KYTC,081C00050N,02,3,2024-08-20,576.0,Good,No,Local,1990s,,7,7,7,37.0,HEBRON RD,POMMEL CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.69947982,-83.895478463,County,KYTC,081C00051N,02,3,2024-08-22,768.0,Fair,No,Local,1990s,,7,6,7,30.0,MINERVA TUCKAHOE R,LEE BRANCH,,P Posted for load,24.0,1 Highway,5 Waterway
District 09,Mason,38.623015233,-83.895880519,County,KYTC,081C00053N,02,3,2024-08-20,624.0,Good,No,Local,1990s,,7,7,7,220.0,CLARKS RUN RD,CLARK'S RUN,,P Posted for load,33.0,1 Highway,5 Waterway
District 09,Mason,38.592025501,-83.789433335,County,KYTC,081C00054N,02,3,2023-12-13,544.0,Good,No,Local,1990s,,7,7,7,121.0,KEY PIKE,WELLS CREEK,,P Posted for load,34.0,1 Highway,5 Waterway
District 09,Mason,38.594640778,-83.923198916,County,KYTC,081C00055N,02,3,2024-08-20,1248.0,Fair,No,Local,1990s,,6,7,5,64.0,PLEASANT RIDGE RD,CLARKS RUN CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.605702324,-83.649694604,County,KYTC,081C00056N,02,3,2024-01-03,960.0,Fair,No,Local,1990s,,6,5,6,467.0,CABIN CREEK RD,SPRING CREEK,,P Posted for load,35.0,1 Highway,5 Waterway
District 09,Mason,38.617994863,-83.752434931,County,KYTC,081C00057N,02,3,2024-08-20,416.0,Fair,No,Local,1990s,,7,5,6,68.0,TAYLOR MILL RD N,LIMESTONE CREEK,,P Posted for load,24.0,1 Highway,5 Waterway
District 09,Mason,38.55226764,-83.835765498,County,KYTC,081C00058N,02,3,2024-08-20,960.0,Good,No,Local,1990s,,7,7,7,269.0,OLD SARDIS PIKE,LEE'S CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.522722298,-83.91223091,County,KYTC,081C00059N,02,3,2024-08-20,877.0,Fair,No,Local,1990s,,7,6,7,71.0,FORMAN CHAPEL RD,SHANNON CREEK,,P Posted for load,35.0,1 Highway,5 Waterway
District 09,Boyd,38.495321906,-82.670816594,KYTC,KYTC,010B00001L,01,3,2022-04-12,5645.0,Fair,Yes,State,1960s,State Primary (Other),6,5,6,14578.0,US23 SB|Russell Rd,HOODS CREEK,TWIN BRIDGES (3-53 FT R.C.D.G. SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.523909802,-83.911923388,County,KYTC,081C00060N,02,3,2024-08-20,818.0,Good,No,Local,1990s,,7,7,7,71.0,FORMAN CHAPEL RD,SHANNON CREEK,,P Posted for load,35.0,1 Highway,5 Waterway
District 09,Mason,38.679158283,-83.867413103,County,KYTC,081C00061N,02,3,2022-03-28,602.0,Good,No,Local,1990s,,8,7,8,65.0,VALLEY PIKE,LEE CREEK TRIBUTARY,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.486146789,-83.893651893,County,KYTC,081C00062N,02,3,2022-02-17,551.0,Fair,No,Local,1990s,,6,7,5,87.0,WEAVER RD,ABSALAM CREEK,,P Posted for load,27.0,1 Highway,5 Waterway
District 09,Mason,38.636996377,-83.755493839,City,KYTC,081C00063N,04,3,2024-08-20,644.0,Good,No,Local,2000s,,7,7,7,495.0,HILL CITY RD E,LIMESTON CREEK,,P Posted for load,15.0,1 Highway,5 Waterway
District 09,Mason,38.494872767,-83.752694995,County,KYTC,081C00064N,02,3,2021-12-14,1344.0,Fair,No,Local,2000s,,6,7,6,,HORD PIKE,MILL CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.495440586,-82.670735587,KYTC,KYTC,010B00001R,01,3,2022-04-12,5645.0,Fair,Yes,State,1960s,State Primary (Other),6,6,7,14578.0,US-23,HOODS CREEK,TWIN BRIDGES (3-53 FT R.C.D.G. SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.468048904,-83.845053737,County,KYTC,081C00066N,02,3,2022-02-17,1137.0,Fair,No,Local,2000s,,6,6,5,84.0,FLAT FORK RD,OVER FLAT CREEK,,P Posted for load,23.0,1 Highway,5 Waterway
District 09,Mason,38.567756201,-83.943923934,County,KYTC,081C00068N,02,3,2025-04-30,2325.0,Good,No,Local,2000s,,7,7,7,84.0,LOWELL RD,SHANNON CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.26191532,-82.699449379,KYTC,KYTC,010B00007N,01,3,2018-06-13,989.0,Fair,No,State,Over 100,State Secondary,5,5,5,769.0,KY-3,BOLTS FORK,1-40 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 09,Boyd,38.344469804,-82.700601159,KYTC,KYTC,010B00008N,01,3,2016-09-08,699.0,Fair,No,State,Over 100,State Secondary,N,N,N,1479.0,KY-3,ELLINGTON BRANCH,SINGLE 27X8 RC ARCH FILL=0 BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.36582334,-82.771618283,KYTC,KYTC,010B00009L,01,3,2025-08-25,15032.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,5,8904.0,INTERSTATE 64 NC,"CSX RR,US60,WILLIAMS CK",TWIN 65 - 87 - 90 - 87 - 65 FT CONT. R.C.D.G. SPANS-27-,"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 09,Mason,38.633099,-83.752063,KYTC,CONTRACTOR,081B00009N,01,3,2021-10-05,3252.0,Good,No,State,1960s,State Primary (Other),N,N,N,4119.0,KY-11,LIMESTONE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.549237282,-83.793355901,KYTC,KYTC,081B00010N,01,3,2022-05-02,2460.0,Fair,No,State,1960s,Rural Secondary,5,5,5,118.0,KY-419,NORTH FORK OF LICKING RI,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Mason,38.569874626,-83.825468921,KYTC,KYTC,081B00013N,01,3,2022-06-14,9296.0,Good,Yes,State,1960s,State Primary (Other),7,7,7,4761.0,US-68,N FK LICKING RIVER,,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.365553036,-82.771752456,KYTC,KYTC,010B00009R,01,3,2022-10-31,19830.0,Fair,Yes,State,1960s,State Primary (Interst.),5,6,5,8904.0,I-64,"CSX RR,US60,WILLIAMS CK",TWIN 65 - 87 - 90 - 87 - 65 FT CONT. R.C.D.G. SPANS-27-,"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 09,Mason,38.528116329,-83.908750846,KYTC,KYTC,081B00016N,01,3,2022-06-14,563.0,Fair,No,State,Over 75,State Secondary,5,5,5,594.0,US-62,SHANNON CREEK,,P Posted for load,,1 Highway,5 Waterway
