DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 10,Breathitt,37.630346982,-83.412611635,KYTC,KYTC,013B00075N,01,3,2023-06-27,6188.0,Good,No,State,1990s,State Primary (Other),7,8,8,1910.0,KY-205,BOONE FORK,35-70-35CONT. PRESTRESSED CONC I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.438221737,-83.303497499,KYTC,KYTC,013B00077N,01,3,2023-11-29,1805.0,Good,No,State,1990s,Rural Secondary,8,7,7,400.0,KY-1278,LOST CREEK,1-77  FT PRESTRESSED CONC-BOX  BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.666256247,-83.379681265,KYTC,KYTC,013B00074N,01,3,2021-10-18,6944.0,Good,No,State,1990s,State Primary (Other),N,N,N,1307.0,KY-205,BOONE FORK,DBL 24 X 9 X 140 FT RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.561261125,-83.401064211,KYTC,KYTC,013B00058N,01,3,2020-06-16,23122.0,Fair,No,State,1970s,State Secondary,5,7,6,4950.0,KY-30,CSX RR - N FORK KY RIVER,160-200-160 FT CONTINOUS W.S.P. GIRDERS,"A Open, no restriction",,1 Highway,7 Railroad-waterway
District 10,Breathitt,37.559898994,-83.406653182,KYTC,KYTC,013B00060N,01,3,2017-07-10,3614.0,Fair,No,State,1970s,State Secondary,N,N,N,4950.0,KY-30,CANE CREEK,TRI 16X14X196 RC BOX CULV-40 DEG SK FILL= 28 BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 10,Breathitt,37.55129348,-83.384673852,KYTC,KYTC,013B00065N,01,3,2021-08-19,14973.0,Good,No,State,1980s,Supplemental Road,7,9,7,776.0,KY-2472,NORTH FORK KY RIVER,110 - 168 - 110 CONT. W.S.P. GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.601464263,-83.447368923,KYTC,KYTC,013B00067N,01,3,2021-04-01,18469.0,Good,No,State,1980s,Rural Secondary,7,7,7,628.0,KY-541,NORTH FORK KY RIVER,133-180-180-133 FT CONT W.S.P. GIRDERS,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.661666667,-83.42,KYTC,CONTRACTOR,013B00086N,01,3,2023-11-15,804.0,Good,No,State,2010s,Rural Secondary,9,8,9,125.0,KY-1812,Johnson Fork,32' CB12x48 PPC Box Beam - Simple Span,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.528214769,-83.414875118,KYTC,KYTC,013B00015N,01,3,2022-06-15,2860.0,Fair,No,State,Over 75,State Secondary,6,7,6,2421.0,KY-30,CANE CREEK,3-45 FT R.C.D.G.,P Posted for load,,1 Highway,5 Waterway
District 10,Wolfe,37.705508251,-83.335252119,KYTC,KYTC,119B00004N,01,3,2017-11-17,467.37,Good,No,State,Over 75,State Primary (Other),N,N,N,1606.0,KY-205,ROSE FORK OF RED RIVER,,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Wolfe,37.734350457,-83.547861417,KYTC,KYTC,119B00010N,01,3,2022-06-10,1401.0,Fair,No,State,Over 75,State Primary (Other),7,6,6,6192.0,KY 191,Swift Camp Creek,,P Posted for load,,1 Highway,5 Waterway
District 10,Wolfe,37.751994531,-83.479938258,KYTC,KYTC,119B00012N,01,3,2022-06-15,480.0,Fair,No,State,Over 75,Rural Secondary,7,5,6,673.0,KY-1812,BR OF STILLWATER CREEK,,P Posted for load,,1 Highway,5 Waterway
District 10,Wolfe,37.742528169,-83.468945105,KYTC,KYTC,119B00013N,01,3,2022-06-09,483.0,Fair,No,State,Over 75,Rural Secondary,7,6,7,673.0,KY-1812,BUCHANAN FORK,,P Posted for load,,1 Highway,5 Waterway
District 10,Wolfe,37.713239229,-83.42806514,KYTC,KYTC,119B00015N,01,3,2022-06-09,460.0,Poor,No,State,Over 75,Rural Secondary,7,4,7,114.0,KY-1812,BETTS BRANCH,,P Posted for load,,1 Highway,5 Waterway
District 10,Wolfe,37.776358092,-83.630403758,KYTC,KYTC,119B00020N,01,3,2022-11-29,7638.0,Fair,No,State,1960s,State Secondary,6,6,6,600.0,KY-15,KY 402(MTN PARKWAY),,"A Open, no restriction",,1 Highway,1 Highway
District 10,Wolfe,37.707804883,-83.426226943,KYTC,KYTC,119B00016N,01,3,2022-06-27,731.0,Poor,No,State,Over 75,Rural Secondary,6,4,7,114.0,KY-1812,ROCKHOUSE FORK,,P Posted for load,,1 Highway,5 Waterway
District 10,Perry,37.047208333,-83.129477778,County,KYTC,097C00089N,02,3,2018-11-02,978.25,Good,No,Local,2010s,,9,9,9,,Leatherwood sch,Clover fork,45.5' Steel stringer W/concrete deck,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Powell,37.902268,-83.946716,County,KYTC,099C00041N,02,3,2021-10-11,401.66,Good,No,Local,2010s,,7,7,7,,Millstone road,Brush creek,26Foot - Single span steel stringer/multi beam,P Posted for load,38.0,1 Highway,5 Waterway
District 10,Perry,37.213883,-83.059874,County,KYTC,097C00094N,02,3,2020-04-13,282.0,Good,No,Local,2020s,,8,8,7,,Lower Honeysuckle,Montgomery Creek,"23'-6"" Cast-in-place Slab Bridge","A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.439927854,-83.207937571,County,KYTC,013C00013N,02,3,2013-07-08,528.0,Poor,No,Local,1970s,,7,6,4,,UPPER LAUREL FORK,LAUREL FK-BUCKHORN CRK,28' SIMPLE SPAN STEEL STRINGER W/CONCRET DECK,P Posted for load,34.0,1 Highway,5 Waterway
District 10,Powell,37.774444444,-83.676944444,OTHER,KYTC,099X00004N,11,3,2019-11-22,2100.0,Good,No,Local,2010s,,8,8,8,,Middle Fork Campgr,Middle Fork Red River,"103'-6"" Side by Side Box Beams, Type B33, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.388295,-83.506554,County,KYTC,013C00081N,02,3,2019-07-24,447.0,Good,No,Local,2010s,,7,7,7,205.0,Morris Fork Road,Burton Fork,29.75 Single span side by side prestressed box beam,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Perry,37.355433,-83.351098,County,KYTC,097C00090N,02,3,2018-12-13,699.89,Good,No,Local,2010s,,8,8,7,104.0,Combs Branch Road,Grapevine Creek,36' Steel Simple Span,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.749577778,-83.259830556,KYTC,KYTC,088B00103R,01,3,2023-03-14,8729.0,Good,Yes,State,2020s,State Primary (Parkway),8,8,8,2239.0,Ky 9009,Ky 134 and Johnson creek,,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 10,Morgan,37.958888889,-83.280555556,KYTC,KYTC,088B00099N,01,3,2018-11-02,0.0,Good,No,State,2010s,Rural Secondary,N,N,N,171.0,Ky 1161,Lick fork creek,DBL 12 X 9 152 R.C.B.C.,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Breathitt,37.52801002,-83.438004442,County,KYTC,013C00043N,02,3,2016-12-05,536.0,Fair,No,Local,1970s,,7,6,6,58.0,BELCHER FORK ROAD,BELCHER FORK,1-31 FT STEEL STRINGER W/ CONC DK,P Posted for load,29.0,1 Highway,5 Waterway
District 10,Menifee,37.874059314,-83.670650771,County,KYTC,083C00010N,02,3,2018-03-26,782.0,Fair,No,Local,Over 75,,6,7,7,11.0,LEATHERWOOD FORK-I,WEST FORK INDIAN CREEK,49 RCDG SIMPLE SPAN,P Posted for load,18.0,1 Highway,5 Waterway
District 10,Menifee,37.949653894,-83.63273502,County,KYTC,083C00012N,02,3,2024-09-13,975.0,Fair,No,Local,1970s,,7,6,7,226.0,ADAMS BRANCH RD,BEAVER CREEK,34  PPCSB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.957000981,-83.617135286,County,KYTC,083C00013N,02,3,2025-05-16,761.0,Fair,No,Local,1970s,,8,6,7,163.0,TOLAN RD,BEAVER CREEK,34 PPCSB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.943750856,-83.751508013,County,KYTC,083C00019N,02,3,2024-09-09,877.0,Poor,No,Local,1970s,,6,7,4,56.0,BECRAFT RD,SLATE CREEK,55 PPCBB SIMPLE SPAN,P Posted for load,13.0,1 Highway,5 Waterway
District 10,Menifee,37.948866142,-83.741365431,County,KYTC,083C00020N,02,3,2024-09-18,1006.0,Fair,No,Local,1970s,,5,5,7,102.0,PETER TRACE RD,SLATE CREEK,2 - 22.5  PPCSB SIMPLE SPANS,P Posted for load,30.0,1 Highway,5 Waterway
District 10,Menifee,37.96912293,-83.576564397,County,KYTC,083C00007N,02,3,2024-09-13,877.0,Fair,No,Local,1970s,,7,6,7,123.0,CLIFTON RD,BEAVER CREEK,55 PPCBB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.972326481,-83.565866843,County,KYTC,083C00023N,02,3,2018-05-17,1657.0,Fair,No,Local,1970s,,7,8,6,12.0,HOG BRANCH RD,BEAVER CREEK,2 - 67.5  SIMPLE STEEL WF BEAM - NON-REDUNDANT,P Posted for load,27.0,1 Highway,5 Waterway
District 10,Menifee,37.964861234,-83.613435095,County,KYTC,083C00024N,02,3,2024-09-13,1213.0,Good,No,Local,1970s,,7,7,7,117.0,SORRELL LN,BEAVER CREEK,48 PPCSB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.963087124,-83.65837782,County,KYTC,083C00026N,02,3,2016-11-01,407.0,Fair,No,Local,1980s,,7,8,6,41.0,SHOTGUN HOLLOW RD,SIM LONG BRANCH,23  STEEL STRNGR SIMPLE SPAN - CMP/BT DK,P Posted for load,19.0,1 Highway,5 Waterway
District 10,Menifee,37.945858485,-83.541316433,County,KYTC,083C00027N,02,3,2023-05-18,718.0,Good,No,Local,1990s,,8,8,8,25.0,MEYERS FORK RD,MEYERS FORK,30  PPCBB SIMPLE SPAN,P Posted for load,36.0,1 Highway,5 Waterway
District 10,Menifee,37.973866681,-83.588084525,County,KYTC,083C00028N,02,3,2016-11-01,481.0,Fair,No,Local,1990s,,8,5,6,52.0,CLYDE BANKS RD,BEAVER CREEK,30 STEEL STRINGER SIMPLE SPAN,P Posted for load,14.0,1 Highway,5 Waterway
District 10,Menifee,37.96006536,-83.714721897,County,KYTC,083C00029N,02,3,2024-08-20,1152.0,Fair,No,Local,1990s,,7,6,7,275.0,DOG TROT RD,DOG TROT FORK,48 PPCBB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,38.017872031,-83.634348411,County,KYTC,083C00030N,02,3,2023-11-24,3099.0,Fair,No,Local,1990s,,7,7,6,182.0,BIG SALT LICK CREE,SALT LICK CREEK,28- 54- 28  PPCBB,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.965950339,-83.61358683,KYTC,KYTC,083B00003N,01,3,2017-10-17,420.0,Fair,No,State,Over 75,State Secondary,N,N,N,2901.0,KY-36,SUITERS BR IN FRENCHBURG,DBL 10 X 7 X 29 RCBC   FILL= 2,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.97066309,-83.611716617,KYTC,KYTC,083B00004N,01,3,2017-10-17,555.77,Good,No,State,Over 75,State Secondary,N,N,N,2901.0,KY-36,TRIB-BEAVER CREEK,DBL 12 X 5 X 39  RCBC  -  1.5 FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,38.004822122,-83.629536257,KYTC,CONTRACTOR,083B00007N,01,3,2017-10-17,549.54,Fair,No,State,Over 75,State Secondary,N,N,N,1513.0,KY-36,JOHNSON BRANCH,DBL 12 X 4 X 36  RCBC -  5 FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,38.023840732,-83.63410204,KYTC,KYTC,083B00008N,01,3,2022-07-07,3465.0,Fair,No,State,Over 75,State Secondary,6,5,6,1513.0,KY-36,SALT LICK CREEK,5 - 30  R.C.D.G. SIMPLE SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.962505938,-83.614892197,KYTC,KYTC,083B00002N,01,3,2017-10-17,615.32,Fair,No,State,Over 75,State Secondary,N,N,N,2901.0,KY-36,PONDER BR IN FRENCHBURG,TRI 10 X 3 X 36 RCBC - 2 FILL,P Posted for load,,1 Highway,5 Waterway
District 10,Menifee,37.906204514,-83.49253644,KYTC,KYTC,083B00010N,01,3,2016-06-14,794.0,Fair,No,State,Over 100,State Primary (Other),7,5,5,963.0,US-460,BROKE LEG CREEK,30  R.C.D.G. SIMPLE SPAN-S.M. SUBSTRUCTURE,P Posted for load,,1 Highway,5 Waterway
District 10,Menifee,37.994223233,-83.496930986,KYTC,KYTC,083B00025N,01,3,2016-05-05,480.31,Fair,No,State,1970s,State Secondary,N,N,N,659.0,KY-1274,BEAVER CR ARM-CAVE RUN L,DBL 12 X 12 X 207   RCBC  FILL= 35,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.988066907,-83.555969514,KYTC,KYTC,083B00026N,01,3,2016-08-19,585.83,Fair,No,State,1970s,State Secondary,N,N,N,659.0,KY-1274,RATLIFF CREEK,DBL 10 X 14 X 53  RCBC - FILL6,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.9692052,-83.526556909,KYTC,KYTC,083B00027N,01,3,2016-08-19,378.94,Fair,No,State,1970s,Rural Secondary,N,N,N,46.0,KY 1240,Meyers Fork,DBL 10 X 16 X 69 RCBC -  10 FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.925005882,-83.535115088,KYTC,KYTC,083B00030N,01,3,2022-08-03,814.0,Fair,No,State,1950s,Rural Secondary,N,N,N,62.0,KY-3342,BOTTS FORK,DBL 17 X 5 X 32 RCBC  -  2FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 10,Menifee,37.827597779,-83.629704201,KYTC,KYTC,083B00031N,01,3,2022-08-03,462.0,Good,No,State,Over 75,State Secondary,N,N,N,133.0,KY-715,WOLFPEN CREEK,DBL 10 X 11 X 61  WT STN MASONRY-CLVT-12 FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 10,Menifee,37.82105288,-83.575902678,KYTC,KYTC,083B00032N,01,3,2016-08-19,378.94,Fair,No,State,Over 75,State Secondary,N,N,N,133.0,KY-715,COPPERAS CREEK,DBL 10 X 10 X 54  R.C.B.C. -  10FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.952060626,-83.646459344,KYTC,KYTC,083B00024N,01,3,2020-08-19,1376.0,Fair,No,State,1970s,Rural Secondary,7,5,5,676.0,KY-713,BEAVER CR @MENIFEE HISCH,37 PPCBB / STEEL STRINGER SIMPLE SPAN HYBRID,P Posted for load,,1 Highway,5 Waterway
District 10,Magoffin,37.744063889,-83.218411111,KYTC,KYTC,077B00095R,01,3,2023-09-25,8195.8,Good,Yes,State,2010s,State Primary (Parkway),9,9,9,2239.0,Ky 9009,Johnson fork & Ky 3049,190 Foot - 2 span P/S conc contin stringer/multi-beam,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 10,Menifee,37.956282078,-83.652943828,KYTC,KYTC,083B00033N,01,3,2020-10-23,1474.02,Good,No,State,1990s,State Primary (Other),N,N,N,3183.0,US-460,SIM LONG BRANCH,DBL 12 X 6 X 80 RCBC -  2FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.958035775,-83.758433995,KYTC,KYTC,083B00034N,01,3,2024-02-06,670.0,Fair,No,State,1990s,Rural Secondary,7,7,6,662.0,KY-713,WEST FORK SLATE CREEK,28 PPCBB SIMPLE SPAN,P Posted for load,,1 Highway,5 Waterway
District 10,Menifee,37.819799163,-83.574799921,KYTC,KYTC,083B00015N,01,3,2022-01-04,4234.0,Fair,No,State,Over 75,State Secondary,5,5,6,133.0,KY-715,RED RIVER,2-68 & 2-75  I BEAM SPANS-CONT. NON-REDUNDANT,P Posted for load,10.0,1 Highway,5 Waterway
District 10,Menifee,37.931569002,-83.759142535,KYTC,KYTC,083B00036N,01,3,2023-11-29,1657.0,Good,No,State,1990s,Rural Secondary,8,8,8,311.0,KY-713,HAWKENS BRANCH,46 PPCBB SIMPLE SPAN / COMP. DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.836560785,-83.608992871,KYTC,KYTC,083B00037N,01,3,2025-05-13,7313.0,Good,No,State,1990s,State Secondary,8,8,8,133.0,KY-715,GLADIE CREEK,"62, 110, 90 PPC I-BEAM CONT. SPANS","A Open, no restriction",,1 Highway,5 Waterway
District 10,Menifee,37.941570346,-83.771651692,KYTC,KYTC,083B00039N,01,3,2024-02-08,1922.0,Good,No,State,2000s,Rural Secondary,7,7,8,311.0,KY-713,SLATE CREEK,68.5  PPCBB SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.967920018,-83.036562912,County,KYTC,088C00073N,02,3,2022-08-03,354.0,Good,No,Local,1990s,,7,7,7,30.0,Debbie Melvin Road,OPEN FORK,22 foot concrete slab simple span,P Posted for load,18.0,1 Highway,5 Waterway
District 10,Morgan,38.013200461,-83.272348569,County,KYTC,088C00078N,02,3,2017-10-16,555.77,Good,No,Local,Over 75,,N,N,N,,OLD HIGHWAY 7,TRIB-N.FK.LICKING RVR,DBL 10X4X40 RC CULV-45 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,38.028915155,-83.24833344,KYTC,CONTRACTOR,088B00006N,01,3,2021-10-05,725.0,Fair,No,State,Over 75,State Primary (Other),N,N,N,1330.0,KY-7,ROAD FORK,DBL 12X6X38 RC CLVT -1FT FILL BRRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,38.031150876,-83.243983648,KYTC,KYTC,088B00007N,01,3,2017-10-17,586.66,Fair,No,State,Over 75,State Primary (Other),N,N,N,1330.0,KY-7,ROAD FORK,DBL 10X5X37 RC CLVT -1FT FILL BRRL=GOOD,P Posted for load,,1 Highway,5 Waterway
District 10,Morgan,37.96480402,-83.200697216,KYTC,KYTC,088B00009N,01,3,2017-10-16,492.85,Fair,No,State,Over 75,State Secondary,N,N,N,2119.0,KY-172,RUSH BRANCH,DBL 10X8X61 RC CULV-45 DEG SK FILL=13 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,38.020548125,-83.270750406,KYTC,KYTC,088B00005N,01,3,2022-07-11,933.0,Fair,No,State,Over 75,State Primary (Other),6,6,6,1330.0,KY-7,ROAD FORK,40  R.C.D.G. SPAN - 30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 10,Morgan,37.984946835,-83.093131829,KYTC,KYTC,088B00014N,01,3,2017-01-17,1440.0,Fair,No,State,Over 75,State Secondary,6,6,6,1142.0,KY-172,Fannin Fork,2-30 FT R.C.D.G. SPANS WITH R.C. SUBSTRUCTURE-30 DEG. S,P Posted for load,,1 Highway,5 Waterway
District 10,Morgan,37.97776541,-83.067602066,KYTC,KYTC,088B00015N,01,3,2017-10-16,651.0,Good,No,State,Over 75,State Secondary,N,N,N,825.0,KY-172,PASTURE BRANCH,DBL 10X6X27 RC CLVT -2FT FILL BRRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.974413336,-83.042091289,KYTC,CONTRACTOR,088B00016N,01,3,2021-10-05,511.88,Fair,No,State,Over 75,State Secondary,N,N,N,825.0,KY-172,DOC ISOM BRANCH,DBL 12X7X37 RC CULV-0 DEG SK FILL= 5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.916893689,-83.239479008,KYTC,KYTC,088B00018N,01,3,2016-09-12,854.4,Fair,No,State,Over 75,State Primary (Other),N,N,N,1726.0,US-460,SPAWS CREEK,QUAD 10X6X26 RC CLVT -FILL=2FT BRRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.898205235,-83.201259076,KYTC,KYTC,088B00019N,01,3,2016-09-12,495.32,Fair,No,State,Over 75,State Primary (Other),N,N,N,1726.0,US-460,WAR CREEK,DBL 10X9X67.3 RC CULV-30 DEG SK FILL= 12 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.756181019,-83.3080473,KYTC,KYTC,088B00026N,01,3,2015-10-29,518.34,Fair,No,State,Over 75,State Secondary,N,N,N,441.0,KY-191,State Road Fork,DBL 11X8X44 RC CULV-45 DEG SK FILL= 5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.75935,-83.320661111,KYTC,KYTC,088B00027N,01,3,2015-10-29,518.34,Fair,No,State,Over 75,State Secondary,N,N,N,441.0,KY-191,STICK BRANCH,DBL 11.25X4X40 RC CULV-45 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.857244191,-83.373253684,KYTC,KYTC,088B00028N,01,3,2022-06-10,1419.0,Fair,No,State,Over 75,State Secondary,7,6,7,809.0,KY-203,OLDFIELD CK.,2-25 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 10,Morgan,38.019403643,-83.273319674,KYTC,CONTRACTOR,088B00037N,01,3,2018-12-03,2178.0,Fair,No,State,1950s,Rural Secondary,N,N,N,300.0,KY-711,N. FORK OF LICKING RIVER,TRIPLE 14 X 5 X 43 FT C.M. PLATE ARCH,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.812862812,-83.338453774,KYTC,KYTC,088B00040N,01,3,2017-10-16,725.0,Fair,No,State,1950s,Rural Secondary,N,N,N,143.0,KY-844,Salem Fork Creek,DBL 12X6X40 RC CLVT -5FT FILL BRRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.876384366,-83.498744954,KYTC,KYTC,088B00045N,01,3,2017-10-16,1363.0,Good,No,State,1950s,Rural Secondary,N,N,N,167.0,KY-1569,LITTLE BLACKWATER CK.,DBL 14X6X47 RC CULV-0 DEG SK FILL= 9 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.97838027,-83.171695625,KYTC,KYTC,088B00047N,01,3,2017-10-16,555.77,Good,No,State,1960s,Rural Secondary,N,N,N,404.0,KY-650,BIG MANDY CREEK,DBL 14X7X24 RCBC - 0 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.94734595,-83.159815659,KYTC,KYTC,088B00056N,01,3,2022-06-21,2736.0,Good,No,State,1950s,Rural Secondary,7,7,7,545.0,KY-437,ELK FORK,3-35 FT R.C.D.G. SPANS-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 10,Morgan,37.959776246,-83.238710405,KYTC,CONTRACTOR,088B00058N,01,3,2021-10-05,525.0,Fair,No,State,1950s,Rural Secondary,N,N,N,171.0,KY 1161,MORDICA CREEK,DBL. 10 X 7 X 25 FT R.C. CULVERT-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,37.848066165,-83.471427342,KYTC,KYTC,088B00059N,01,3,2022-08-03,441.0,Fair,No,State,1950s,State Secondary,N,N,N,201.0,KY-946,BLACKWATER CREEK,DBL 10X7X21 RC CULV-0 DEG SK FILL= 3 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 10,Morgan,37.906223062,-83.098233849,KYTC,KYTC,088B00064N,01,3,2023-05-11,984.0,Poor,No,State,1970s,Rural Secondary,7,4,7,643.0,KY-437,BIRCH FK OF WILLIAMS CRK,"1-408 0/A PRECAST PREST. CONC. SLAB BEAM SPAN,RC SUB.","A Open, no restriction",,1 Highway,5 Waterway
District 10,Morgan,38.017392327,-83.236384234,KYTC,KYTC,088B00065N,01,3,2023-11-29,914.0,Good,No,State,1970s,Rural Secondary,7,7,7,144.0,KY-711,N. FORK LICKING RIVER,1-38 FT PRECAST PRESTRESSED CONC. DECK UNIT SPAN -30 DG,"A Open, no restriction",,1 Highway,5 Waterway
