DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 03,Todd,36.820881078,-87.151022434,KYTC,CONTRACTOR,110B00003N,01,3,2021-10-07,1012.0,Fair,No,State,1950s,State Secondary,N,N,N,4087.0,KY-181,BR OF ELK FORK CREEK,DOUBLE 14 FT. x 10 FT. x 64 FT. R/C CULVERT - 3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.686072759,-87.230185221,KYTC,KYTC,110B00019N,01,3,2022-10-21,1088.0,Fair,No,State,Over 75,State Secondary,5,5,5,2452.0,US-41,SPRING CREEK,1 - 28 FT. R.C.D.G. SPAN - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.646606525,-87.182227243,KYTC,KYTC,110B00020N,01,3,2022-09-16,2528.0,Fair,No,State,Over 75,State Secondary,6,5,5,3966.0,US-41,SPRING CREEK,2 - 30 FT. R.C.D.G. SPANS - 45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.843910672,-87.297600773,KYTC,KYTC,110B00023N,01,3,2016-09-12,725.0,Fair,No,State,Over 100,Rural Secondary,N,N,N,340.0,US-68A,BR OF W FK RED RIVER,DOUBLE 12 FT. x 4 FT. x 54 FT. R/C CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.982825531,-87.230829775,KYTC,KYTC,110B00024N,01,3,2019-10-30,1265.0,Fair,No,State,1950s,Rural Secondary,N,N,N,364.0,KY-171,HORSE CREEK,TRIPLE 12 FT. x 7 FT. x 31 FT. R/C CULVERT - 2 FT. FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,37.011027306,-87.234503026,KYTC,KYTC,110B00027N,01,3,2024-03-26,640.0,Poor,No,State,Over 75,Rural Secondary,5,5,4,190.0,KY-107,HORSE CREEK,1 - 28.8 FT. PAINTED STEEL GIRDER/BEAM SPAN,P Posted for load,15.0,1 Highway,5 Waterway
District 03,Todd,37.016680288,-87.243940823,KYTC,KYTC,110B00028N,01,3,2022-06-10,4664.0,Poor,No,State,Over 75,Rural Secondary,5,5,4,364.0,KY-171,E FK POND RIVER,4 - 50 FT. R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.997767532,-87.212458777,KYTC,KYTC,110B00029N,01,3,2022-06-16,3584.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,190.0,KY-107,E FK POND RIVER,3-40 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Todd,36.651774096,-87.088002413,KYTC,KYTC,110B00030N,01,3,2022-06-14,3406.0,Fair,No,State,1950s,Rural Secondary,6,6,6,715.0,KY-848,ELK FORK,4 - 30 FT. R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Todd,36.648362878,-87.223953997,KYTC,KYTC,110B00017N,01,3,2022-10-21,3724.0,Fair,No,State,1950s,Supplemental Road,6,5,5,1869.0,KY-294,SPRING CREEK,4 - 30 FT. R.C.D.G. SIMPLE SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.928626856,-87.257045369,KYTC,KYTC,110B00033N,01,3,2022-06-20,2748.0,Fair,No,State,1950s,Rural Secondary,6,6,6,280.0,KY-507,BUCK FORK CREEK,3 - 35 FT. R.C.D.G. SIMPLE SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Todd,36.89853921,-87.136764624,KYTC,KYTC,110B00038N,01,3,2023-11-29,462.0,Fair,No,State,1980s,Rural Secondary,6,6,6,634.0,KY-507,STINNETS BRANCH,1 - 20 FT.  P.C.P.S. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.844484264,-87.272220977,KYTC,KYTC,110B00039L,01,3,2025-09-10,5110.0,Fair,Yes,State,1990s,State Primary (Other),6,7,7,2718.0,RUSSELLVILLE RD NC,WEST FK -RED RIVER,1 - 111 FT. P.C.I.B SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.804134323,-87.073484083,KYTC,KYTC,110B00043N,01,3,2017-11-09,1026.0,Fair,Yes,State,1990s,State Primary (Other),N,N,N,5435.0,US-68,VICKS BRANCH,TRIPLE 7FT. x 5 FT. x 233 FT. R/C BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Todd,36.940067147,-87.212776631,KYTC,CONTRACTOR,110B00044N,01,3,2021-01-04,574.0,Good,No,State,1990s,Rural Secondary,N,N,N,476.0,KY-171,EAST FK POND RIVER,3 - 6 FT. x 7 FT. x 40 FT. CORRUGATED STEEL PIPES,P Posted for load,,1 Highway,5 Waterway
District 03,Todd,36.84071092,-87.108837599,County,KYTC,110C00001N,02,3,2016-09-02,832.0,Fair,No,Local,Over 75,,N,N,N,190.0,HADDEN MILL RD,TRIB. OF WHIPPORWLL CK.,14 FT X 10 FT DOUBLE BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Logan,36.847033333,-86.890352778,KYTC,KYTC,071B00107N,01,3,2021-07-27,1080.0,Good,No,State,2010s,State Secondary,7,7,8,4502.0,Ky 2146,Town Branch,27 Foot - Single Span Concrete Slab Bridge,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Butler,37.176388889,-86.8475,KYTC,CONTRACTOR,016B00089N,01,3,2023-11-14,2352.0,Good,No,State,2010s,State Secondary,7,8,8,1273.0,KY-70,Panther Creek,1 (84') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.887483,-85.637685,County,KYTC,085C00038N,02,3,2022-08-03,648.0,Fair,No,Local,2010s,,8,6,8,,Fletcher Rd,Rogers Creek,,P Posted for load,18.0,1 Highway,5 Waterway
District 03,Barren,36.992790063,-85.882175922,KYTC,KYTC,005B00086N,01,3,2022-10-31,7154.0,Fair,No,State,1970s,Rural Secondary,6,7,6,488.0,KY 1307,LN 9008,60-65-65-50 FT CONT R.C. DECK GIRDER SPANS,P Posted for load,,1 Highway,1 Highway
District 03,Barren,36.851570311,-85.77059419,KYTC,KYTC,005B00051N,01,3,2019-10-30,981.0,Fair,No,State,1950s,Rural Secondary,N,N,N,798.0,KY-839,EATON BRANCH,DOUBLE 12 FT X 6 FT X 38 FT R.C. CULVERT - 2.1FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Warren,36.941838731,-86.25541505,County,KYTC,114C00004N,02,3,2022-08-03,6656.0,Fair,No,Local,1970s,,6,7,6,,IRON BRIDGE RD,BARREN RIVER,75-105-75 FT. CONT.CONC.T.BEAM SPANS,P Posted for load,18.0,1 Highway,5 Waterway
District 03,Warren,36.844941616,-86.349282777,County,KYTC,114C00006N,02,3,2024-09-19,4788.0,Fair,No,Local,1970s,,5,5,5,,BOYCE-FAIRVIEW RD,TRAMMEL FORK,59.8-79.5-49.8 FT CLEAR SP PRESTR PRECAST CONC BOX BM,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Warren,36.98319197,-86.602750495,County,KYTC,114C00010N,02,3,2016-06-16,1188.0,Fair,No,Local,1950s,,N,N,N,,BLUE LEVEL RD,CHISM CREEK,TRIPLE 14 FT. R/C BOX CULVERT - 2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Warren,37.020705545,-86.447371597,County,KYTC,114C00011N,02,3,2021-10-22,5064.0,Fair,No,Local,Over 100,,6,5,5,79.0,OLD RICHARDSVILLE,BARREN RIVER,3 - 138.8 FT PAINTED STEEL TRUSS SPANS,P Posted for load,3.0,1 Highway,5 Waterway
District 03,Warren,37.074941287,-86.457683441,County,KYTC,114C00012N,02,3,2013-02-04,460.0,Fair,No,Local,1970s,,6,5,6,192.0,NORTH CAMPBELL RD,TRIB OF RAYS BR.,1 - 21.6 FT. PAINTED (GALV. COATING) STEEL GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Butler,37.222222222,-86.583055556,County,CONTRACTOR,016C00054N,02,3,2019-12-17,816.0,Good,No,Local,2010s,,8,8,8,59.0,Waverly School Rd,Little Bull Creek,1 (34') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Barren,36.974957762,-85.814566163,County,KYTC,005C00046N,02,3,2024-03-15,1114.0,Fair,No,Local,1990s,,6,6,6,205.0,BLUFF SPGS  RD,SWANNIGAN CREEK,1-39  FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.930555556,-85.639166667,KYTC,KYTC,085B00062N,01,3,2023-03-14,12246.7,Good,No,State,2010s,State Secondary,8,8,8,1927.0,KY-163,Rogers Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Warren,37.011606449,-86.139959398,County,KYTC,114C00001N,02,3,2024-09-13,1124.0,Fair,No,Local,1970s,,6,7,6,164.0,PONDSVILLE RD,SINKING CREEK,1 - 51.3 FT. P.C.P.S. CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Warren,37.007186916,-86.136751093,County,KYTC,114C00002N,02,3,2022-08-03,599.0,Fair,No,Local,1970s,,6,6,6,154.0,HOWSER RD,BRUSHY FORK,1 - 26.5 FT. P.C.P.S. SLAB BEAM SPAN,P Posted for load,18.0,1 Highway,5 Waterway
District 03,Metcalfe,36.91642263,-85.591691789,County,KYTC,085C00023N,02,3,2024-08-22,960.0,Fair,No,Local,1990s,,5,6,5,267.0,GLENN SHAW RD,MOCCASIN CREEK,1 - 38 FT. P.C.P.S. CONCRETE BOX BEAM SPAN,P Posted for load,27.0,1 Highway,5 Waterway
District 03,Metcalfe,37.065183484,-85.569991476,County,KYTC,085C00024N,02,3,2024-08-22,4272.0,Fair,No,Local,1990s,,5,6,5,167.0,MELL-CORK RD,EAST FK L. BARREN RIVER,39.3 - 88.5 - 49.3 FT. SIMPLE P.C.P.S. BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.088292466,-85.591067886,County,KYTC,085C00025N,02,3,2024-08-20,1200.0,Fair,No,Local,1990s,,6,6,6,114.0,WILL DAVIS RD,ADAMS CREEK,1 - 48.5   FT. P.C.P.S CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.014261367,-85.541119391,County,KYTC,085C00026N,02,3,2024-08-22,4570.0,Fair,No,Local,1990s,,6,6,5,196.0,JACK SPARKS RD,EAST FK-LITTLE BARREN RV,2 - 94.3 FT. SIMPLE P.C.P.S. CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.924665566,-85.585067266,County,KYTC,085C00027N,02,3,2024-08-20,960.0,Fair,No,Local,1990s,,7,7,6,81.0,CEDAR FLAT-CURTIS,MOCCASIN CREEK,1 - 38 FT. P.C.P.S CONCRETE BOX BEAM SPAN,P Posted for load,38.0,1 Highway,5 Waterway
District 03,Monroe,36.745666417,-85.696758363,KYTC,KYTC,086B00001N,01,3,2022-06-15,3912.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,676.0,KY-2768,E FK BARREN RIVER,4 - 38 FT R.C.D.G. SPANS - 30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.703692816,-85.68450533,KYTC,KYTC,086B00005N,01,3,2025-07-01,1452.0,Fair,No,State,Over 75,State Secondary,6,5,5,5110.0,KY-100,TOWN CREEK,2 - 30 FT R.C.D.G. SPANS - 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.705745785,-85.593153893,KYTC,KYTC,086B00006N,01,3,2022-06-09,935.0,Poor,No,State,Over 75,State Secondary,6,6,4,569.0,KY-100,LITTLE SULPHUR CREEK,1 - 40 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.719586228,-85.582381356,KYTC,KYTC,086B00007N,01,3,2017-10-17,506.0,Good,No,State,Over 75,Rural Secondary,N,N,N,227.0,KY-100,WARDS BRANCH,DOUBLE 10 FT X 4 FT X 32 FT R/C CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.755956427,-85.552917951,KYTC,KYTC,086B00009N,01,3,2017-10-16,760.0,Good,No,State,1950s,Rural Secondary,N,N,N,351.0,KY-100,BR OF LITTLE MESHACK CRE,DOUBLE 12 FT. x 5 FT. x 41 FT. R/C CULVERT 3.67',"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.661680757,-85.492622355,KYTC,KYTC,086B00010N,01,3,2019-10-30,486.0,Fair,No,State,1950s,Rural Secondary,N,N,N,128.0,KY-214,MURPHY BRANCH,DOUBLE 12 FT x 7 FT x 27 FT R/C CULVERT - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.700743717,-85.689057472,KYTC,CONTRACTOR,086B00012N,01,3,2021-10-05,952.0,Fair,No,State,Over 75,State Secondary,N,N,N,2140.0,KY-163,TOWN CREEK,TRIPLE 10 FT x 10 FT x 69 FT R/C BOX CULVERT-8 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.654252173,-85.629520111,KYTC,KYTC,086B00013N,01,3,2016-05-05,529.0,Fair,No,State,Over 75,State Secondary,N,N,N,2610.0,KY-163,BAXTER BRANCH,DOUBLE 10 FT. x 7 FT. x 42 FT. R/C CULVERT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.647871713,-85.74891134,KYTC,KYTC,086B00016N,01,3,2016-09-12,588.0,Poor,No,State,Over 75,State Secondary,N,N,N,2321.0,KY-63,LONG BRANCH,DOUBLE 10 FT x 5 FT x 30 FT. R/C CULVERT -2FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.625714884,-85.790185061,KYTC,KYTC,086B00017N,01,3,2022-07-07,8112.0,Fair,No,State,Over 75,State Secondary,6,6,5,987.0,KY-63,LINE CREEK,1-30 FT & 5-50 R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.649812005,-85.795309164,KYTC,KYTC,086B00019N,01,3,2022-06-09,4708.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,2076.0,KY-100,E FK BARREN RIVER,5 - 40 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.68319494,-85.829199985,KYTC,KYTC,086B00020N,01,3,2025-07-01,704.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,1074.0,KY-100,SUGAR CREEK,1 - 30 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.713430409,-85.912296408,KYTC,KYTC,086B00021N,01,3,2022-06-16,2310.0,Fair,No,State,Over 75,State Secondary,7,5,5,1094.0,KY-100,INDIAN CREEK,2 - 50 FT. R.C.D.G. SPANS - 45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.721782087,-85.948848807,KYTC,KYTC,086B00022N,01,3,2022-06-09,992.0,Fair,No,State,Over 75,State Secondary,6,5,6,1094.0,KY-100,SPRING CREEK,2 - 20 FT. R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.630056773,-85.504516609,KYTC,KYTC,086B00011N,01,3,2025-07-01,3410.0,Fair,No,State,Over 75,Supplemental Road,6,6,6,140.0,KY-216,MCFARLAND CREEK,4 - 36 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.694558759,-85.956291801,KYTC,KYTC,086B00024N,01,3,2022-06-10,2967.0,Fair,No,State,Over 75,Rural Secondary,7,6,7,618.0,KY-87,INDIAN CREEK,3 - 40 FT R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.674487513,-85.953670534,KYTC,KYTC,086B00025N,01,3,2018-05-14,9168.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,576.0,KY-87,BARREN RIVER,"2-55 FT, 2-85 FT, 1-100 FT CONT. PTND. STL I-BEAM SPANS",P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.713339278,-85.869024329,KYTC,KYTC,086B00026N,01,3,2019-10-30,991.0,Fair,No,State,Over 75,State Secondary,N,N,N,994.0,KY-249,BR OF INDIAN CREEK,DOUBLE 12 FT. x 6 FT. x 37 FT.  R/C CULVERT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.738001128,-85.754685597,KYTC,KYTC,086B00030N,01,3,2022-07-07,6188.0,Fair,No,State,1950s,State Secondary,6,6,6,640.0,KY-63,E FK BARREN RIVER,5 - 35 FT & 1 - 45 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.645879215,-85.843642717,KYTC,KYTC,086B00032N,01,3,2022-06-16,912.0,Fair,No,State,1950s,Rural Secondary,7,7,6,485.0,KY-87,CANE CREEK,1- 35 FT R.C.D.G. SPAN - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.741923235,-85.717545835,KYTC,KYTC,086B00034N,01,3,2022-07-07,2724.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,610.0,KY-839,E FK BARREN RIVER,3 - 35 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.815558674,-85.74158438,KYTC,KYTC,086B00035N,01,3,2022-06-15,3648.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,909.0,KY-839,SKAGGS CREEK,4 - 35 FT. R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.820087264,-85.747148818,KYTC,KYTC,086B00036N,01,3,2019-10-30,564.9,Fair,No,State,Over 75,Rural Secondary,N,N,N,909.0,KY-839,BR OF SKAGGS CREEK,DOUBLE 8 FT. x 5 FT.  x 39 FT. R/C CULVERT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.685662916,-85.705268481,KYTC,KYTC,086B00038N,01,3,2022-07-07,1848.0,Good,No,State,1950s,Rural Secondary,7,7,7,541.0,KY-1446,MILL CREEK,2 - 30 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 03,Todd,36.955974,-87.263687,County,CONTRACTOR,110C00064N,02,3,2020-10-05,536.0,Good,No,Local,2020s,,8,8,8,53.0,Rattlesnake Road,Buck Fork,33.5' Single Span CB12x48 Box Beams,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.719596515,-85.873900337,KYTC,KYTC,086B00027N,01,3,2016-05-05,775.0,Fair,No,State,Over 75,State Secondary,N,N,N,994.0,KY-249,INDIAN CREEK,DOUBLE 14 FT x 6 FT x 26 FT  R/C CULVERT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Monroe,36.807063708,-85.734922763,KYTC,KYTC,086B00040N,01,3,2025-05-28,2587.0,Poor,No,State,Over 75,Rural Secondary,5,4,4,300.0,KY-678,SKAGGS CREEK,3 - 35 FT. PTND. STL. I-BEAM SPANS,P Posted for load,18.0,1 Highway,5 Waterway
District 03,Monroe,36.719738243,-85.875815195,KYTC,KYTC,086B00041N,01,3,2025-07-01,704.0,Good,No,State,Over 75,Rural Secondary,7,7,7,375.0,KY-678,INDIAN CREEK,1-30 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.710803234,-85.770662619,KYTC,KYTC,086B00042N,01,3,2022-06-16,6144.0,Fair,No,State,1950s,State Secondary,7,5,6,1230.0,KY-1366,E FK BARREN RIVER,6 - 40 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Monroe,36.696786182,-85.748497321,KYTC,KYTC,086B00044N,01,3,2019-11-05,598.0,Fair,No,State,1950s,State Secondary,N,N,N,1643.0,KY-1366,ADAMS BRANCH,DOUBLE 10 FT x 7 FT x 24 FT R/C CULVERT - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Logan,36.829583333,-86.9068,KYTC,KYTC,071B00110N,01,3,2022-06-20,4758.57,Fair,No,State,2010s,State Primary (Other),N,N,N,5816.0,US-431,Town Branch,,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.990596033,-85.61534932,KYTC,KYTC,085B00001N,01,3,2025-07-01,768.0,Fair,No,State,Over 75,State Secondary,7,7,5,3146.0,US-68,DOUGLAS CREEK,1 - 30 FT. R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 03,Metcalfe,37.030692909,-85.596756118,KYTC,KYTC,085B00002N,01,3,2016-08-19,624.0,Fair,No,State,Over 75,State Secondary,N,N,N,2409.0,US-68,SULPHUR CREEK,DOUBLE 10' x 6' x 27 R/C BOX CULVERT - 2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.116296549,-85.590955979,KYTC,KYTC,085B00003N,01,3,2025-07-01,1276.0,Fair,No,State,Over 75,State Secondary,6,5,5,778.0,US-68,CANEY FORK,2 - 26 FT. R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 03,Metcalfe,37.101365871,-85.599303537,KYTC,KYTC,085B00004N,01,3,2022-07-07,8352.0,Poor,No,State,1950s,State Secondary,6,4,6,778.0,US-68,E FK LITTLE BARREN RIVER,6 - 45.0 R.C.D.G. SPANS   (30 DEG. SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.0142051,-85.541871828,KYTC,KYTC,085B00005N,01,3,2021-10-22,806.1,Fair,No,State,Over 75,State Secondary,N,N,N,398.0,KY-80,BUTLER BRANCH,TRIPLE 10.0 x 8.0 x 49.0 R.C. BOX CULVERT  (5 FILL),"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.998185931,-85.521177864,KYTC,KYTC,085B00006N,01,3,2022-06-16,5590.0,Fair,No,State,Over 75,State Secondary,6,6,5,398.0,KY-80,E FK LITTLE BARREN RIVER,5 - 40 FT.  R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.983764245,-85.612092706,KYTC,KYTC,085B00008N,01,3,2022-06-08,6374.0,Fair,No,State,Over 75,State Secondary,6,5,6,5668.0,US-68,SO FK LITTLE BARREN RIVE,4 - 45 FT. R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,36.892141629,-85.724083594,KYTC,KYTC,085B00011N,01,3,2023-10-24,2368.0,Fair,No,State,Over 75,State Primary (Other),5,5,5,5743.0,KY-90,GLOVER CREEK,2 - 30' R.C.D.G. SPANS -WIDENED 15' W/P.C.P.S.  BEAMS,P Posted for load,,1 Highway,5 Waterway
District 03,Metcalfe,36.987466991,-85.634436929,KYTC,KYTC,085B00015N,01,3,2025-06-17,4637.0,Fair,No,State,1950s,State Secondary,6,6,6,6925.0,US-68,ROGERS CREEK,3 - 45 FT. R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.078626332,-85.695983392,KYTC,KYTC,085B00018N,01,3,2019-10-30,462.0,Fair,No,State,Over 75,State Secondary,N,N,N,547.0,KY-70,KNOB LICK CREEK,DOUBLE 10.0 x 3.0 x 37.0 R.C. BOX CULVERT (2-6FILL),"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.074971568,-85.749979729,KYTC,KYTC,085B00019N,01,3,2025-07-23,1078.0,Fair,No,State,Over 75,State Secondary,7,6,7,1164.0,KY-70,BLUE SPRING CREEK,1-45.0 R.C.D.G. SPAN  (30 DEG. SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 03,Metcalfe,37.100315921,-85.634616341,KYTC,KYTC,085B00020N,01,3,2022-10-31,9855.0,Fair,No,State,Over 75,State Secondary,5,6,5,591.0,KY-70,S FK LITTLE BARREN RIVER,6-50.0 R.C.D.G. SPANS  (30 DEG. SKEW),P Posted for load,,1 Highway,5 Waterway
