DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 12,Johnson,37.768888889,-82.813333333,County,KYTC,058C00063N,02,3,2024-07-09,900.0,Fair,No,Local,2010s,,6,7,6,120.0,Hale Dr,Lick Fork,50 FT - Single Span Prestressed Conc Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Martin,37.845672222,-82.519027778,County,KYTC,080C00059N,02,3,2020-08-13,540.0,Good,No,Local,2010s,,8,7,8,,James Ln,Coldwater Fork,45' Simple Span Steel Girder,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,37.917516835,-82.731040356,KYTC,CONTRACTOR,064B00013N,01,3,2021-10-01,4701.0,Fair,Yes,State,1960s,State Primary (Other),N,N,N,6554.0,US-23,Georges Creek,Single 16'X12'X208' RC Culvert - 9 FT Fill,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,38.027796494,-82.841102719,KYTC,KYTC,064B00018N,01,3,2021-04-23,3509.0,Poor,No,State,Over 75,State Secondary,6,4,6,686.0,KY-32,Hood Creek,1-45 FT & 3-25 FT STEEL I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,38.02587163,-82.853364007,KYTC,KYTC,064B00019N,01,3,2019-11-18,5617.0,Poor,No,State,Over 75,State Secondary,6,4,6,686.0,KY-32,Blaine Creek,7-25 FT Steel I Beam Spans & 1-45 FT Steel I Beam Span,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,38.028763882,-82.862260995,KYTC,KYTC,064B00020N,01,3,2022-06-27,2475.0,Fair,No,State,Over 75,State Secondary,6,6,7,686.0,KY-32,Cains Creek,3-30 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 12,Pike,37.314166667,-82.359166667,KYTC,KYTC,098B00289N,01,3,2023-09-25,4879.0,Good,No,State,2010s,State Secondary,8,8,8,3439.0,KY-80,Beaver Creek,Simple Span 85' ft. PCIB Type 3,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,37.928591562,-82.6914176,KYTC,KYTC,064B00010N,01,3,2022-01-27,5080.0,Fair,Yes,State,1960s,State Primary (Other),N,N,N,6554.0,US-23,GEORGE CREEK,SNGL 18X13X200 RC CLVT-45 DEG SKW -9.2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,37.925794028,-82.706381015,KYTC,CONTRACTOR,064B00011N,01,3,2021-09-23,4756.0,Fair,Yes,State,1960s,State Primary (Other),N,N,N,6554.0,US-23,Georges Creek,SNGL 18X12X206 RC CLVT -12 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,37.919371998,-82.725629865,KYTC,KYTC,064B00012N,01,3,2017-10-17,3266.0,Fair,Yes,State,1960s,State Primary (Other),N,N,N,6554.0,US-23,Georges Creek,16X12X205 FT RC Culvert - 13 FT Fill,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Letcher,37.105277778,-82.859722222,County,CONTRACTOR,067C00096N,02,3,2021-11-08,1068.0,Good,No,Local,2020s,,7,8,8,173.0,George B Branch,Cowan Creek,"43'-0"" Simple Span CB 17x48 Box Beam","A Open, no restriction",,1 Highway,5 Waterway
District 12,Floyd,37.716005556,-82.807586111,County,KYTC,036C00081N,02,3,2024-11-07,354.0,Fair,No,Local,2010s,,8,7,6,,Standifer Rice Ln,Little Paint Creek,26.5' Single Span Steel Beams,P Posted for load,12.0,1 Highway,5 Waterway
District 12,Pike,37.339634,-82.589261,KYTC,KYTC,098B00287N,01,3,2024-02-06,3702.4,Good,No,State,2010s,State Secondary,7,7,7,3427.0,KY-610,Long Fork,"114'-3"" PPC Box Beam Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.864897421,-82.731215691,KYTC,KYTC,058B00063N,01,3,2019-10-30,503.44,Fair,No,State,1950s,State Secondary,N,N,N,300.0,KY-3224,WILEY CREEK,10-10-28' DBL BOX CONCRETE CULVERT FILL= 0 FT BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.83300227,-82.857504735,KYTC,KYTC,058B00064N,01,3,2024-12-03,4709.0,Fair,No,State,1980s,State Secondary,6,7,7,7801.0,KY-40,Mudlick Creek,43 - 44 - 45 CONT PREST CONC I BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.826146511,-82.825405019,KYTC,KYTC,058B00067N,01,3,2024-12-12,17393.0,Fair,No,State,1980s,State Secondary,6,6,6,12825.0,KY-321,Paint Creek,60'-80'-60' PCIB Spans ,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.784109119,-82.828223468,KYTC,KYTC,058B00069R,01,3,2020-11-17,12935.0,Fair,Yes,State,1990s,State Primary (Other),7,6,7,4687.0,US-23,KY-825/Lick Fork,60 -88- 102- 60  CONT PCIB SPAN (SIP FORMS),"A Open, no restriction",,1 Highway,6 Highway-waterway
District 12,Floyd,37.449019471,-82.812662982,County,KYTC,036C00060N,02,3,2024-04-26,1946.0,Good,No,Local,1990s,,7,7,8,141.0,Glo Rd Conn,Right Fork Beaver Creek,32-56-32 FT Prestressed Concrete Box Beam Spans,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Floyd,37.428318882,-82.806764463,County,KYTC,036C00061N,02,3,2024-04-26,2840.0,Good,No,Local,1990s,,7,7,7,138.0,Collins Rd,Right Fork Beaver Creek,40-68-68 FT Prestressed Concrete Box Beam Spans,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Floyd,37.647707457,-82.873035967,County,KYTC,036C00062N,02,3,2024-04-26,2116.0,Fair,No,Local,2000s,,7,7,6,266.0,ROUGH AND TOUGH BR,MIDDLE CREEK,1-86 FT. PRESTRESSED CONC BOX BEAM SPANS CONC DK,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Floyd,37.641954187,-82.852006287,County,KYTC,036C00065N,02,3,2024-04-26,1302.0,Fair,No,Local,2000s,,7,7,6,,Granny Fitz Branch,Middle Creek Levisa Fork,1-81 FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Lawrence,38.027327,-82.728044,County,CONTRACTOR,064C00091N,02,3,2021-01-04,1400.0,Good,No,Local,2010s,,N,N,N,216.0,Mattie Rd,Rt Frk Little Blaine Crk,25'X7' ALUMINUM BOX CULVERT,P Posted for load,18.0,1 Highway,5 Waterway
District 12,Knott,37.337836111,-83.105522222,County,KYTC,060C00097N,02,3,2022-11-17,1320.0,Fair,No,Local,1970s,,5,5,5,,Troublesome Drive,Troublesome Creek,17.5-20-39-20-20 FT Steel Stringer/Girder Spans,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Pike,37.663333333,-82.481111111,County,CONTRACTOR,098C00197N,02,3,2020-08-18,672.0,Good,No,Local,2010s,,8,7,8,103.0,Right Fork Brushy,Left Fork Brushy Fork,42' Simple Span CB17X48 Box Beams,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.230102162,-82.997796891,KYTC,CONTRACTOR,060B00056N,01,3,2025-05-13,22110.0,Fair,Yes,State,1970s,State Primary (Other),9,7,6,4778.0,KY-15,Carr Fork Lake,195-235-195 FT Welded Plate Girder,P Posted for load,,1 Highway,5 Waterway
District 12,Johnson,37.736945795,-82.896010497,County,KYTC,058C00052N,02,3,2024-07-09,850.0,Good,No,Local,2000s,,7,7,7,406.0,SWAMP BRANCH RD,JENNY'S CREEK,1-52.4 FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.838358594,-82.730261182,County,KYTC,058C00053N,02,3,2022-02-17,1086.0,Good,No,Local,2000s,,8,8,8,60.0,Walters Branch Rd,Greasy Creek,"1-50'-6"" Steel I-Beam Span",P Posted for load,29.0,1 Highway,5 Waterway
District 12,Johnson,37.749498,-82.878499,County,KYTC,058C00054N,02,3,2022-01-13,1102.0,Fair,No,Local,2000s,,7,7,6,226.0,Greasy Branch Rd,Jennys Creek,"51' - Simple Span 33"" Steel I Beams W/SIP Forms","A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.797233544,-82.828672405,County,KYTC,058C00055N,02,3,2022-01-13,1320.0,Good,No,Local,2000s,,8,7,8,15.0,McCarty Branch Rd,Jennys Creek,"66' - Single Span 36"" Steel I Beams with 8"" Conc Deck","A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.793264,-82.948565,County,KYTC,058C00056N,02,3,2022-01-13,1020.0,Good,No,Local,2000s,,8,8,7,,PANTHER BR RTFK RD,PANTHER CREEK,51 SIMPLE SPAN W/ 30 STEEL I BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.311640123,-82.786843339,County,KYTC,060C00066N,02,3,2025-08-13,935.0,Fair,No,Local,1990s,,7,6,5,729.0,PUNCHEON RD,RT FRK BEAVER CREEK,1-26 & 1-24 FT  STEEL STRINGER SPANS W/CONC DK,P Posted for load,34.0,1 Highway,5 Waterway
District 12,Knott,37.328598,-83.001787,County,KYTC,060C00068N,02,3,2016-12-05,595.0,Fair,No,Local,1990s,,6,5,6,,Push Back Br,Troublesome Creek,1-50 FT Steel Beam Span,P Posted for load,25.0,1 Highway,5 Waterway
District 12,Knott,37.334806538,-82.975494172,City,KYTC,060C00072N,04,3,2024-07-09,1328.0,Fair,No,Local,2000s,,6,6,7,88.0,EDUCATION LN,R FRK TROUBLESOME CRK,83   P.C.P.S.  BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.395925,-82.99139,County,KYTC,060C00074N,02,3,2022-02-17,816.0,Fair,No,Local,2000s,,6,6,5,,Pond Br,Balls Fork,1-68 3 SPAN STEEL I BEAM W / TIMBER DECK,P Posted for load,29.0,1 Highway,5 Waterway
District 12,Johnson,37.815560837,-82.790675146,KYTC,KYTC,058B00004N,01,3,2024-11-26,19904.0,Fair,No,State,1950s,State Secondary,7,6,5,7395.0,KY-40,Levisa Fork,1-80 FT SIMPLE BOX GRIDER SPAN; 140-210-140 FT CONT. BO,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.839306739,-82.857952014,KYTC,KYTC,058B00013N,01,3,2022-07-05,2838.0,Fair,No,State,Over 75,State Secondary,6,6,6,2912.0,KY-172,Mudlick Creek,3-40 FT R.C.D.G. Spans,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.940640659,-82.951295629,KYTC,KYTC,058B00014N,01,3,2022-06-10,1518.0,Fair,No,State,Over 75,State Secondary,7,6,8,1082.0,KY-172,Upper Laurel Creek,2-30 FT R.C.D.G. Spans,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.920645607,-82.830265563,KYTC,KYTC,058B00015N,01,3,2022-08-03,705.0,Fair,No,State,Over 75,State Secondary,N,N,N,986.0,KY-201,HOOD CREEK,DBL  9 X  9 X  37 FT RC BOX CULV FILL= 0 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Johnson,37.939181907,-82.833014025,KYTC,KYTC,058B00016N,01,3,2022-08-03,483.0,Fair,No,State,Over 75,State Secondary,N,N,N,682.0,KY-201,Hood Creek,DBL 10 X  9 X  23 FT RC BOX CULV FILL= 0 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Johnson,37.915853994,-82.840139893,KYTC,KYTC,058B00018N,01,3,2016-05-05,484.0,Good,No,State,Over 75,State Secondary,N,N,N,986.0,KY-201,Hood Creek,DBL 10 X 5 X 30 FT RC Culvert Fill = 2 FT,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.951034817,-82.892220729,KYTC,KYTC,058B00019N,01,3,2022-08-03,1109.0,Fair,No,State,1950s,Rural Secondary,N,N,N,99.0,KY-689,Lower Laurel Creek,DBL 10 X 10 X 46 FT RC Culvert Fill = 4 FT,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Floyd,37.475292,-82.747566,KYTC,KYTC,036B00157N,01,3,2025-05-30,139120.0,Good,No,State,2010s,State Secondary,7,8,7,576.0,KY-3680,Drift Rd/LFrk Beaver Crk,70.5-5@72-12@149-113-148.5-116.5-142-110-108.5 PCIB,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 12,Johnson,37.747079879,-82.722606487,KYTC,KYTC,058B00031N,01,3,2017-10-17,1624.0,Fair,No,State,1950s,State Secondary,N,N,N,400.0,KY-302,Daniels Creek,DBL 14 X 14 X  56 FT RC CULV FILL=  9 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.844873995,-82.762920771,KYTC,KYTC,058B00032N,01,3,2022-06-15,2574.0,Fair,No,State,1950s,State Secondary,6,6,6,779.0,KY-581,Toms Creek,3-30 FT R.C.D.G. Spans,P Posted for load,,1 Highway,5 Waterway
District 12,Johnson,37.826492675,-82.945928272,KYTC,KYTC,058B00035N,01,3,2022-06-16,1729.0,Fair,No,State,1950s,Rural Secondary,5,5,5,523.0,KY-580,Little Paint Creek,2-30 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 12,Johnson,37.854486272,-82.945565802,KYTC,KYTC,058B00036N,01,3,2025-06-18,3178.0,Fair,No,State,1950s,Rural Secondary,6,5,6,90.0,KY-580,Little Paint Creek,3-30 FT R.C.D.G. SPANS-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.964873997,-82.93293774,KYTC,CONTRACTOR,058B00038N,01,3,2021-09-23,436.69,Fair,No,State,1950s,Rural Secondary,N,N,N,583.0,KY-1092,UPPER LAUREL CREEK,DBL 10 X 10 X  88 FT RC CULV FILL= 15 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.991366113,-82.945947296,KYTC,KYTC,058B00039N,01,3,2022-08-03,861.0,Good,No,State,1950s,Rural Secondary,N,N,N,583.0,KY-1092,KEATON FORK,DBL 10 X  7 X  41 FT RC CULV FILL=  7 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Johnson,37.782768113,-82.796901309,KYTC,KYTC,058B00040N,01,3,2022-11-29,10299.0,Fair,No,State,1960s,State Secondary,6,6,6,5797.0,KY-321,KY-1428,56-78-78-56 FT CONT RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 12,Johnson,37.771928844,-82.7918472,KYTC,KYTC,058B00041N,01,3,2019-02-27,28894.0,Fair,No,State,1960s,State Secondary,7,5,6,5127.0,KY-321,CSX RR & Levisa Fork,"1-50,3-87SMPL COMP.GRDRS,(135-225-135)CONT         1","A Open, no restriction",,1 Highway,7 Railroad-waterway
District 12,Johnson,37.87211755,-82.788136479,KYTC,KYTC,058B00044N,01,3,2022-07-08,2970.0,Fair,No,State,Over 75,Rural Secondary,5,6,6,1206.0,KY-1559,Toms Creek,3-30 FT R.C.D.G. Spans,P Posted for load,,1 Highway,5 Waterway
District 12,Johnson,37.790995123,-82.829009748,KYTC,KYTC,058B00070R,01,3,2025-09-08,8508.0,Fair,Yes,State,1990s,State Primary (Other),6,7,7,4218.0,US-23,Jennys Creek,58-77-58  CONT PRESTRESSED CONC         I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.779821835,-82.780051277,KYTC,KYTC,058B00072N,01,3,2016-10-03,16486.0,Fair,No,State,1990s,State Secondary,6,7,7,1069.0,KY-302,LEVISA FORK,160-200-160 FT CONT COMPOSITE WSP GIRDERS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.784488236,-82.830304247,KYTC,KYTC,058B00073N,01,3,2025-01-21,4686.0,Fair,No,State,1990s,State Secondary,6,7,7,573.0,KY-825,JENNY'S CREEK,42-59-42   FT PRESTRESSED CONCRETE I     BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.822184004,-82.836412619,KYTC,KYTC,058B00075L,01,3,2020-11-17,27474.0,Fair,Yes,State,1990s,State Primary (Other),7,6,7,4218.0,US-23 NC,US-460 & Paint Creek,80-100-100-82-90-108- (35-5N) CONTIPCIB SPAN,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 12,Johnson,37.824456081,-82.836207818,KYTC,KYTC,058B00076R,01,3,2025-09-03,15715.0,Fair,Yes,State,1990s,State Primary (Other),6,6,6,3080.0,US-23,KY-40,57'-82.5'-118.5'-79' CONT PCIB SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 12,Johnson,37.82171038,-82.835502026,KYTC,KYTC,058B00077N,01,3,2025-05-28,8500.0,Fair,Yes,State,1990s,State Primary (Other),7,6,8,8436.0,US23N Ramp toUS460,Paint Creek,75-100-75CONT PRESTRESSED CONC  I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.804086,-82.958151,KYTC,KYTC,058B00090N,01,3,2019-10-15,1141.65,Good,No,State,2010s,State Secondary,7,7,8,1324.0,KY-40,Br of Little Paint Creek,38.66' Single Span Concrete Slab,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.879186999,-82.793054477,County,KYTC,058C00035N,02,3,2024-07-09,672.0,Fair,No,Local,1990s,,7,6,7,80.0,Locust Grove Dr,Toms Creek,1- 42 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.843448185,-82.937349135,County,KYTC,058C00037N,02,3,2024-07-09,704.0,Fair,No,Local,1990s,,6,7,6,233.0,Davis Branch Rd,Little Paint Creek,1-44 FT Prestressed Concrete Box Beam Span,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.266501364,-83.054936566,KYTC,KYTC,060B00038N,01,3,2022-08-03,1186.0,Fair,No,State,1950s,Rural Secondary,N,N,N,612.0,KY-1088,Kelly Fork,DBL 10 X 6 X 49 FT RC CULVERT FILL= 3 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Johnson,37.898964722,-82.884644925,County,KYTC,058C00038N,02,3,2024-07-09,736.0,Fair,No,Local,1990s,,6,6,6,139.0,McKenzie Br,Mudlick Creek,1-46  FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.876587336,-82.780283692,County,KYTC,058C00040N,02,3,2024-07-15,2088.0,Fair,No,Local,1980s,,6,8,6,655.0,Campbell Branch Rd,Sycamore Fork,1-60 FT Prestressed Concrete Box Beam Span,P Posted for load,39.0,1 Highway,5 Waterway
District 12,Johnson,37.863318151,-82.801040016,County,KYTC,058C00041N,02,3,2016-05-05,1449.0,Good,No,Local,1980s,,N,N,N,1704.0,Combs Drive,Rush Fork,Double 10 X 9 X 69 FT RC Box Culvert,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.781527675,-82.825221845,County,KYTC,058C00043N,02,3,2024-07-09,998.0,Good,No,Local,1990s,,7,7,7,122.0,L BROWN RD,MIDDLE FK-JENNY'S CREEK,1 - 50     FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.832586134,-82.701299275,County,KYTC,058C00045N,02,3,2024-07-09,544.0,Fair,No,Local,1990s,,6,6,6,222.0,HURRICANE BRANCH R,GREASY CREEK,1- 34 FT. PRESTRESSED CONC BOX BEAM SPANS,P Posted for load,32.0,1 Highway,5 Waterway
District 12,Johnson,37.886001232,-82.832764229,County,KYTC,058C00049N,02,3,2024-07-09,760.0,Fair,No,Local,1990s,,6,7,6,952.0,Tick Vanhoose Br,Toms Creek,1-50 FT. PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.890990284,-82.883861496,County,KYTC,058C00050N,02,3,2020-12-07,976.0,Fair,No,Local,1990s,,7,7,6,30.0,NOAH STAPLETON RD,MUDLICK CREEK,1-61 FT STEEL STRINGER SPANS W/CONC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Johnson,37.810061274,-82.838652956,County,KYTC,058C00051N,02,3,2022-08-03,3737.0,Good,No,Local,2000s,,7,7,8,300.0,Highlands School,Jennys Creek,1-110 FT. PRESTRESSED CONC I BEAM SPANS,P Posted for load,18.0,1 Highway,5 Waterway
District 12,Knott,37.26795654,-83.06738909,KYTC,CONTRACTOR,060B00039N,01,3,2021-09-23,1215.0,Fair,No,State,1950s,Rural Secondary,N,N,N,612.0,KY-1088,Youngs Fork,DBL 12 X 6 X 49 FT RC CULVERT FILL= 4 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.414441961,-82.79872945,KYTC,KYTC,060B00040N,01,3,2022-07-05,2178.0,Fair,No,State,Over 75,State Secondary,6,5,6,493.0,KY-899,CANEY FORK,3-30 FT R.C.D.G. SPANS - 30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 12,Knott,37.398996087,-82.823902324,KYTC,KYTC,060B00041N,01,3,2022-08-03,1012.0,Fair,No,State,1950s,State Secondary,N,N,N,493.0,KY-899,CANEY FORK,TRIPLE 14 X 12 X 23 FT RC CULV FILL= 1 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Knott,37.391825005,-82.829924114,KYTC,KYTC,060B00042N,01,3,2022-06-20,1431.0,Fair,No,State,1960s,State Secondary,6,6,8,493.0,KY-899,Caney Fork,1-50 FT R.C.D.G. Span,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.327485746,-83.014548223,KYTC,KYTC,060B00043N,01,3,2022-07-05,2964.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,704.0,KY-1231,Troublesome Creek,3-35 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 12,Knott,37.297484906,-82.766038383,KYTC,KYTC,060B00049N,01,3,2022-08-03,918.0,Good,No,State,1950s,Rural Secondary,N,N,N,395.0,KY-1498,ARNOLD FORK,DBL 12 X 6 X 32 FT RC CULVERT FILL= 0 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Knott,37.333115275,-82.879271624,KYTC,KYTC,060B00071N,01,3,2022-08-03,19514.0,Fair,No,State,1980s,State Secondary,N,N,N,1847.0,KY-899,Caney Fork,TRIPLE  12 X 7 X 282 FT R.C BOX CULVERT,P Posted for load,22.0,1 Highway,5 Waterway
District 12,Knott,37.337831438,-82.870742752,KYTC,CONTRACTOR,060B00072N,01,3,2021-09-30,1584.0,Fair,No,State,1980s,State Secondary,N,N,N,1497.0,KY-899,Caney Fork,TRIPLE 12 X 7 X 111 RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 12,Knott,37.338081631,-82.981088868,KYTC,KYTC,060B00073N,01,3,2025-06-24,2900.0,Fair,No,State,1970s,State Primary (Other),N,N,N,6705.0,KY-160,Lt Fk Troublesome Creek,1-53 X 14 X 115 FT PREST. CONC CULVERT (8 FT FILL),"A Open, no restriction",,1 Highway,5 Waterway
District 12,Martin,37.884941647,-82.581812051,KYTC,KYTC,080B00004N,01,3,2022-06-09,1785.0,Fair,No,State,Over 75,State Secondary,6,6,5,1045.0,KY-40,Rockhouse Fork,2-40 FT R.C. T-BEAM SPANS,P Posted for load,,1 Highway,5 Waterway
