DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 06,Harrison,38.523828595,-84.374398525,KYTC,KYTC,049B00070N,01,3,2025-05-12,3444.0,Good,No,State,1990s,Rural Secondary,7,7,8,577.0,KY-1032,MUDLICK CREEK,1- 91 FT        PRESTRESSED  CONC       I.BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Gallatin,38.755672222,-85.015808333,KYTC,KYTC,039B00050N,01,3,2023-09-25,7139.0,Good,No,State,2010s,State Secondary,7,8,7,3241.0,US 42,Private Drive,Single Span P.P.C. Concrete I-beam,"A Open, no restriction",,1 Highway,0 Other
District 06,Owen,38.640277778,-84.802777778,KYTC,CONTRACTOR,094B00045N,01,3,2023-09-20,1058.94,Fair,No,State,2010s,Rural Secondary,8,6,8,214.0,KY-3102,Brush Creek,57.33' CB27X48 Spread Box Beam Simple Span,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Harrison,38.559155692,-84.379397296,County,KYTC,049C00109N,02,3,2024-04-10,1093.0,Good,No,Local,1990s,,7,7,7,42.0,SNAKE LICK RD,SNAKE LICK CREEK,1- 68        FT PRESTRESSED CONC  BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Harrison,38.382458085,-84.307144442,City,KYTC,049C00110N,04,3,2024-05-16,804.0,Poor,No,Local,1990s,,7,4,6,326.0,STOKLEY DR,GRAYS RUN CREEK,1 - 28     FT. PRESTRESSED CONC BOX BEAM  SPANS,P Posted for load,15.0,1 Highway,5 Waterway
District 06,Harrison,38.449334742,-84.377373206,County,KYTC,049C00111N,02,3,2024-05-16,544.0,Fair,No,Local,1990s,,7,6,7,193.0,DUTCH CHAPEL,TWIN CREEK,1 -32      FT. PRESTRESSED CONC BOX BEAM SPAN,P Posted for load,36.0,1 Highway,5 Waterway
District 06,Harrison,38.55607685,-84.248661478,County,KYTC,049C00113N,02,3,2024-05-16,1369.0,Good,No,Local,1990s,,7,7,8,46.0,FALMOUTH-SUNRISE,LITTLE RICHLAND CREEK,2- 42 FT NON-COMPOSITE PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Harrison,38.446022613,-84.181090028,County,KYTC,049C00115N,02,3,2024-05-16,986.0,Good,No,Local,1990s,,7,7,7,83.0,SYLVANDELL,BRUSHY CREEK,1 - 60     FT. PRESTRESSED CONC BOX BEAM  SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Harrison,38.496643135,-84.488817048,County,KYTC,049C00116N,02,3,2024-03-07,628.0,Good,No,Local,1990s,,7,7,7,53.0,STRINGTOWN WEBBER,NORTH FORK RAVEN CREEK,1-37 FT. PRESTRESSED CONC BOX BEAM SPANS PPCDU,P Posted for load,35.0,1 Highway,5 Waterway
District 06,Harrison,38.451604,-84.149375,County,KYTC,049C00154N,02,3,2018-05-17,425.6,Good,No,Local,2010s,,8,8,7,59.0,Mouth of Cedar RD,Elk Lick Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Campbell,39.050087,-84.446779,KYTC,KYTC,019B00037N,01,3,2010-03-02,35773.0,Fair,No,State,1970s,State Primary (Other),7,5,6,6462.0,US 27,I 275,,"A Open, no restriction",,1 Highway,1 Highway
District 06,Campbell,39.057273,-84.430777,KYTC,CONTRACTOR,019B00040L,01,3,2025-06-27,76805.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,5,39869.0,I-275 WB,OHIO RIVER @ BRENT,,P Posted for load,,1 Highway,5 Waterway
District 06,Owen,38.417222222,-84.854444444,County,KYTC,094C00034N,02,3,2023-08-21,2050.0,Good,No,Local,2020s,,8,8,8,,SAWDRIDGE CREEK W,CEDAR CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.932437335,-84.467817246,KYTC,KYTC,059B00010N,01,3,2017-10-05,451.12,Fair,No,State,Over 75,State Secondary,N,N,N,2375.0,KY-177,STEEP CREEK,DBL 12 X 10 X 60 RC CULVERT-10FILL,P Posted for load,,1 Highway,5 Waterway
District 06,Boone,39.035550735,-84.864300398,KYTC,KYTC,008B00017N,01,3,2016-06-17,437.66,Fair,No,State,Over 75,Rural Secondary,N,N,N,718.0,KY-20,TERRILS CREEK,DBL 10X10X52 RC CLVT -10 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.888385734,-84.448924096,KYTC,KYTC,059B00011N,01,3,2022-06-27,4168.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,1281.0,KY-177,BOWMAN CREEK,3-50 FT R.C.D.G. SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.846282869,-84.467096553,KYTC,KYTC,059B00012N,01,3,2022-06-20,3830.0,Fair,No,State,1950s,Rural Secondary,5,5,5,970.0,KY-177,CRUISES CREEK,3-45 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 06,Kenton,39.085313818,-84.559713832,KYTC,KYTC,059B00013N,01,3,2016-09-15,573.48,Good,No,State,Over 75,State Secondary,N,N,N,2414.0,RIVER ROAD/PIKE ST,LUDLOW LAGOON OVERFLOW,SNGL 20X40 CONC ARCH CLVT .20 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.994106154,-84.587555099,City,KYTC,059C00076N,04,3,2017-11-08,677.03,Fair,No,Local,1950s,,N,N,N,18800.0,OLD TURKEYFOOT RD,BULLOCK PEN CREEK,DBL 12X8X64 RC CLVT-30 DEG SKW -5 FT FILL,P Posted for load,18.0,1 Highway,5 Waterway
District 06,Kenton,38.991127592,-84.527440175,KYTC,KYTC,059B00022N,01,3,2022-08-03,511.88,Fair,No,State,1950s,State Secondary,N,N,N,7953.0,KY-1501,WAYMANS BR.,DBL 10X8X51 RC CLVT-30 DEG SKW -7 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 06,Kenton,38.863623638,-84.560545468,KYTC,KYTC,059B00023N,01,3,2023-03-23,1606.0,Fair,No,State,1960s,Rural Secondary,6,5,5,578.0,KY-2043,CRUISES CREEK,1-67 FT PREC. -PREST CONC. DECK UNIT - 0 DEG  SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,39.050390464,-84.57640212,KYTC,KYTC,059B00029N,01,3,2020-06-17,15464.0,Fair,No,State,1960s,State Secondary,7,7,5,34722.0,BUTTERMILK PIKE,NS (CNO&TP) SYSTEM,52.5 FT- 75 FT- 52.5 FT CONT. I BEAMS - 9 DEG 25 MIN SK,"A Open, no restriction",,1 Highway,2 Railroad
District 06,Kenton,38.836653981,-84.480982216,KYTC,KYTC,059B00031N,01,3,2023-03-23,1200.0,Fair,No,State,1970s,Rural Secondary,7,6,6,406.0,KY-14,LITTLE CRUISES CREEK,8 CB 27 INCH PPC BOX BEAMS - 50 LENGTH,P Posted for load,,1 Highway,5 Waterway
District 06,Kenton,38.929485109,-84.560900601,KYTC,KYTC,059B00032N,01,3,2022-01-25,498.33,Good,No,State,1970s,State Secondary,N,N,N,9005.0,BRISTOW ROAD/SHAW,BRUSHY CREEK,SNGL 16X7X61 RC CLVT-45 DEG SKW -4 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 06,Kenton,38.967485161,-84.479937854,KYTC,KYTC,059B00033N,01,3,2023-03-23,1008.0,Poor,No,State,1960s,Supplemental Road,6,6,4,123.0,KLETTE RD/OLD DECO,DECOURSEY CREEK,1-42 FT PREC. -PREST CONC. DECK UNIT - 0 DEG  SKEW,P Posted for load,18.0,1 Highway,5 Waterway
District 06,Kenton,39.022038665,-84.511781836,KYTC,KYTC,059B00050N,01,3,2021-03-02,27468.0,Good,No,State,1970s,State Primary (Other),8,7,7,27020.0,TAYLOR MILL ROAD,I 275,2-116 FT CONT.COMP.P.G. SPANS-0 DEG SKEW,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.02636827,-84.569450301,KYTC,KYTC,059B00051N,01,3,2015-06-26,29144.0,Fair,No,State,1970s,State Secondary,7,7,6,9983.0,TURKEYFOOT ROAD,I 275,107.42-101.33-74.17 FT CONT.COMP.W.P.G.SPANS-29D 50M 56,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.02259,-84.489644,KYTC,KYTC,059B00052L,01,3,2023-08-08,83980.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,6,50208.0,I-275 WB,CSX RR-KY 177-LICKNG RVR,74SIMPLE(140-151-220CONT COMP),"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 06,Kenton,39.02259,-84.489644,KYTC,KYTC,059B00052R,01,3,2023-08-08,82458.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,7,50208.0,I-275 EB,CSX RR-KY 177-LICKNG RVR,74SIMPLE(140-151-220CONT COMP),"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 06,Kenton,39.034921418,-84.59962206,KYTC,KYTC,059B00053L,01,3,2009-04-08,16363.0,Fair,Yes,State,1970s,State Primary (Interst.),6,7,7,98465.0,I-75 NC,I275 E&W-RAMPS D-G,50-72-72-51 FT CONT. COMP. STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.034702603,-84.5995093,KYTC,KYTC,059B00053R,01,3,2009-04-08,16762.0,Fair,Yes,State,1970s,State Primary (Interst.),6,7,7,98465.0,I-75,I275 E&W-RAMPS D-G,66-72-72-41 FT CONT. COMP. STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.058996471,-84.538414149,KYTC,KYTC,059B00047N,01,3,2022-10-31,25095.0,Fair,No,State,1960s,State Secondary,5,6,5,25780.0,KYLES LANE,I-75,50 FT- 75 FT- 75 FT- 50 FT CONT. RCDG UNIT - 11 DEG 30,"A Open, no restriction",,5 Highway-pedestrian,1 Highway
District 06,Kenton,39.091314136,-84.519362434,KYTC,CONTRACTOR,059B00049N,01,3,2016-02-03,102737.0,Poor,No,State,1970s,State Primary (Other),5,4,5,11223.0,US25/US42/US127,OHIO RIVER,"2-400,1-675 TRUSES,2-155 CONT WSP,2-130 CT.40-66-50 SSW","A Open, no restriction",,1 Highway,6 Highway-waterway
District 06,Boone,38.835233509,-84.643089444,KYTC,KYTC,008B00004N,01,3,2017-04-25,597.28,Fair,No,State,Over 75,State Secondary,N,N,N,2146.0,KY-14,LITTLE SALEM CREEK,DBL 10X10X43.5 RC CLVT -2FT FILL                     EW,P Posted for load,22.0,1 Highway,5 Waterway
District 06,Kenton,39.02784155,-84.532388091,KYTC,KYTC,059B00063R,01,3,2021-03-08,93225.0,Fair,Yes,State,1970s,State Primary (Interst.),7,6,6,48292.0,I-275 EB,CSX RR-KY 17-BANKLICK CR,2-122SIMP.-163228-163-145-189-145-120-150-120CONT.SP,"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 06,Kenton,39.044520502,-84.614858021,KYTC,KYTC,059B00064L,01,3,2025-09-10,8865.0,Fair,Yes,State,1970s,State Primary (Interst.),6,7,7,42612.0,I-275 WB,ERLANGER SERVICE ROAD,60-60-56 FT. P.C.I.B. CONTINUOUS SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.044688619,-84.614612915,KYTC,KYTC,059B00064R,01,3,2025-09-10,10608.0,Good,Yes,State,1970s,State Primary (Interst.),7,7,7,42612.0,I-275 EB,ERLANGER SERVICE ROAD,47-57-42 FT. P.C.I.B. CONTINUOUS SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.040428083,-84.609980071,KYTC,CONTRACTOR,059B00065N,01,3,2021-10-28,4779.0,Good,Yes,State,1970s,State Primary (Interst.),N,N,N,85224.0,I-275,DRY CREEK,28X17X582 RC&MP ARCH CULV/W62FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,39.016314062,-84.529537414,KYTC,KYTC,059B00067L,01,3,2020-11-17,24333.0,Good,No,State,1970s,State Primary (Other),7,7,7,17641.0,MADISON PIKE NC,CSX RR & BANKLICK CR,71-72-72-71-72-33-38-71-71 PCIB SPANS,"A Open, no restriction",,1 Highway,7 Railroad-waterway
District 06,Kenton,38.920277388,-84.448403026,KYTC,KYTC,059B00070N,01,3,2019-08-13,31739.0,Fair,No,State,1970s,State Secondary,7,7,6,3975.0,KY-536,LICKING RIVER,100-140-180-140-100 CONT. NON-COMP.W.P.G. SPANS - 10 DG,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,39.031789827,-84.605227253,KYTC,KYTC,059B00072N,01,3,2021-03-26,6765.0,Fair,Yes,State,1970s,State Primary (Interst.),7,6,7,196929.0,I-75 RAMP,RAMP DONALDSON TO I-75,STEEL WSP GIRDER SPAN(VARIES)103-115 (108CENTER LINE,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,38.844682822,-84.532593014,KYTC,KYTC,059B00073N,01,3,2024-11-13,8963.0,Good,No,State,1970s,State Secondary,7,7,7,4029.0,KY-17,CRUISES CREEK,60-80-60 CONTINUOUS P.C.I.B. SPANS - 40 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Boone,38.985258562,-84.641800724,KYTC,KYTC,008B00005L,01,3,2024-06-24,17019.0,Fair,No,State,1960s,State Primary (Other),5,6,5,14236.0,US-42 NC,I 71; I 75,TWIN(63.25 FT-88 FT-102 FT-67.25 FT CONT. RCDG UNIT-30,P Posted for load,,1 Highway,1 Highway
District 06,Kenton,39.046850126,-84.5749007,KYTC,KYTC,059B00097N,01,3,2022-10-18,15787.0,Good,No,State,1990s,State Secondary,7,7,7,34722.0,BUTTERMILK PIKE,I-75 @ 186.347,2-97 CONT     PRESTRESSED CONCRETE I     BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,38.827062114,-84.600129401,KYTC,KYTC,059B00098N,01,3,2023-04-25,7608.0,Good,No,State,1990s,,7,7,7,,EADS RD,I-75 @ 168.676,28-92-92-28 PRESTRESSED CONC CONT I BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.053260371,-84.54734128,KYTC,KYTC,059B00100L,01,3,2016-01-11,12015.0,Good,Yes,State,1990s,State Primary (Interst.),7,7,8,77163.0,I-75 NC,ORCHARD ROAD,47-58-47 FT PRESTRESSED CONC CONT I BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.025992,-84.613096,KYTC,KYTC,059B00103N,01,3,2022-10-13,8870.0,Good,Yes,State,2000s,State Primary (Interst.),7,7,8,196929.0,I-75 SB and Ramp,DONALDSON RD (KY 236),160& 50 PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 06,Kenton,39.079544694,-84.4997505,KYTC,KYTC,059B00104N,01,3,2016-10-05,92868.0,Good,Yes,State,2000s,State Primary (Other),7,7,7,14549.0,KY-1120,LICKING RIVER CSX RR-LOW,98-98 PC1BS(195-285-195CONT WSP) 6-100CONT PC1B SPN,"A Open, no restriction",,5 Highway-pedestrian,6 Highway-waterway
District 06,Kenton,38.971677569,-84.531774175,KYTC,KYTC,059B00106L,01,3,2014-03-01,21363.0,Good,No,State,2000s,State Primary (Other),7,7,7,7595.0,MADISON PIKE NC,FOWLER CREEK ROAD,"5 - (82, 82, 104, 105, 104) P.C.I. BEAM SPAN","A Open, no restriction",,1 Highway,6 Highway-waterway
District 06,Boone,39.069241667,-84.728158333,County,KYTC,008C00080N,02,3,2019-03-28,1280.0,Good,No,Local,2010s,,8,8,8,,BENTGRASS WAY ,WOOLPER CREEK,SINGLE SPAN MULTIPLY BOX BEAMS ,"A Open, no restriction",,5 Highway-pedestrian,5 Waterway
District 06,Kenton,38.971665062,-84.531599871,KYTC,KYTC,059B00106R,01,3,2014-03-01,21363.0,Good,No,State,2000s,State Primary (Other),7,7,7,7595.0,MADISON ROAD,FOWLER CREEK ROAD,"5 - (82, 82, 104, 105, 104) SPAN P.C.I. BEAM SPANS","A Open, no restriction",,1 Highway,6 Highway-waterway
District 06,Kenton,38.987593681,-84.534545017,KYTC,KYTC,059B00107N,01,3,2025-03-31,26819.0,Good,No,State,2000s,State Primary (Other),7,8,8,35282.0,MADISON ROAD,BANKLICK CREEK,"3- 82.3, 104.92, 82.3 PCI BEAM SPAN","A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.990296766,-84.534687063,KYTC,CONTRACTOR,059B00108N,01,3,2025-02-05,24515.0,Good,No,State,2000s,State Primary (Other),7,7,7,35282.0,MADISON ROAD,BANKLICK CREEK,"3-85, 104, 87, PCI BEAM SPAN","A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.986886805,-84.488041253,City,KYTC,059C00002N,04,3,2025-02-03,2211.0,Fair,No,Local,1970s,,6,5,6,231.0,PORTER RD,DECOURSEY CREEK,SINGLE SPAN (8710) PRESTRESSED CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.930204823,-84.468738849,County,KYTC,059C00005N,02,3,2024-06-27,1318.0,Poor,No,Local,1970s,,6,6,4,,CASE RD,STEEP CREEK,SINGLE SPAN (520) PRESTRESSED CONC. BOX BEAM,P Posted for load,21.0,1 Highway,5 Waterway
District 06,Kenton,38.92527779,-84.469675317,County,KYTC,059C00006N,02,3,2024-09-18,1307.0,Fair,No,Local,1970s,,7,5,6,,MANN RD,STEEP CREEK,SINGLE SPAN (520) PRESTRESSED CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Bracken,38.584678669,-84.174609107,County,KYTC,012C00015N,02,3,2022-05-16,2069.0,Fair,No,Local,1970s,,6,5,5,50.0,RILEY MILL RD,NO.FK. LICKING RIVER,3-PRES. CONCRETE BOX BEAM SPANS (42.4+45.5+43.3),"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.885257882,-84.472923748,County,KYTC,059C00007N,02,3,2014-01-02,2240.0,Fair,No,Local,1970s,,5,6,5,,RECTOR RD,BOWMAN CREEK,SINGLE SPAN (866) PRESTRESSED CONC. BOX BEAM,P Posted for load,18.0,1 Highway,5 Waterway
District 06,Kenton,38.81435203,-84.428172587,County,KYTC,059C00010N,02,3,2024-09-12,958.0,Fair,No,Local,1970s,,6,5,6,,ALEXANDER RD,UNNAMED STREAM,SINGLE SPAN (564) PRESTRESSED CONC. BOX BEAM,P Posted for load,29.0,1 Highway,5 Waterway
District 06,Kenton,38.822137304,-84.429967919,County,KYTC,059C00011N,02,4,2014-06-11,1330.0,Poor,No,Local,Over 75,,5,3,3,,ALEXANDER RD,CSX RAILROAD,6-SPANS (133-149-262-99-146-137)TIMBER BEAM,K Closed to all traffic,,1 Highway,2 Railroad
District 06,Kenton,38.984568757,-84.606725564,County,KYTC,059C00025N,02,3,2024-09-12,1440.0,Fair,No,Local,1970s,,6,7,6,4091.0,BUFFINGTON ROAD,NS (CNO&TP) SYSTEM,SINGLE SPAN (587) PRESTRESSED CONC. BOX BEAM,"A Open, no restriction",,1 Highway,2 Railroad
District 06,Kenton,39.034883733,-84.614061304,City,KYTC,059C00027N,04,3,2024-09-27,1574.0,Fair,No,Local,1970s,,7,5,7,770.0,ERLANGER ROAD N,UNNAMED STREAM,SINGLE SPAN (608) PRESTRESSED CONC. BOX BEAM,P Posted for load,15.0,1 Highway,5 Waterway
District 06,Kenton,39.073824581,-84.509393885,OTHER,KYTC,059C00029N,27,4,1979-07-20,5734.0,,No,Local,Over 75,,0,0,0,,WEST 15TH STREET,CSX RAILROAD,3-SPANS (354-1070-344) TIMBER AND STEEL GIRDER,K Closed to all traffic,,5 Highway-pedestrian,2 Railroad
District 06,Kenton,39.011261912,-84.603564416,OTHER,KYTC,059C00030N,27,3,2014-08-27,3467.0,Poor,No,Local,Over 75,,4,5,4,3908.0,GARVEY AVENUE,NS (CNO&TP) SYSTEM,3-SPANS (289-373-320) STEEL BEAM,P Posted for load,27.0,1 Highway,2 Railroad
District 06,Kenton,39.032866411,-84.500620572,City,KYTC,059C00032N,04,3,2024-09-16,755.0,Fair,No,Local,1970s,,7,6,7,2410.0,GRAND AVENUE,TRIB. BANKLICK CK,SINGLE SPAN (268) PRESTRESSED CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Kenton,38.791655905,-84.555838408,County,KYTC,059C00033N,02,3,2022-08-03,732.0,Poor,No,Local,1970s,,4,5,4,,MENEFEE RD,NO.FK. GRASSY CREEK,SINGLE SPAN (580) PRESTRESSED CONC. BOX BEAM,P Posted for load,15.0,1 Highway,5 Waterway
