DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 08,Casey,37.3755,-84.784916667,County,KYTC,023C00119N,02,3,2020-10-29,672.0,Fair,No,Local,2010s,,7,6,8,,Joe Patterson Road,Indian Creek,Single Span 38' Steel I Beam Bridge,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Casey,37.362777778,-84.758888889,KYTC,CONTRACTOR,023B00092N,01,3,2023-11-14,583.2,Good,No,State,2020s,Rural Secondary,8,7,8,274.0,KY-3270,Howe Branch,"22'-10"" Single Span CB12 PPC Box Beam","A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.294471,-84.594552,County,KYTC,100C00106N,02,3,2017-10-20,1752.0,Fair,No,Local,2010s,,6,6,7,274.0,Goochtown Road,Caney Creek,Single Span Steel w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Casey,37.193055556,-85.048888889,KYTC,KYTC,023B00093N,01,3,2024-02-05,1644.0,Good,No,State,2020s,Supplemental Road,7,8,8,395.0,KY-2310,Luttrell Creek,"67'-0"" PPC Box Beam, CB27, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.230833333,-84.630277778,KYTC,KYTC,100B00126N,01,3,2021-06-28,480.89,Good,No,State,2020s,,N,N,N,626.0,KY-1247,PITMAN CREEK,"25'2"" Single Span ConTech Alum Structural Box Culvert","A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.260671264,-85.165921376,KYTC,KYTC,001B00075N,01,3,2017-08-01,414.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,278.0,KY-551,TRIB OF CASEY CREEK,2 - 9.5' RC Culvert,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.690452738,-85.348043385,County,KYTC,029C00030N,02,3,2024-09-06,704.0,Fair,No,Local,2000s,,6,6,6,20.0,WILLIAMS CREEK RD,WILLIAMS CREEK,2- 19 FT PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.75901181,-85.347342421,County,KYTC,029C00031N,02,3,2022-09-02,992.0,Poor,No,Local,1990s,,6,4,6,130.0,OTTER CREEK RD,BEAR CREEK,2-28  FT PRESTRESSED CONCRETE BOX BEAM SPAN (28.6 &27.8,P Posted for load,29.0,1 Highway,5 Waterway
District 08,Cumberland,36.716356556,-85.266772383,County,KYTC,029C00033N,02,3,2024-09-06,720.0,Fair,No,Local,1990s,,7,6,7,50.0,SPEARS-HARDIN RD,SEXTON FORK,1- 30 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.835004,-85.452439,County,KYTC,029C00034N,02,3,2023-07-12,375.0,Fair,No,Local,1990s,,6,5,5,29.0,DUTCH CRK CEM RD,DUTCH CREEK,1-25.5 STEEL STRINGER SPAN,P Posted for load,3.0,1 Highway,5 Waterway
District 08,Cumberland,36.840987993,-85.455207816,County,KYTC,029C00035N,02,3,2019-01-03,926.0,Fair,No,Local,1990s,,6,6,6,141.0,DUTCH CREEK RD,DUTCH CREEK,8- 11- 11 STEEL I BEAM SPANS,P Posted for load,25.0,1 Highway,5 Waterway
District 08,Cumberland,36.809092,-85.481199,County,KYTC,029C00036N,02,3,2024-06-23,363.0,Fair,No,Local,1990s,,6,6,6,299.0,Trevor Lane,GERMAN CREEK,1-11.7 ft & 1-10.6 ft  STEEL I-BEAM SPANS,P Posted for load,12.0,1 Highway,5 Waterway
District 08,Cumberland,36.787364235,-85.528452114,County,KYTC,029C00037N,02,3,2022-01-03,476.0,Fair,No,Local,1990s,,6,5,6,20.0,BLACKS BRANCH RD,BLACKS BRANCH,1-12.6 & 1-12.7 STL I BEAM SPANS,P Posted for load,13.0,1 Highway,5 Waterway
District 08,Cumberland,36.762667721,-85.299361297,County,KYTC,029C00038N,02,3,2019-01-03,571.0,Fair,No,Local,1990s,,6,5,6,10.0,BEAR CREEK CHURCH,BEAR CREEK,2-17.4 CONT STEEL I BEAM SPANS,P Posted for load,33.0,1 Highway,5 Waterway
District 08,Cumberland,36.782690331,-85.556910881,County,KYTC,029C00039N,02,3,2022-01-04,455.0,Fair,No,Local,1990s,,6,6,6,20.0,MIKE ANDERSON RD,MUD CAMP CREEK,12.4 ft  & 12.6 ft CONT STEEL I BEAM SPANS,P Posted for load,10.0,1 Highway,5 Waterway
District 08,Adair,37.075672959,-85.229639294,KYTC,KYTC,001B00067N,01,3,2021-10-21,1824.0,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,7716.0,LN-9008,SHILOH ROAD,24X15X130 RC CLVT -10 FT FILL,"A Open, no restriction",,1 Highway,1 Highway
District 08,Adair,37.102539352,-85.288680413,KYTC,KYTC,001B00077N,01,3,2025-05-06,12481.0,Good,No,State,1990s,Rural Secondary,7,7,7,2405.0,KY-3491,RUSSELL CREEK,1-55 & 3-105 CONT  PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Russell,37.091944444,-84.988055556,County,KYTC,104C00021N,02,3,2018-12-07,672.0,Good,No,Local,2010s,,8,7,8,311.0,Mt. Eden Road,Cooper Creek,1 - 28' Concrete Slab,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.829713851,-85.369662914,KYTC,KYTC,029B00004N,01,3,2022-05-10,6742.0,Fair,No,State,1960s,Rural Secondary,6,5,5,158.0,KY-3140,BIG RENOX CREEK,4-53 FT SIMPLE R.C.D.G. SPANS - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.746334615,-85.371873484,KYTC,CONTRACTOR,029B00012N,01,3,2019-08-22,21098.0,Fair,No,State,1960s,State Primary (Other),7,6,5,2904.0,KY-61,CUMBERLAND RIVER,1-85SIMPLE-(175-250-175)CONT RVTD P.G. SPANS-NO SKEW,P Posted for load,,1 Highway,5 Waterway
District 08,Cumberland,36.782194124,-85.45143639,KYTC,KYTC,029B00013N,01,3,2022-05-10,594.0,Fair,No,State,Over 75,Rural Secondary,6,7,6,136.0,KY-691,MAYS BRANCH,1-24 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 08,Cumberland,36.765649134,-85.458725783,KYTC,KYTC,029B00014N,01,3,2019-11-05,642.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,136.0,KY-691,LYONS BRANCH,DBL 10X4X37 FT RC CULV-45DEG SK FILL=FILL=1.54 BRL=FAI,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Cumberland,36.786567669,-85.420227478,KYTC,KYTC,029B00015N,01,3,2022-05-10,4646.0,Fair,No,State,1950s,Rural Secondary,7,6,6,296.0,KY-691,MARROWBONE CREEK,3-50 FT R.C.D.G. SPAN-0-DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 08,Cumberland,36.80801378,-85.430252251,KYTC,KYTC,029B00019N,01,3,2022-05-10,3215.0,Fair,No,State,Over 75,State Primary (Other),6,6,5,3335.0,KY-90,ALLEN CREEK,3-35 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 08,Cumberland,36.818274143,-85.448325078,KYTC,KYTC,029B00020N,01,3,2022-05-10,4286.0,Fair,No,State,Over 75,State Primary (Other),6,6,5,3335.0,KY-90,DUTCH CREEK,4-35 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 08,Cumberland,36.823001668,-85.480374484,KYTC,CONTRACTOR,029B00021N,01,3,2021-09-21,823.2,Fair,No,State,Over 75,State Primary (Other),N,N,N,3335.0,KY-90,BR OF MARROWBONE CREEK,TRI 10X4X41 FT RC CULVERT FILL=FILL=3.27 BRL=FAIR,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.01194404,-85.250150609,KYTC,KYTC,001B00042N,01,3,2017-11-08,614.0,Good,No,State,1950s,Rural Secondary,N,N,N,306.0,KY-768,GLENS FORK,DBL 14X5X34 RC CLVT-30 DEG SKW -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.079012,-84.609397,KYTC,CONTRACTOR,100B00111N,01,3,2017-05-09,42313.0,Fair,No,State,2000s,State Secondary,6,6,7,16995.0,KY 2292,NORFOLK - SOUTHERN R.R.,"109' 6"" & 111' TY 4 PPCIB SPS & 223' 6"" & 226' WSPG SPS","A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 08,Adair,36.956531924,-85.279558834,KYTC,KYTC,001B00028N,01,3,2022-04-12,1597.0,Fair,No,State,1950s,Rural Secondary,6,6,6,121.0,KY-704,BURNS CREEK @INROAD,2-30 FT RCDG SPANS-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 08,Adair,37.209896877,-85.058928518,KYTC,CONTRACTOR,001B00079N,01,3,2020-11-02,744.0,Good,No,State,2000s,Rural Secondary,N,N,N,791.0,KY-206,TRIB. OF SPRUCE PINE CRK,1- MULTI-PLATE PIPE ARCH CULVERT (23 X 66 X 31.6),"A Open, no restriction",,1 Highway,5 Waterway
District 08,Casey,37.36682,-84.936711,KYTC,CONTRACTOR,023B00090N,01,3,2023-11-14,952.0,Good,No,State,2010s,Rural Secondary,7,7,7,571.0,KY-1552,Long Branch,1 - 32.5' Span Side-by-Side Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,36.977699463,-85.419010481,KYTC,KYTC,001B00080N,01,3,2025-01-21,13103.0,Fair,No,State,2000s,State Primary (Other),6,7,8,2273.0,KY-61,HARRODS FORK,95.78' - 93.61' - 97.06' PPCIB Spans at 15° Skew LT,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.031841667,-85.380961111,KYTC,KYTC,001B00088N,01,3,2025-06-04,13587.7,Fair,No,State,2010s,State Primary (Other),6,7,8,2921.0,KY-61,Branch of Brush Creek,2 Span - 102'-124' PCIB Type VI - 35° Skew Left,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Casey,37.265352,-84.803257,County,KYTC,023C00118N,02,3,2024-09-06,816.0,Fair,No,Local,1990s,,7,6,7,,Iven Godbey Road,Branch of Hatter Creek,Single 29.75' Clear Span PPCDU,P Posted for load,35.0,1 Highway,5 Waterway
District 08,Adair,37.039261111,-85.371933333,KYTC,KYTC,001B00089N,01,3,2025-06-04,9009.9,Fair,No,State,2010s,State Primary (Other),6,7,8,2921.0,KY-61,Branch of Brush Creek,2 Span - 94'-94' PCIB Type IV - 35° Skew Left,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.223134929,-85.208942233,County,KYTC,001C00007N,02,3,2022-08-03,754.0,Poor,No,Local,Over 75,,5,4,5,38.0,ARNOLDS LANDING RD,BR OF CASEY CREEK,2-11.5 FT CONTINUOUS CONCRETE SLAB SPANS,P Posted for load,18.0,1 Highway,5 Waterway
District 08,Adair,37.175876503,-85.123034553,KYTC,KYTC,001B00011N,01,3,2017-05-19,1378.0,Fair,No,State,1950s,Rural Secondary,N,N,N,881.0,KY-76,DRYE BRANCH,DBL 8X7X72 RC CLVT-38 DEG SKW -FILL=5.63,P Posted for load,,1 Highway,5 Waterway
District 08,Adair,37.060408169,-85.175990317,County,KYTC,001C00014N,02,3,2020-03-17,2703.0,Fair,No,Local,1960s,,6,6,6,81.0,FREEDOM CHURCH RD,RUSSELL CREEK,3-40 FT CONTINUOUS PRESTRESSED CONCRETE I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Casey,37.351666667,-84.941666667,KYTC,CONTRACTOR,023B00091N,01,3,2022-10-11,1330.0,Good,No,State,2010s,Rural Secondary,7,8,8,571.0,KY-1552,Br of Brush Creek,1 (47.5') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.032377888,-85.209979493,KYTC,KYTC,001B00043N,01,3,2017-05-22,1364.0,Fair,No,State,1950s,Rural Secondary,N,N,N,378.0,KY-92,DRY FK OF CABIN FK CREEK,DBL 12X6X55 RC CLVT -12 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 08,Adair,36.948019035,-85.329275005,County,KYTC,001C00013N,02,3,2023-05-12,1080.0,Poor,No,Local,1970s,,5,5,4,29.0,CHARLIE MORRISON  ,HARRODS FORK CREEK,3-22 FT PRESTRESSED CONCRETE SLAB SPANS,P Posted for load,23.0,1 Highway,5 Waterway
District 08,Adair,37.23540134,-85.090711021,County,KYTC,001C00042N,02,3,2023-11-28,1050.0,Fair,No,Local,1980s,,6,6,6,125.0,BARNETTS CREEK RD,BARNETTS CREEK,1-50 FT PRECAST PREST CONC DECK UNITS,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.058962453,-85.19618486,County,KYTC,001C00011N,02,4,2020-09-08,266.0,Poor,No,Local,1970s,,2,6,6,10.0,WIDS ROAD,WHITE OAK CREEK,1-21 FT STEEL BEAM SPAN W/ CHANNEL IRON DECK,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 08,Adair,36.95000676,-85.415047592,County,KYTC,001C00041N,02,3,2023-04-13,648.0,Fair,No,Local,1980s,,8,7,5,127.0,GREENBRIAR RD,CASEY CREEK,1-22.8PRECAST ONLY CONC BOX BEAM-(R.PYLES),P Posted for load,18.0,1 Highway,5 Waterway
District 08,Adair,37.041659545,-85.35908882,County,KYTC,001C00044N,02,3,2023-11-28,840.0,Fair,No,Local,1980s,,7,7,5,38.0,HUGHES RD,BRUSH CREEK,1-37.5 FT  PRECAST PREST DECK UNIT,P Posted for load,34.0,1 Highway,5 Waterway
District 08,Adair,37.189229494,-85.132586022,County,KYTC,001C00048N,02,3,2023-11-29,816.0,Fair,No,Local,1990s,,7,6,7,124.0,LITTLE CAKE RD,FRYE BRANCH,1- 34 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.012611243,-85.463912965,County,KYTC,001C00049N,02,3,2014-03-25,379.0,Fair,No,Local,1990s,,5,6,5,38.0,LEATHERWOOD CHURCH,BR-LEATHERWOOD CREEK,1- 24 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,10.0,1 Highway,5 Waterway
District 08,Adair,37.278939587,-85.170700416,County,KYTC,001C00045N,02,3,2023-11-28,576.0,Fair,No,Local,1990s,,7,6,6,57.0,ROLEY YUMA RD,BR OF MILL CREEK,1-24 FT PREST CONC DECK UNIT   (PYLE BEAMS),P Posted for load,11.0,1 Highway,5 Waterway
District 08,Adair,37.045625888,-85.357902402,County,KYTC,001C00055N,02,3,2022-02-21,1005.0,Poor,No,Local,1990s,,4,6,4,29.0,NELSON WALKUP RD,BRUSH CREEK,1 24' 1 22' I Beam w/Concrete Deck,P Posted for load,7.0,1 Highway,5 Waterway
District 08,Adair,37.052056772,-85.264230982,KYTC,KYTC,001B00014N,01,3,2022-04-12,2673.0,Fair,No,State,Over 75,State Secondary,6,6,6,2402.0,KY-55,GLENS FORK,3-30 FT. R.C.D.G. GIRDERS,P Posted for load,,1 Highway,5 Waterway
District 08,Adair,37.081793337,-85.450813304,County,KYTC,001C00050N,02,3,2019-10-28,927.0,Poor,No,Local,1990s,,4,6,5,225.0,OLD GRADYVILLE RD,COOL SPRINGS CREEK,1-21.3 & 1-21.75  STEEL BEAM SPANS,P Posted for load,9.0,1 Highway,5 Waterway
District 08,Adair,37.125694444,-85.257166667,County,KYTC,001C00054N,02,3,2018-12-27,971.0,Fair,No,Local,2000s,,5,6,5,86.0,BULL RUN LN,BULL RUN CREEK,1-22.25 & 1-22.69 STEEL BEAM SPANS,P Posted for load,15.0,1 Highway,5 Waterway
District 08,Adair,37.058314269,-85.196514582,County,KYTC,001C00053N,02,3,2018-09-26,804.0,Fair,No,Local,1990s,,5,6,6,67.0,WHITE OAK CHURCH R,WHITE OAK CREEK,1-279 & 1-197 STEEL BEAM SPANS-CONT,P Posted for load,8.0,1 Highway,5 Waterway
District 08,Adair,37.117390898,-85.270331242,County,KYTC,001C00056N,02,3,2010-01-08,850.0,Poor,No,Local,2000s,,6,5,4,29.0,DWIGHT CURRY RD,BULL RUN CREEK,"1-23.5,1-22.1 CONT STL BM SP,CONC DEC ON 30 DG SK R",P Posted for load,13.0,1 Highway,5 Waterway
District 08,Adair,36.956241947,-85.278550333,County,KYTC,001C00060N,02,3,2022-02-07,2430.0,Fair,No,Local,2000s,,6,6,5,46.0,MELSON RIDGE RD.,CROCUS CREEK,"4 - 23' STEEL BEAM SPANS, 0 DEGREE SKEW",P Posted for load,10.0,1 Highway,5 Waterway
District 08,Adair,36.977641949,-85.416698785,County,KYTC,001C00059N,02,3,2022-04-12,1365.0,Fair,No,Local,Over 75,,6,6,6,38.0,HARRODS FORK CIR,HARRODS FORK,,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.047199,-85.182417,County,KYTC,001C00058N,02,3,2022-01-05,970.0,Poor,No,Local,2000s,,5,4,4,100.0,White Oak Ch. Road,BIG CLIFTY CREEK,"25, 22 STL BM SPANS, W/CONC. SLAB DECK",P Posted for load,12.0,1 Highway,5 Waterway
District 08,Pulaski,37.17672917,-84.539231719,KYTC,KYTC,100B00001N,01,3,2017-02-22,833.0,Fair,No,State,1950s,Rural Secondary,N,N,N,718.0,KY-1317,BR OF FLAT LICK CREEK,DBL 10X5X37 RC CLVRT-45 DEG SKW -FILL=1.65,P Posted for load,22.0,1 Highway,5 Waterway
District 08,Pulaski,37.111272047,-84.614900838,KYTC,CONTRACTOR,100B00002N,01,3,2021-10-06,837.0,Fair,No,State,1950s,Rural Secondary,N,N,N,6356.0,KY-1247,CANEY FORK,DBL 10X6X40 RC CLVRT-30 DEG SKW -4 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Adair,37.028981481,-85.177223889,County,CONTRACTOR,001C00062N,02,3,2022-08-03,1200.0,Fair,No,Local,2000s,,7,5,6,29.0,ACREE RD,REYNOLDS CREEK,50' 2 Span Multi-Beam with Concrete Deck,P Posted for load,14.0,1 Highway,5 Waterway
District 08,Russell,36.966779238,-85.084181491,KYTC,KYTC,104B00002N,01,3,2022-10-31,12250.0,Fair,No,State,Over 75,State Secondary,6,5,6,527.0,US-127 X,GREASY CREEK,4-59 FT RCDGS & 60-81.5-60 FT RC CONT CONC T-BEAMS,P Posted for load,,1 Highway,6 Highway-waterway
District 08,Pulaski,36.917788519,-84.561640696,County,CONTRACTOR,100C00014N,02,3,2017-06-28,5856.0,Fair,No,Local,1960s,,5,5,6,49.0,CAVE SPGS RD,NS (CNO&TP) SYSTEM,70.5 FT-100 FT-70.5 FT RIGID FRAME SPANS,P Posted for load,28.0,1 Highway,2 Railroad
District 08,Pulaski,37.082880428,-84.609485742,City,KYTC,100C00017N,04,3,2022-09-01,628.0,Poor,No,Local,1970s,,4,6,4,288.0,BEECHER ST,SINKING CREEK,1-27 FT PRESTRESSED-PRECAST SLAB BEAM SPAN,P Posted for load,7.5,1 Highway,5 Waterway
District 08,Pulaski,37.161985485,-84.613284382,County,KYTC,100C00029N,02,3,2024-09-12,643.0,Fair,No,Local,1970s,,6,5,6,259.0,EAST FROG HOLLOW R,HOLTZCLAW BRANCH,1-27.5 FT PRESTRESSED-PRECAST BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Rockcastle,37.251257135,-84.362519689,KYTC,KYTC,102B00051N,01,3,2023-05-12,1584.0,Poor,No,State,1980s,Rural Secondary,5,5,4,242.0,KY-1249,W.FK. SKEGG CREEK,1- 66 FT. PRECAST PREST. CONC. DECK UNIT,P Posted for load,,1 Highway,5 Waterway
District 08,Rockcastle,37.29888237,-84.21399922,KYTC,KYTC,102B00052N,01,3,2024-11-20,18267.0,Fair,No,State,1980s,Rural Secondary,7,7,6,257.0,KY-490,CSX RR & ROUNDSTONE CR,1-68 - 2-106 - 2-76 FT.  P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,7 Railroad-waterway
District 08,Rockcastle,37.391534711,-84.449291382,KYTC,KYTC,102B00057N,01,3,2025-07-29,552.0,Fair,No,State,1960s,Rural Secondary,7,6,6,420.0,KY-3245,TARKLIN BRANCH,20 SIMPLE SPAN R.C. TEE GIRDERS W/ ASPHALT DECK,P Posted for load,,1 Highway,5 Waterway
District 08,Rockcastle,37.350351679,-84.371720262,KYTC,KYTC,102B00058N,01,3,2024-12-09,4377.0,Fair,Yes,State,1980s,State Primary (Other),6,6,5,10591.0,KY-461,CSX RAILROAD,1-74 PCI-BEAM SPAN,"A Open, no restriction",,1 Highway,2 Railroad
District 08,Rockcastle,37.402297981,-84.405275368,KYTC,KYTC,102B00060N,01,3,2023-11-29,1715.0,Fair,No,State,1980s,Rural Secondary,5,6,7,1279.0,KY-1505,BOONE FORK,1-51.5 FT PRECAST PREST CONC. DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Rockcastle,37.287854874,-84.266046135,KYTC,KYTC,102B00061N,01,3,2015-03-09,5827.0,Fair,No,State,2000s,,6,7,5,28.0,CUT GAP RD,I-75 @ 54.467,1-96.3 & 1-110.7 STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 08,Pulaski,37.304812105,-84.50006831,KYTC,KYTC,100B00006N,01,3,2020-10-12,577.8,Fair,No,State,Over 75,State Secondary,N,N,N,902.0,KY-39,WARREN BRANCH,DBL 10X6X38.5 RC CLVRT-45 DEG SKW -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.326826185,-84.501619449,KYTC,KYTC,100B00007N,01,3,2020-10-12,905.0,Fair,No,State,Over 75,State Secondary,N,N,N,902.0,KY-39,BEE LICK CREEK,TRPL 10X8X27 RC CLVRT -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.234128554,-84.529454376,KYTC,KYTC,100B00010N,01,3,2022-10-31,7570.0,Fair,No,State,1960s,State Secondary,6,6,6,1939.0,KY-39,BUCK CREEK,70-100-70 FT. CONT. R.C.D.G. SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.151586237,-84.415509502,KYTC,KYTC,100B00013N,01,3,2022-06-27,2756.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,697.0,KY-1675,BR OF SHORT CREEK,2-50 FT. R.C.D.G.,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.144466261,-84.374597939,KYTC,KYTC,100B00014N,01,3,2017-11-03,569.8,Fair,No,State,Over 75,Rural Secondary,N,N,N,642.0,KY-1675,SHORT CREEK,DBL 8X3X5 RC CLVRT-45 DEG SKW -4 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 08,Pulaski,37.161763444,-84.307301826,KYTC,KYTC,100B00015N,01,3,2022-09-10,2683.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,109.0,KY-1956,LINE CREEK,2-40 FT. R.C.D.G.-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.041612497,-84.40978818,KYTC,CONTRACTOR,100B00017N,01,3,2021-10-06,1121.0,Fair,No,State,Over 75,State Secondary,N,N,N,953.0,KY-192,MUD LICK CREEK,TRPL 12X7X35 RC BX CLVRT -6 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Pulaski,37.060081948,-84.426323095,KYTC,KYTC,100B00018N,01,3,2022-09-10,11194.0,Fair,No,State,1950s,State Secondary,6,6,6,953.0,KY-192,BUCK CREEK,8-50 FT R.C.D.G. SPANS-0-DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 08,Russell,36.994716683,-85.09307126,KYTC,KYTC,104B00004N,01,3,2017-11-09,880.0,Fair,No,State,1950s,Rural Secondary,N,N,N,1040.0,KY-92,PERKINS CREEK,TRPL 14X8X36 CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
