DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 04,Taylor,37.335899791,-85.169216501,County,KYTC,109C00046N,02,3,2023-11-29,480.0,Good,No,Local,1990s,,7,7,7,10.0,MALONE RD OTHER,STONER CREEK,1-30 FT. PRESTRESSED CONC BOX BEAM SPANS PPCDU,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.426500886,-85.479229119,County,KYTC,109C00047N,02,3,2023-11-29,953.0,Good,No,Local,2000s,,7,7,7,36.0,Dotson Rd.,MILL CREEK,1-58 FT. PRESTRESSED CONC BOX BEAM SPANS(PPCDU),"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.309571815,-85.397581039,County,KYTC,109C00048N,02,3,2024-04-25,1200.0,Fair,No,Local,2000s,,5,7,5,,DAVIS RD,MEADOW CREEK,1 1-50 FT. PRESTRESSED CONC BOX BEAM SPAN PPCDU,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.27376425,-85.412038491,County,KYTC,109C00050N,02,3,2022-08-04,362.0,Good,No,Local,2000s,,7,7,7,44.0,ROCKY TOP TRL,MEADOW CREEK,1- 30 FT STEEL STRINGER SPAN,P Posted for load,27.0,1 Highway,5 Waterway
District 04,Taylor,37.449021139,-85.382111987,County,KYTC,109C00052N,02,3,2023-11-29,1200.0,Good,No,Local,2000s,,7,7,7,76.0,FEATHERCREEK RD,BIG PITMAN CREEK,1 - 50 PRECAST BOX BEAM SPAN B6,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.2839779,-85.228028553,County,KYTC,109C00054N,02,3,2023-11-29,1150.0,Fair,No,Local,2000s,,7,6,7,43.0,WILSON CREEK RD,WILSON CREEK,1 - 48 PPCDU BOX SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.36155,-85.355667,City,KYTC,109C00055N,04,3,2022-02-11,570.0,Good,No,Local,2000s,,7,7,8,128.0,WEDGEWOOD DR,PITMAN CREEK,1-26 STEEL BEAM SPAN,P Posted for load,27.0,1 Highway,5 Waterway
District 04,Washington,37.717777778,-85.069722222,County,KYTC,115C00081N,02,3,2020-07-09,378.0,Fair,No,Local,1970s,,5,6,6,,Powell Lane,Long Lick Creek,2 simple steel girder spans w 6' concrete deck,P Posted for load,15.0,1 Highway,5 Waterway
District 04,Green,37.151666667,-85.561111111,KYTC,KYTC,044B00046N,01,3,2024-02-05,1848.0,Good,No,State,2020s,State Secondary,8,7,7,784.0,_US-68,_GREASY CREEK,1-66 FT Box beam 30 DEG skew,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.674196728,-85.886988427,County,KYTC,047C00067N,02,3,2023-05-15,1847.0,Fair,No,Local,1980s,,6,7,5,538.0,GAITHER STATION RD,VALLEY CREEK,1-75 PRECAST BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.734683692,-86.092760194,County,KYTC,047C00068N,02,3,2024-05-16,549.0,Fair,No,Local,1990s,,7,6,7,40.0,MEREDITH RD,MAYS RUN,1-31 FT PREST CONC DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.818242043,-86.006750151,County,KYTC,047C00061N,02,3,2016-05-18,682.0,Fair,No,Local,1980s,,6,6,5,,DITTO LN,BRUSH FORK,1-29 FT STEEL STRINGER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Breckinridge,37.951624182,-86.497201583,KYTC,KYTC,014B00017N,01,3,2023-11-13,548.19,Poor,No,State,Over 75,Rural Secondary,N,N,N,75.0,KY-259,LICK RUN CREEK,TRPL 10X10X81 RC CLVT -15 FT FILL,P Posted for load,10.0,1 Highway,5 Waterway
District 04,Taylor,37.382229,-85.380876,County,KYTC,109C00071N,02,3,2024-08-23,1200.0,Good,No,Local,2000s,,7,7,7,,Salem Church Rd,Middle Pitman Creek,1-50' PPCDU Span,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hart,37.243955251,-85.926993249,KYTC,KYTC,050B00044N,01,3,2024-12-09,9765.0,Fair,No,State,2000s,,6,7,6,186.0,Cave Springs Rd,I-65,2-112.5 & 2-43.5 PCI BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 04,Hart,37.423426808,-85.805929648,County,CONTRACTOR,050C00004N,02,3,2022-08-03,614.0,Fair,No,Local,1960s,,6,7,5,96.0,LATON TURNER ROAD,BR OF BACON CREEK,2-15.8 FT SPANS CONTINUOUS STEEL I BEAMS AND CHANNELS,P Posted for load,15.0,1 Highway,5 Waterway
District 04,Hart,37.317858893,-86.030307179,County,KYTC,050C00011N,02,3,2022-05-23,282.0,Fair,No,Local,1970s,,5,5,5,30.0,CANE RUN CHURCH RO,CANE RUN,1-22.5 FT. STEEL I-BEAM SPAN - 0 DEG SKEW,P Posted for load,10.0,1 Highway,5 Waterway
District 04,Hart,37.348798561,-86.012689323,County,KYTC,050C00012N,02,3,2019-07-10,851.0,Fair,No,Local,1970s,,5,6,6,189.0,CAVE HILL ROAD,BACON CREEK,1-39.5 FT SPAN STEEL WF BEAMS,P Posted for load,14.0,1 Highway,5 Waterway
District 04,Hart,37.406142604,-85.849722006,County,KYTC,050C00024N,02,3,2016-05-31,1242.0,Fair,No,Local,1990s,,6,7,6,93.0,WABASH ROAD,BACON CREEK,16 -32 -16 FT TIMBER  BEAM SPANS,P Posted for load,22.0,1 Highway,5 Waterway
District 04,Hart,37.399783994,-85.859522228,County,KYTC,050C00025N,02,3,2024-05-16,736.0,Good,No,Local,1990s,,7,7,8,20.0,MERL REYNOLDS ROAD,BACON CREEK,1-44.5 PREST CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hart,37.394586978,-85.755098009,County,KYTC,050C00026N,02,3,2024-05-16,936.0,Good,No,Local,1990s,,7,7,7,93.0,PIKEVIEW ROAD,LOCUST BRANCH,1-39 FT PREST CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Breckinridge,37.707787325,-86.347030834,KYTC,KYTC,014B00025N,01,3,2022-04-12,2802.0,Good,No,State,1960s,Supplemental Road,7,7,7,347.0,KY-1073,NORTH FORK OF ROUGH RIVE,3-35 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 04,Hardin,37.494722222,-85.992777778,KYTC,KYTC,047B00187N,01,3,2023-09-20,728.0,Good,No,State,2010s,Rural Secondary,8,7,7,120.0,KY 2800,Sandy Creek,"1- 32' Spread PC Box beam span w 5"" R/C deck","A Open, no restriction",,1 Highway,5 Waterway
District 04,Marion,37.610575,-85.084936,County,KYTC,078C00150N,02,3,2018-06-12,651.0,Good,No,Local,2010s,,8,8,8,87.0,Beech Fork Rd.,Beech Fork,1-Single Span Steel Girder Structure,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Green,37.17,-85.435277778,County,KYTC,044C00046N,02,3,2020-07-23,3360.0,Fair,No,Local,2020s,,6,8,6,,Russell Creek Road,Russell Creek,3-PPC box spans 40'-60'-40',"A Open, no restriction",,1 Highway,5 Waterway
District 04,Washington,37.811665,-85.047501,County,KYTC,115C00079N,02,3,2024-11-28,452.0,Good,No,Local,2010s,,8,7,8,,Glens Creek Rd.,Trib to Glens Creek,1-22.5' R/C Slab span,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.45141952,-85.419058159,KYTC,KYTC,109B00027N,01,3,2022-08-03,1404.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,442.0,KY-527,WILLOWTOWN CREEK,TRPL 10X8X31 RC CLVT -1.5 FT FILL                    W,P Posted for load,22.0,1 Highway,5 Waterway
District 04,Larue,37.586359666,-85.676840795,KYTC,KYTC,062B00005N,01,3,2016-09-09,1008.0,Fair,No,State,Over 75,State Primary (Other),N,N,N,2628.0,US-31E,BR OF NORTH FORK NOLIN,DBL 8X4X42 RC CLVT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.558926114,-85.788174254,KYTC,KYTC,062B00018N,01,3,2025-06-18,4121.0,Fair,No,State,1960s,Rural Secondary,6,6,6,76.0,KY-222,NORTH FORK NOLIN RIVER,3-50 FT R.C.D.G. SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.573982987,-85.610140024,KYTC,KYTC,062B00019N,01,3,2017-10-17,1289.0,Good,No,State,Over 75,Rural Secondary,N,N,N,809.0,KY-84,HOWARDS CREEK,TRPL 12X6X40 RC CLVT -2 FT FILL                      W,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.573476655,-85.618210012,KYTC,CONTRACTOR,062B00020N,01,3,2017-10-16,480.31,Fair,No,State,Over 75,Rural Secondary,N,N,N,809.0,KY-84,BRANCH HOWARDSCREEK,DBL 8X4X42 RC CLVT -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.547644623,-85.675584127,KYTC,KYTC,062B00022N,01,3,2019-10-30,1189.0,Good,No,State,1950s,Rural Secondary,N,N,N,1307.0,KY-470,MCDOUGAL CREEK,TRPL 14X10X27 RC CLVT -NO FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.524142358,-85.691536565,KYTC,CONTRACTOR,062B00023N,01,3,2017-10-16,925.0,Good,No,State,1960s,Rural Secondary,N,N,N,980.0,KY-470,SOUTH FORK NOLIN RIVER,DBL 12X7X38 RC CLVT -2.5 FT FILL                     W,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.474746901,-85.741381342,KYTC,KYTC,062B00024N,01,3,2022-07-05,4267.0,Fair,No,State,1950s,State Secondary,6,6,6,2987.0,US-31E,WALTERS CREEK,3-40 FT R.C.D.G. SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.506932522,-85.736542842,KYTC,KYTC,062B00025N,01,3,2025-08-26,5381.0,Fair,No,State,1950s,State Secondary,6,5,6,2987.0,US-31E,SOUTH FORK NOLIN RIVER,4-35 FT R.C.D.G. SPANS - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.688526157,-85.63207776,KYTC,KYTC,062B00026N,01,3,2022-08-03,451.13,Fair,No,State,Over 75,Rural Secondary,N,N,N,883.0,KY-583,MURPHY CREEK,DBL 12X7X22 RC CLVT -2 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 04,Larue,37.693285945,-85.654916016,KYTC,KYTC,062B00027N,01,3,2022-08-03,880.0,Poor,No,State,Over 75,Rural Secondary,N,N,N,883.0,KY-583,CRADY CREEK,TRPL 12X6X22 RC CLVT -1 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 04,Larue,37.701975171,-85.661345857,KYTC,KYTC,062B00028N,01,3,2017-10-17,521.49,Good,No,State,Over 75,Rural Secondary,N,N,N,883.0,KY-583,EDLIN CREEK,DBL 12X8X28 RC CLVT -1.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.440386354,-85.778619158,KYTC,KYTC,062B00030N,01,3,2017-10-17,676.0,Fair,No,State,1950s,Rural Secondary,N,N,N,572.0,KY-1079,BACON CREEK,DBL 12X6X27 RC CLVT -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.52707051,-85.818991805,KYTC,KYTC,062B00031N,01,3,2022-06-20,2736.0,Fair,No,State,1950s,State Secondary,7,5,6,1416.0,KY-84,BARREN RUN CREEK,3-35 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 04,Larue,37.575975221,-85.740207989,KYTC,KYTC,062B00034R,01,3,2022-07-05,9104.0,Poor,No,State,Over 75,Rural Secondary,7,5,4,7532.0,KY-210,NORTH FORK NOLIN RIVER,45 FT-50 FT-45 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 04,Larue,37.542983742,-85.768615062,KYTC,KYTC,062B00035N,01,3,2024-11-07,7385.0,Fair,No,State,1970s,State Secondary,7,6,8,2551.0,KY-84,SOUTH FORK OF NOLIN RIVE,45-60-45 FT PCIB SPANS-O DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.622016443,-85.62317148,KYTC,KYTC,062B00037N,01,3,2024-12-05,7062.0,Good,No,State,1980s,State Primary (Other),7,8,7,2105.0,US-31E,THOMPSON CREEK,50-60-50 PREST. CONC. I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Larue,37.578199173,-85.753685696,KYTC,KYTC,062B00039L,01,3,2023-06-27,9214.0,Fair,No,State,1980s,State Primary (Other),7,6,7,5903.0,LINCOLN PARKWAY,NORTH FORK NOLIN RIVER,63 -63 -63 FT  P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.703761996,-85.870760843,KYTC,KYTC,047B00139N,01,3,2021-12-13,1871.33,Good,No,State,1980s,State Secondary,N,N,N,16176.0,US-31W,FREEMAN CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.586587052,-85.841098519,KYTC,KYTC,047B00140N,01,3,2024-11-22,768.0,Fair,No,State,1980s,Rural Secondary,6,7,5,98.0,KY-222,PUP CREEK,1-32 PRECAST BOX BEAM SPAN PREST,P Posted for load,,1 Highway,5 Waterway
District 04,Hardin,37.611882744,-86.258904452,KYTC,KYTC,047B00141N,01,3,2023-06-27,6200.0,Good,No,State,1980s,State Secondary,7,7,7,125.0,KY-84,ROUGH RIVER,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.794801988,-85.918086525,KYTC,KYTC,047B00142L,01,3,2023-06-27,7072.0,Good,No,State,1980s,State Primary (Other),7,7,7,5713.0,JOE PRATHER HIGHWA,WILSON ROAD,,"A Open, no restriction",,1 Highway,1 Highway
District 04,Hardin,37.795003983,-85.918149396,KYTC,KYTC,047B00142R,01,3,2023-06-27,7072.0,Fair,No,State,1980s,State Primary (Other),6,6,7,5713.0,KY-313,WILSON ROAD,,"A Open, no restriction",,1 Highway,1 Highway
District 04,Hardin,37.681364634,-85.876893467,KYTC,KYTC,047B00143L,01,3,2025-03-18,6100.0,Fair,No,State,1980s,State Primary (Other),5,7,7,12797.0,US 62,VALLEY CREEK,2- 74 FT  P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.681274797,-85.876756997,KYTC,KYTC,047B00143R,01,3,2025-03-18,6100.0,Fair,No,State,1980s,State Primary (Other),5,7,7,12797.0,US-62,VALLEY CREEK,2- 74 FT  P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.67722849,-85.891329053,KYTC,KYTC,047B00144R,01,3,2025-03-18,5040.0,Fair,No,State,1980s,State Primary (Other),6,7,7,12505.0,US-62,BILLY CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.521926,-85.884816,KYTC,KYTC,047B00178N,01,3,2023-09-25,21173.0,Good,No,State,2010s,State Secondary,7,8,7,4085.0,KY 84,I-65,1-4 span 255' PCI Structure ,"A Open, no restriction",,1 Highway,1 Highway
District 04,Hardin,37.670877438,-85.913830544,KYTC,KYTC,047B00145N,01,3,2016-05-04,2795.64,Fair,No,State,1980s,State Secondary,N,N,N,9117.0,US-62,RELIEF WATERWAY,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.647269438,-85.952199379,KYTC,KYTC,047B00146L,01,3,2025-05-19,3841.0,Good,No,State,1990s,State Secondary,7,7,8,3041.0,U.S. 62,WEST RHUDES CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.647118199,-85.952010386,KYTC,KYTC,047B00146R,01,3,2025-05-19,3841.0,Good,No,State,1990s,State Secondary,7,7,8,3041.0,U.S. 62,WEST RHUDES CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Hardin,37.666410971,-85.957972055,KYTC,KYTC,047B00147N,01,3,2023-06-27,3015.0,Fair,No,State,1990s,State Secondary,6,7,7,3642.0,KY-86,WEST RHUDES CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Taylor,37.370555556,-85.445277778,County,KYTC,109C00074N,02,3,2022-08-03,536.0,Good,No,Local,2010s,,8,7,8,,Fallen Timber Rd.,Locust Lick Branch,,P Posted for load,18.0,1 Highway,5 Waterway
District 04,Hardin,37.698333333,-85.967222222,KYTC,CONTRACTOR,047B00184N,01,3,2020-09-30,769.5,Good,No,State,2010s,Rural Secondary,N,N,N,2048.0,KY 1357, Trib of Rhudes Creek,"2-96"" polymer coated steel elliptical pipes 45 deg skew","A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,38.033000693,-86.423856626,KYTC,KYTC,082B00004N,01,3,2022-07-07,1062.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,330.0,KY-144,SPRING CREEK,1-50 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 04,Meade,37.997262079,-86.111690762,KYTC,KYTC,082B00005N,01,3,2022-07-07,5701.0,Fair,No,State,1960s,Rural Secondary,6,6,6,889.0,KY-933,SPILLWAY-DOE RUN DAM,4-52 FT R.C.D.G. SPANS-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 04,Meade,38.054576585,-86.43463548,KYTC,KYTC,082B00011N,01,3,2022-06-16,3168.0,Fair,No,State,1950s,Rural Secondary,7,5,6,118.0,KY-230,SPRING CREEK,3-45 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 04,Meade,37.958311889,-86.121972625,KYTC,KYTC,082B00013N,01,3,2017-10-16,771.19,Good,No,State,1970s,State Primary (Other),N,N,N,7955.0,KY-1638,DOE RUN,DBL 14X7X200 RC CLVT -20 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,37.901641418,-86.025125035,KYTC,KYTC,082B00014N,01,3,2025-05-01,11862.0,Fair,No,State,1980s,State Primary (Other),7,6,7,6468.0,US-60,OTTER CREEK,100 - 100 - 45  CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,37.894524578,-86.037534034,KYTC,KYTC,082B00015N,01,3,2024-11-19,3007.0,Good,No,State,1980s,State Primary (Other),7,7,7,6468.0,US-60,TANK TRAIL,1-49.5 FT. TYPE 2 PCIB SPAN,"A Open, no restriction",,1 Highway,0 Other
District 04,Meade,37.905048064,-86.018969148,KYTC,KYTC,082B00016N,01,3,2024-11-18,5018.0,Good,No,State,1980s,,7,7,7,12.0,PINWHEEL RD,US 60,40.5 - 98.5 - 40.5 CONC STRINGERS BLT FOR M-88 TANK,"A Open, no restriction",,1 Highway,1 Highway
District 04,Meade,37.818517954,-86.007387876,KYTC,KYTC,082B00018N,01,3,2023-09-25,7374.0,Fair,No,State,1990s,State Secondary,6,7,7,2080.0,KY-144,OTTER CREEK,30-68-68 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,37.922594438,-86.030383172,KYTC,KYTC,082B00019N,01,3,2025-02-26,16778.0,Fair,No,State,1990s,State Primary (Other),6,7,8,8915.0,KY-1638,OTTER CREEK,5-100 FT CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,38.016660878,-86.197324578,KYTC,CONTRACTOR,082B00021N,01,8,2019-09-03,104403.0,Fair,No,State,1960s,,6,6,5,3269.0,KY 79,OHIO RIVER & CO ROAD,2-725 FT STEEL THRU TRUSSES -(12- (70 TO 172STL BEAMS),"A Open, no restriction",,5 Highway-pedestrian,6 Highway-waterway
District 04,Meade,38.000210183,-86.111981931,County,KYTC,082C00001N,02,3,2025-06-20,610.0,Poor,No,Local,1970s,,7,4,5,85.0,LONG BR RD,DOE RUN,1-29 FT SPAN PRECAST PRESTR. CONCRETE DECK UNITS,P Posted for load,18.0,1 Highway,5 Waterway
District 04,Meade,38.08192808,-86.358900792,County,KYTC,082C00006N,02,3,2024-08-20,1568.0,Fair,No,Local,1990s,,6,7,6,4.0,Lapland Rd.,Branch of Wolf Creek,1- 98 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,38.065973887,-86.426909056,County,KYTC,082C00007N,02,3,2024-04-15,2422.0,Fair,No,Local,1990s,,7,7,6,20.0,WATSON RD,WATSON RUN SLOUGH,35-72-35   FT. PRESTRESSED CONC BOX BEAM SPAN CONT,"A Open, no restriction",,1 Highway,5 Waterway
