TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Pavement Asset Management,District 08,Adair,,KY 80,RUSSELL SPRINGS ROAD,C,FD05,,1100,252138,1914901C,,BIT SURF & RESTORE,0,0,19149,2025-04-08,"RUSSELL SPRINGS ROAD (KY 80) (MP 13.055) BEGINNING AT KY 55X EXTENDING EAST TO THE ADAIR/ RUSSELL COUNTY LINE (MP 22.831), A DISTANCE OF 9.77 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2025,2025,1280070.0
Highway Improvement,District 08,Adair,,KY 901,KY 901,C,FD05,,1100,,1939901C,,BIT SURF & RESTORE,0,0,19399,2025-05-29,ASPHALT RESURFACING ON KY 901 FROM WENDELL TAYLOR RD EXTENDING EAST TO KY 1323.,THIS AUTHORIZATION PROVIDES STATE (FD05) FUNDS FOR THE CONSTRUCTION PHASE ADMINISTERED BY MASTER AGREEMENT.,2025,2025,115000.0
Highway Improvement,District 08,Adair,,CR 1122,"PINE TOP RD,J C LASLEY RD,OAK ",C,CB06,,1100,,1029801C,3.4420,BIT. RESURFACE,0,0,10298,2019-05-30,"FROM PURDY SANO RD EXTENDING WEST TO END OF COUNTY MAINTENANCE ,FROM SCOTTS LN EXTENDING SOUTH TO 0.189 MILES SOUTH OF KY 61,FROM 0.300 MILES NORTH OF CARSON LN EXTENDING NORTH TO KY 531,FROM KNOX ST EXTENDING EAST 0.144 MILES WEST OF END OF COUNTY MAINTENANCE ,FROM KY 2969 EXTENDING NORTH 0.116 MILES NORTH OF C BURTON RD,FROM KY 3265 EXTENDING SOUTH TO END OF COUNTY MAINTENANCE ,FROM 0.464 MILES NORTH OF ROLEY YUMA RD EXTENDING NORTH TO 0.386 MILES SOUTH OF EASTRIDGE CEM RD,FROM 0.029 MILES SOUTH OF ALLVIE BEARD RD EXTENDING SOUTH TO 0.024 MILES EAST OF CHALRIE FRANK PYLES RD",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT),2020,2019,260975.0
Rural Roads Projects,District 08,Adair,,KY 206,"FAIRPLAY RD,LIBERTY RD,ELKHORN",C,CB06,,1100,193317,1050101C,6.7229,BIT. RESURFACE,0,0,10501,2019-07-12,"FROM JACK SMITH RD EXTENDING NORTH TO KY 55,FROM 0.234 MILES WEST OF PELLYTON WEST RD EXTENDING EAST TO THE CASEY COUNTY LINE ,FROM 0.020 MILES SOUTH OF SPROUT SPRINGS RD EXTENDING NORTH TO 0.440 MILES SOUTH OF TUCKER WOODS RD,FROM KY 76 EXTENDING NORTH TO 0.260 MILES NORTH OF ALLEN CEM RD",THIS REFLECTS LOW BID PLUS 5% CONST ENGR,2020,2020,684040.09
Highway Improvement,District 08,Adair,,CR 1203,"NEW CONCORD RD,BROCK BURRIS RD",C,CB06,,1100,--,1220801C,5.2289,BIT. RESURFACE,0,0,12208,2020-09-16,"FROM 0.101 MILES NORTH OF CECIL BLAIR RD EXTENDING NORTH 0.492 MILES SOUTH OF GEN PATTON RD ,FROM 1.286 MILES NORTH OF KY 80 EXTENDING NORTH TO END OF COUNTY MAINTENANCE,FROM FAIRWAY RD (KY 704) EXTENDING EAST TO END OF COUNTY ASPHALT MAINTENANCE,FROM NEW CONCORD RD EXTENDING SOUTH TO END OF COUNTY ROAD MAINTENANCE,FROM MT CARMEL RD (KY 682) EXTENDING NORTH TO 0.039 MILES SOUTH OF BRADSHAW RD,FROM 0.422 MILES SOUTH OF PLEASANT RIDGE RD EXTENDING SOUTH TO 1.464 MILES NORTH OF R D PARNELL RD,FROM 0.053 MILES SOUTH OF FREEDOM CEM RD EXTENDING SOUTH TO 0.032 MILES NORTH OF COLUMBIA LN,FROM KY 55 EXTENDING EAST TO END OF COUNTY ASPHALT MAINTENANCE,FROM LIBERTY RD (KY 206) EXTENDING NORTH TO 0.020 MILES NORTH OF FAIRVIEW RD,FROM 0.014 MILES NORTH OF C G SCOTT DAIRY LN EXTENDING SOUTH TO THE METCALFE COUNTY LINE",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2021,2021,315793.0
Rural Roads Projects,District 08,Adair,,KY 704,"FAIRPLAY RD (KY 704),KY-768 (K",C,CB06,,1100,213072,1314801C,4.9340,BIT. RESURFACE,0,0,13148,2021-03-31,"FROM 0.202 MILES NORTH OF COOMER DR EXTENDING NORTH TO EDDIE COMPTON RD,FROM 0.526 MILES EAST OF YELLOW HAMMER RD EXTENDING EAST TO UNION CHURCH LN,FROM THE TRAILING END OF B00050N EXTENDING NORTH TO THE GREEN COUNTY LINE,FROM B NEAT RD EXTENDING EAST TO KY-61,FROM KY 439 EXTENDING NORTH TO KY 55",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR. ,2021,2021,423294.0
Highway Improvement,District 08,Adair,,CR 1050,"BARNETTS CREEK RD,ROCKY HILL R",C,CB06,,1100,,1375701C,4.7390,BIT. RESURFACE,0,0,13757,2021-08-11,"FROM 0.656 MILES NORTH OF TAMARACK RD EXTENDING NORTH TO 0.443 MILES SOUTH OF SCOTT HILL RD,FROM PELHAM BRANCH RD EXTENDING SOUTH TO 0.270 MILES NORTH OF THE END OF COUNTY ROAD ASPHALT MAINTENANCE,FROM KY-768 EXTENDING SOUTH TO 0.175 MILES NORTH OF JUNIOR SPOON RD,FROM 0.099 MILES NORTH OF CANE VALLEY CHURCH RD EXTENDING SOUTH TO 0.198 MILES NORTH OF N 55 CUT RD,FROM 0.468 MILES NORTH OF KY-80 EXTENDING NORTH TO 0.906 MILES SOUTH OF THE END OF COUNTY ROAD MAINTENANCE,FROM KY-80 EXTENDING SOUTH TO 0.049 MILES SOUTH OF FREEDOM CEM RD,FROM KY-768 EXTENDING NORTH TO THE END OF COUNTY ROAD MAINTENANCE,FROM 0.380 MILES SOUTH OF KY-206 EXTENDING SOUTH TO END OF COUNTY ROAD MAINTENANCE ,FROM KY-768 EXTENDING SOUTH TO 0.087 MILES NORTH OF WHO DAT RD ",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2022,2022,330394.0
Rural Roads Projects,District 08,Adair,,KY 1104,"JONES CHAPEL RD,CALDWELL RIDGE",C,CB06,,1100,213113,1382101C,3.7240,BIT. RESURFACE,0,0,13821,2021-08-10,"FROM KY 80 EXTENDING EAST TO WILLIE NELL RD,FROM 0.260 MILES NORTH OF ALLEN CEM RD EXTENDING NORTH TO 0.112 MILES NORTH OF CROOKED CREEK RD,FROM WEST EGYPT RD EXTENDING NORTH TO ROBERTSON RD",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2022,2022,316747.0
Rural Roads Projects,District 08,Adair,,KY 92,"KY 1729,KY 2982,KY 92,KY 2970",C,CB06,,1100,223034,1559101C,6.8030,BIT. RESURFACE,0,0,15591,2022-08-15,"BIT. RESURFACING - FROM OAK GROVE RD EXTENDING NORTH TO LEE BOB CARTER RD (MP 3.377), A DISTANCE OF 02.39 MILES.,BIT. RESURFACING - FROM WILLIE NEIL RD EXTENDING EAST TO B NEAT RD (MP 2.639), A DISTANCE OF 01.40 MILES.,BIT. RESURFACING - FROM KY 55 EXTENDING EAST TO D CORBIN RD (MP 1.900), A DISTANCE OF 01.90 MILES.,BIT. RESURFACING - FROM KY 206 EXTENDING NORTH TO 0.5 MILES SOUTH OF ESTEL BARNETT RD (MP 1.120), A DISTANCE OF 01.12 MILES.",THIS REFLECTS THE LOW BID PLUS 10% CONST. ENGR.,2023,2023,801422.0
Highway Improvement,District 08,Adair,,CR 1174,"RICHARDS HOLLOW ROAD,CR JONES ",C,CB06,,1100,,1574901C,3.9859,BIT. RESURFACE,0,1,15749,2022-09-19,"BIT. RESURFACING - FROM KY 80, SOUTH AT 0.00 MP, EXTENDING SOUTHWEST TO ENDING MP 0.723.,BIT. RESURFACING - FROM PELHAM BRANCH ROAD (CR 0767), SOUTH 0.571 MILES, EXTENDING NORTH TO ENDING MP 1.232.,BIT. RESURFACING - FROM KY 206, SOUTHEAST AT 0.00 MP, EXTENDING SOUTH TO ENDING MP 0.380.,BIT RESURFACING - FROM CR JONES ROAD (CR  1445), NORTH 0.144 MILES, EXTENDING NORTH TO ENDING MP 0.553.,BIT. RESURFACING - FROM CORBINS RICHARD ROAD (CR 1340), WEST AT 0.00 MP, EXTENDING WEST TO ENDING MP 0.617.,BIT. RESURFACING - FROM KY 206, NORTHWEST 0.473 MILES (2.177 MP), EXTENDING SOUTHEAST TO ENDING MP 2.65.,BIT RESURFACING - FROM GRADYVILLE COUNTY ROAD (CR 1321), NORTHEAST AT 0.288 MP, EXTENDING SOUTHWEST TO ENDING MP 0.867.,BIT. RESURFACING - FROM KY 704, WEST 0.527 MILES, EXTENDING WEST TO ENDING MP 1.067.,BIT. RESURFACING - FROM KY 551, NORTHWEST AT 1.065 MP, EXTENDING NORTH TO ENDING MP 1.207.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2023,2023,348330.0
Highway Improvement,District 08,Adair,,CR 1174,"RICHARDS HOLLOW ROAD,CR JONES ",C,CB06,,1100,,1574901C,4.1690,BIT. RESURFACE,1,1,15749,2022-09-21,"BIT RESURFACING - FROM GRADYVILLE COUNTY ROAD (CR 1321), NORTHEAST AT 0.288 MP, EXTENDING SOUTHWEST TO ENDING MP 0.867.,BIT. PATCHING - FROM CALDWELL ROAD (CR 1564), NORTHEAST 0.174 MILES (1.092 MP), EXTENDING SOUTHWEST TO ENDING MP 1.551.,BIT. RESURFACING - FROM CORBINS RICHARD ROAD (CR 1340), WEST AT 0.00 MP, EXTENDING WEST TO ENDING MP 0.617.,BIT. RESURFACING - FROM KY 80, SOUTH AT 0.00 MP, EXTENDING SOUTHWEST TO ENDING MP 0.723.,BIT. PATCHING - FROM KY 551, WEST AT 0.00 MP, EXTENDING WEST TO ENDING MP 0.133.,BIT. RESURFACING - FROM KY 551, NORTHWEST AT 1.065 MP, EXTENDING NORTH TO ENDING MP 1.207.,BIT. RESURFACING - FROM KY 206, NORTHWEST 0.473 MILES (2.177 MP), EXTENDING SOUTHEAST TO ENDING MP 2.65.,BIT. RESURFACING - FROM KY 206, SOUTHEAST AT 0.00 MP, EXTENDING SOUTH TO ENDING MP 0.380.,BIT. RESURFACING - FROM PELHAM BRANCH ROAD (CR 0767), SOUTH 0.571 MILES, EXTENDING NORTH TO ENDING MP 1.232.,BIT. RESURFACING - FROM KY 704, WEST 0.527 MILES, EXTENDING WEST TO ENDING MP 1.067.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2023,2023,0.0
Rural Roads Projects,District 08,Adair,,KY 76,"KY 551,KY 76",C,CB06,,1100,233049,1679101C,4.4290,BIT. RESURFACE,0,0,16791,2023-07-05,"BIT. RESURFACING - FROM JONES RD (1714), EAST 0.46 MILES, EXTENDING NORTH TOWARDS KY 76.,BIT. RESURFACING - FROM KY 76 &amp; KY 206 JUNCTION, EXTENDING NORTH TO KY 206 DUNVILLE RD (CR 1731) .",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR.,2024,2024,608568.0
Highway Improvement,District 08,Adair,,CR 1340,"M. F. HUCKABY ROAD (CR 1168),C",C,CB06,,1100,,1696801C,5.4280,BIT. RESURFACE,0,2,16968,2023-07-27,,,2024,2024,357282.0
Highway Improvement,District 08,Adair,,CR 1340,"M. F. HUCKABY ROAD (CR 1168),C",C,CB06,,1100,,1696801C,5.4280,BIT. RESURFACE,1,2,16968,2023-09-06,,,2024,2024,357282.0
Highway Improvement,District 08,Adair,,CR 1340,"M. F. HUCKABY ROAD (CR 1168),C",C,CB06,,1100,,1696801C,5.4280,BIT. RESURFACE,2,2,16968,2023-09-13,"BIT. PATCHING - FROM GENTRY MILL ROAD (CR 1167), NORTH 0.280 MILES (MP), EXTENDING NORTH TO ENDING MP 0.507.,BIT. RESURFACING - FROM KY 959 JUNCTION (0.00 MP), EXTENDING WEST TOWARDS CANAAN LAND ROAD (CR 1931) (0.652 MP).,BIT. RESURFACING - FROM KY 2971 JUNCTION (0.00 MP), EXTENDING NORTHWEST TO END OF ROAD (0.443 MP).,BIR. RESURACING - FROM KY KY 3265 JUNCTION (0.00 MP), EXTENDING SOUTH TOWARDS SANDY FORK ROAD (CR 1107) (1.486 MP).,BIT. RESURFACING - FROM SUNFLOWER WAY (CR 1533), NORTH 0.173 MILES (1.964 MP), EXTENDING NORTHWEST TO ENDING MP 2.482.,BIT. RESURFACING - FROM FREE UNION ROAD (CR 1213) JUNCTION (0.00 MP), EXTENDING SOUTHEAST TO END OF ROAD (0.470 MP).,BIT. RESURFACING - FROM KY 551 (0.00 MP), EXTENDING NORTHEAST TO END OF COUNTY MAINTENANCE OF ROAD (0.134 MP).,BIT. RESURFACING - FROM MURRAH ROAD (CR 1449), WEST 0.182 MILES (0.984 MP), EXTENDING NORTHWEST TO ENDING MP 1.553.,BIT. RESURFACING - FROM PLUM POINT ROAD (CR 1610 A) (0.00 MP), EXTENDING NORTHWEST TO END OF ROAD AT",MOD. 2 - DECREASE FUNDS. ,2024,2024,-357282.0
Rural Roads Projects,District 08,Adair,,KY 682,"KY 1742,KY 682",C,CB06,,1100,243077,1854301C,4.8790,BIT. RESURFACE,0,0,18543,2024-09-11,"BIT. RESURFACING - FROM KY 551, EXTENDING NORTH TO ADAIR / CASEY CO LINE. ,BIT. RESURFACING - FROM YATES RD (CR 1576), SOUTH 0.049 MILES, EXTENDING NORTHERLY TO KY 55. ",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR.,2025,2025,520325.0
Highway Improvement,District 08,Adair,,CR 1336,"TORIA RD (CR 1315),OLD GRADYVI",C,CB06,,1100,,1892301C,4.6810,BIT. RESURFACE,0,0,18923,2025-01-21,"BIT. PATCHING - TWO VARIOUS PATCHES - FROM ROWETOWN RD (CR 1316), NORTHEAST 0.767 MILES (2.141 MP), EXTENDING NORTHEAST TO ENDING MP 2.737.,BIT. RESURFACING - FROM OLD GRADYVILLE CHURCH RD (CR1373), NORTHWEST 1.028 MILES (1.502 MP), EXTENDING NORTHWEST TO ENDING MP 1.937.,BIT. RESURFACING - FROM CASEY CO LINE, SOUTH 0.611 MILES (MP), EXTENDING SOUTHWARDLY TO END OF ROAD AT MP 1.335.,BIT. RESURFACING - FROM LINVIL BRYANT RD (CR 1242), SOUTHEAST 0.25 MILES (2.213 MP), EXTENDING SOUTHEAST TO ENDING MP 2.820.,BIT. RESURFACING - FROM GLEN BENNETT RD (CR 1249), NORTHEAST 0.058 MILES (1.171 MP), EXTENDING EAST TO ENDING MP 1.777.,BIT. RESURFACING - FROM KY 767 (0.00 MP), EXTENDING SOUTHWEST TO ENDING MP 0.984.,BIT. RESURFACING - FROM KY 206, NORTH 0.435 MILES, EXTENDING NORTH TO ENDING MP 1.164.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2025,2025,366355.0
Rural Roads Projects,District 08,Adair,,KY 533,"LAMPTON LANE (KY 2973) ,INDEPE",C,CB06,,1100,253062,1981901C,4.7210,BIT. RESURFACE,0,0,19819,2025-07-11,"BIT. RESURFACING - FROM KY 80, EXTENDING NORTHERLY TO KY 61. ,BIT. RESURFACING - FROM KY 61, WEST 0.046 MILES, EXTENDING EASTERLY TOWARDS GREENBRIAR RD (CR 1302). ,BIT. RESURFACING - FROM MIDWAY RD (CR 1890), EXTENDING EASTERLY TO KY 92. ,BIT. RESURFACING - FROM METCALFE / ADAIR CO LINE, EXTENDING EASTERLY TOWARDS FRED FUDGE RD (CR 1907).",THIS REFLECTS LOW BID PLUS 10% CONSTR. &amp; ENGR.,2026,2026,579260.0
Highway Improvement,District 08,Adair,,CR 1205,OLD GLENSFORK ROAD,C,CB01,,1100,,1485401C,0.0081,BRIDGE,0,0,14854,2022-03-31,"BRIDGE REPLACEMENT - FROM KY 55S .247 MILES WEST, EXTENDING NORTHWEST TO ENDING MP .2551.",COUNTY IS RESPONSBILE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2022,2022,80000.0
Highway Improvement,District 08,Adair,,CR 1205,OLD GLENSFORK ROAD,C,CA03,,1100,,1555001C,0.0080,BRIDGE,0,0,15550,2022-08-02,"BRIDGE - FROM KY 55 S, NORTHWEST 0.247 MILES, EXTENDING NORTHWEST TO ENDING MP 0.255.",CRA EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT.   CHECKS WILL BE ISSUED DIRECTLY TO THE COUNTY. COUNTY IS RESPONSBILE FOR ALL PHASES OF WORK. ,2023,2023,200000.0
Highway Improvement,District 08,Adair,,KY 768,KY 768,C,CB01,,1100,,1751701C,0.0100,DRAINAGE STRUCTURE,0,0,17517,2023-11-09,"DRAINAGE STRUCTURE - FROM KY 61, EXTENDING WEST 0.20 MILES, EXTENDING WEST TO ENDING MP 0.21.",WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.,2024,2024,50000.0
Highway Improvement,District 08,Adair,,KY 767,KY 767,C,CB01,,1100,,1910901C,0.0080,DRAINAGE STRUCTURE,0,0,19109,2025-03-18,"DRAINAGE STRUCTURE - FROM HOOD CEM RD (CR 1498), NORTHERLY 0.161 MILES (2.511 MP), EXTENDING NORTHERLY TO ENDING MP 2.519.",RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. WORK WILL BE PERFORMED BY STATE FORCES/PRICE CONTRACT.,2025,2025,115000.0
Highway Improvement,District 08,Adair,,KY 206,LIBERTY RD (KY 206),C,CB01,,1100,,1991501C,0.0140,DRAINAGE STRUCTURE,0,0,19915,2025-07-24,"DRAINAGE STRUCTURE - FROM BLAIR RD (CR 1701 E), WEST 0.048 MILES (13.97 MP), EXTENDING EAST TO ENDING MP 13.984.",RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.,2026,2026,210000.0
Highway Improvement,District 08,Adair,,CR 1050,BARNETTS CREEK RD,C,CA03,,1100,,1320001C,0.0250,FLOOD DAMAGE REPAIR,0,0,13200,2021-04-12,DAMAGE REPAIR LOCATED FROM 1.468 MILES NORTH OF TAMARACK RD AT MILE POINT 1.975,COUNTY ROAD AID EMERGECNY FUNDS TO BE USED FOR THIS PROJECT.  CHECKS WILL BE ISSUED DIRECTLY TO THE COUNTY.  COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK. ,2021,2021,8850.0
Bridge Asset Management,District 08,Adair,,KY 704,KY 704,C,FD04,,1100,,9535901C,0.0800,MINOR BRIDGE REHAB,2,2,95359,2019-10-17,KY 704 (MP 11.905) ADDRESS DEFICIENCIES OF BRIDGE ON KY 704 (11.909) OVER PETTY'S FORK. (001B00078N) (MP 11.913),"THIS MOD PROVIDES AN ADDITIONAL $46,000 FD04 FUNDS FOR A CHANGE ORDER.  LPI",2020,2020,46000.0
