TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,6,8,68353,2022-12-02,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2023,2023,2000000.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,6,8,68353,2022-12-02,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2022,2023,0.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1300,,6835301C,,,6,8,68353,2022-12-02,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2022,2023,0.0
Rural Roads Projects,District 11,Bell,,KY 988,"KY 3482,KETTLE ISLAND ROAD,SUG",C,CB06,,1100,213204,1439501C,6.7589,BIT. RESURFACE,0,0,14395,2021-12-02,"RESURFACE KY 3482 FROM JCT KY 987 TO JCT US119,RESURFACE KY 1630 FROM JCT KY 221 TO END STATE MAINTENANCE,) RESURFACE KY 988 FROM JCT KY 188 TO END OF STATE MAINTENANCE,RESURFACE KY 1491 FROM JCT OF KY 190 TO JCT OF KY 190",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2022,2022,698237.0
Highway Improvement,District 11,Bell,,KY 1630,KY 1630,C,FD51,,1100,,1937501C,,RESTORATION & REHAB,0,0,19375,2025-05-15,RESTORE STORM DAMAGED ROADWAY ON KY 1630 AT MP 0.35 AND MP 1.14.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,8489.0
Highway Improvement,District 11,Bell,,CR 1103B,"WINDERMERE DR,BLUE RIDGE CHURC",C,CB06,,1100,,1379001C,7.2709,BIT. RESURFACE,0,0,13790,2021-08-16,"PATCHING FROM WELLINGTON DR EXTENDING NORTH TO PICADILLY CT,FROM 0.147 MILES NORTH OF BINGHAM LN EXTENDING NORTH TO 0.021 MILES SOUTH OF HURST MOUNTAIN RD,PATCHING FROM THE BEGINNING OF CASTLEFORD WAY EXTENDING TO END OF COUTNY ROAD MAINTENANCE,FROM KY-72 EXTENDING SOUTH TO KY-72,FROM BALKAN RD EXTENDING NORTH TO END OF COUNTY ROAD MAINTENANCE,FROM KY-92 EXTENDING SOUTH TO END OF COUNTY ROAD MAINTENANCE ,FROM SPADE ACRES DR (CS) EXTENDING NORTH TO CHRISTA DR,FROM KY-987 EXTENDING EAST TO 0.161 MILES WEST OF BLACKLICK BRANCH RD,FROM SHARPS MOUNTATIN TRL EXTENDING NORTH TO THE END OF COUNTY ROAD MAINTENANCE,FROM KY-987 EXTENDING NORTH TO 0.054 MILES SOUTH OF BROWNING SPUR,FROM GUY LN EXTENDING NORTH TO END OF COUNTY ROAD MAINTENANCE,FROM ABBEY LN EXTENDING NORTH TO END OF COUNTY ROAD MAINTENANCE,FROM KY-190 EXTENDING NORTH TO END OF COUNTY ROAD MAINTENANCE ,FROM HUNTER HOLLOW RD EXTENDING EAST TO END OF COUNTY ROAD MAINTENANCE,FROM SUGARCAMP BRANCH RD (CR-1189) EXTENDING NORTH TO END OF ",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2022,2022,928802.0
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1300,,1937401C,,RESTORATION & REHAB,0,0,19374,2025-05-15,RESTORE STORM DAMAGED ROADWAY ON KY 2013 AT MP 1.15 AND MP 1.7.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,83095.5
Safety,District 11,Bell,11-09024.00,US 25,US-25 E N 12TH ST US-25 E ROBE,C,FD04,,1100,,1312301C,,ROADWAY SAFETY-M&P,0,0,13123,2021-04-01,Left turn lane at Bell County  (2020BOP) (2021SCHSAF),"THIS AUTHORIZATION PROVIDES $175,000 FD04 FUNDS FOR CONSTRUCTION.  PROJECT TO BE COMPLETED VIA MAINTENANCE AGREEMENTS.",2021,2021,175000.0
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1100,,1937401C,,RESTORATION & REHAB,0,0,19374,2025-05-15,RESTORE STORM DAMAGED ROADWAY ON KY 2013 AT MP 1.15 AND MP 1.7.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,27698.5
Highway Improvement,District 11,Bell,,US 25E,US 25E,C,FD04,,1100,,1948701C,,RESTORATION & REHAB,0,0,19487,2025-06-13,"SLIDE REPAIRS ON US 25E AT MP 10.55, MP 11.05 - MP 11.06 AND MP 12.58 IN BELL COUNTY, KY.","THIS AUTHORIZATION PROVIDES $515,000 OF FDO4 FUNDING FROM ZVARIOUS DISTRICT 99-511.04 FOR SLIDE REPAIRS ON US 25E IN BELL COUNTY, KENTUCKY TO BE CONDUCTED WITH MASTER AGREEMENTS AND STATE FORCES. RBR ",2025,2025,515000.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2024,2024,2000000.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1300,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2024,2024,2000000.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1100,,1937001C,,RESTORATION & REHAB,0,0,19370,2025-05-15,"RESTORE DAMAGED ROADWAY ON KY 74 AT MP 5.35 - DRAINAGE FAILURE, GUARDRAIL DAMAGE AND EMBANKMENT.",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,11946.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1300,,1937001C,,RESTORATION & REHAB,0,0,19370,2025-05-15,"RESTORE DAMAGED ROADWAY ON KY 74 AT MP 5.35 - DRAINAGE FAILURE, GUARDRAIL DAMAGE AND EMBANKMENT.",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,35838.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1300,,1936801C,,RESTORATION & REHAB,0,0,19368,2025-05-15,RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 4.1 - ROADWAY EMBANKMENT FAILURE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,42810.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1100,,1936801C,,RESTORATION & REHAB,0,0,19368,2025-05-15,RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 4.1 - ROADWAY EMBANKMENT FAILURE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,14270.0
Highway Improvement,District 11,Bell,,"CS 2184, CS 2221","EDGEWOOD ROAD,SALISBURY AVENUE",C,FD39,,1100,,1253601C,,NOT APPLICABLE,1,1,12536,2022-03-29,"RESURFACE EDGEWOOD ROAD (CS 2021) FROM ASHBURY AVENUE EXTENDING WESTERLY TO ENGLEWOOD ROAD FOR APPROXIMATELY 0.392 MILE.,RESURFACE SALISBURY AVENUE (CS 2184) FROM WILDERNESS ROAD EXTENDING EASTERLY TO US 25E FOR APPROXIMATELY 0.492 MILE.,RESURFACE WILDERNESS ROAD (CS 2221) FROM ASHBURY AVENUE EXTENDING NORTHERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.441 MILE.,RESURFACE ASHBURY AVENUE (CS 2055) FROM WILDERNESS ROAD EXTENDING EASTERLY TO N. 15TH STREET FOR APPROXIMATELY 0.227 MILE.",THIS MODIFICATION REDUCES THE BUDGET TO ACTUAL COST FOR THE PROJECT. FINAL INVOICE HAS BEEN PAID. PROJECT HAS BEEN COMPLETED. LPI,2022,2022,-348.0
Highway Improvement,District 11,Bell,,"CS 2184, CS 2221","EDGEWOOD ROAD,SALISBURY AVENUE",C,FD39,,1100,,1253601C,,NOT APPLICABLE,0,1,12536,2020-10-30,"RESURFACE SALISBURY AVENUE (CS 2184) FROM WILDERNESS ROAD EXTENDING EASTERLY TO US 25E FOR APPROXIMATELY 0.492 MILE.,RESURFACE WILDERNESS ROAD (CS 2221) FROM ASHBURY AVENUE EXTENDING NORTHERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.441 MILE.,RESURFACE ASHBURY AVENUE (CS 2055) FROM WILDERNESS ROAD EXTENDING EASTERLY TO N. 15TH STREET FOR APPROXIMATELY 0.227 MILE.,RESURFACE EDGEWOOD ROAD (CS 2021) FROM ASHBURY AVENUE EXTENDING WESTERLY TO ENGLEWOOD ROAD FOR APPROXIMATELY 0.392 MILE.","THIS AUTHORIZATION PROVIDES $121,348 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE CITY OF MIDDLESBORO UP TO $121,348 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2021,2021,121348.0
Pavement Asset Management,District 11,Bell,, ,KY 190 &amp; KY 2394,C,FD04,,1100,222303,1525501C,,ROADWAY SAFETY-M&P,0,0,15255,2022-06-29,INSTALL GUARDRAIL ON KY 90 AND KY 2394 IN BELL COUNTY.,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS TO COVER LOW-BID AND CEI FOR THE CONSTRUCTION PHASE.,2022,2022,253605.0
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1100,,1933901C,,RESTORATION & REHAB,0,0,19339,2025-05-15,"RESTORE STORM DAMAGED ROADWAY ON KY 2013, MP 1.4 - PAVEMENT DITCH, SHOULDER AND DRAINAGE DAMAGE.",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,6976.5
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1300,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2022,2024,0.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2023,2024,0.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2022,2024,0.0
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1300,,1933901C,,RESTORATION & REHAB,0,0,19339,2025-05-15,"RESTORE STORM DAMAGED ROADWAY ON KY 2013, MP 1.4 - PAVEMENT DITCH, SHOULDER AND DRAINAGE DAMAGE.",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,20929.5
Highway Improvement,District 11,Bell,,KY 2011,KY 2011,C,FD51,,1300,,1015101C,,RESTORATION & REHAB,0,0,10151,2024-02-05,RESTORE FLOOD DAMAGED ROADWAY ON KY 2011 AT MP 4.88.,DISASTER #4711 – EKY FEBRUARY 2023 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,18197.25
Highway Improvement,District 11,Bell,,KY 2011,KY 2011,C,FD51,,1100,,1015101C,,RESTORATION & REHAB,0,0,10151,2024-02-05,RESTORE FLOOD DAMAGED ROADWAY ON KY 2011 AT MP 4.88.,DISASTER #4711 – EKY FEBRUARY 2023 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,6065.75
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1300,,6835301C,,,7,8,68353,2023-12-04,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $2,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COSTS (SHOWN AS 1300 FUNDS).",2023,2024,0.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1100,,1931601C,,RESTORATION & REHAB,0,0,19316,2025-04-28,RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 5.05 - EMBANKMENT FAILURE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,6301.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1300,,1931601C,,RESTORATION & REHAB,0,0,19316,2025-04-28,RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 5.05 - EMBANKMENT FAILURE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,18903.0
Bridge Asset Management,District 11,Bell,11-10166.00,KY 186,W TENNESSEE AVE 6TH ST KY-2015,C,FD52,Z24E,1200,212953,1285701C,0.1780,BRIDGE REHAB,0,0,12857,2021-03-03,PREVENTATIVE BRIDGE MAINTENANCE CLEANING AND PAINTING ON VARIOUS BRIDGES IN BELL COUNTY. (007B00087N); (007B00088N); (007B00089N); (007B00119N); (007B00129N),THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2021,2021,1033120.0
Bridge Asset Management,District 11,Bell,11-10166.00,KY 186,W TENNESSEE AVE 6TH ST KY-2015,C,FD52,,1100,212953,1285701C,0.1780,BRIDGE REHAB,0,0,12857,2021-03-03,PREVENTATIVE BRIDGE MAINTENANCE CLEANING AND PAINTING ON VARIOUS BRIDGES IN BELL COUNTY. (007B00087N); (007B00088N); (007B00089N); (007B00119N); (007B00129N),THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2021,2021,258280.0
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1300,,1954701C,,RESTORATION & REHAB,0,0,19547,2025-06-17,"RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 10.84 - DRAINAGE, EMBANKMENT, AND GABION FAILURE (NEW). ",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,61350.75
Highway Improvement,District 11,Bell,,KY 74,KY 74,C,FD51,,1100,,1954701C,,RESTORATION & REHAB,0,0,19547,2025-06-17,"RESTORE STORM DAMAGED ROADWAY ON KY 74 AT MP 10.84 - DRAINAGE, EMBANKMENT, AND GABION FAILURE (NEW). ",DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,20450.25
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1100,,1955001C,,RESTORATION & REHAB,0,0,19550,2025-06-17,RESTORE STORM DAMAGED ROADWAY ON KY 2013 AT MP 1.64 DRAINAGE FAILURE AND PAVEMENT DAMAGE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,14309.75
Highway Improvement,District 11,Bell,,PF 9999,,C,FD04,,1100,,8372401C,,NEW ROUTE,3,3,83724,2023-04-20,CONSTRUCT A NEW ROADWAY ON PAGE SPUR RD.(18CCN) (2020CCR),"AS PER AGREEMENT BETWEEN THE BELL COUNTY FISCAL COURT AND KTYC, THIS AUTHORIZATION PROVIDES UP TO AN ADDITIONAL $1,826,250 OF FD04 STATE FUNDING FOR THE CONSTRUCTION PHASE OF THE PROJECT, AND THE BELL COUNTY FISCAL COURT WILL BE RESPONSIBLE FOR LETTING THE PROJECT TO CONSTRUCTION AND CONSTRUCTION INSPECTION OF THE CONSTRUCTION PROJECT. (AS PER THE 2022 HIGHWAY PLAN BELL COUNTY 11-80050 PROJECT) RBR",2023,2023,1826250.0
Highway Improvement,District 11,Bell,,KY 2013,KY 2013,C,FD51,,1300,,1955001C,,RESTORATION & REHAB,0,0,19550,2025-06-17,RESTORE STORM DAMAGED ROADWAY ON KY 2013 AT MP 1.64 DRAINAGE FAILURE AND PAVEMENT DAMAGE.,DISASTER #4848-SEPTEMBER 2024 HURRICANE HELENE – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2025,2025,42929.25
Rural Roads Projects,District 11,Bell,,KY 72,HIGHWAY 72 ,C,CB06,,1100,213037,1291301C,3.3710,BIT. RESURFACE,0,0,12913,2021-02-18,FROM US 119 TO THE HARLAN COUNTY LINE,REFLECTS LOW BID PLUS 10% CONSTR ENGR.,2021,2021,389536.0
Highway Improvement,District 11,Bell,,KY 190,KY 190,C,FD52,,1100,,1196301C,,RESTORATION & REHAB,0,1,11963,2021-02-11,"RESTORE STORM DAMAGED ROADWAY ON KY 190 AT MP 3.2, 12.6, 12.8, 12.9 AND MP 18.1.",FEBRUARY 2020 STORM EVENT.  JL,2021,2021,107911.6
Highway Improvement,District 11,Bell,,KY 190,KY 190,C,FD52,Z240,1200,,1196301C,,RESTORATION & REHAB,0,1,11963,2021-02-11,"RESTORE STORM DAMAGED ROADWAY ON KY 190 AT MP 3.2, 12.6, 12.8, 12.9 AND MP 18.1.",FEBRUARY 2020 STORM EVENT.  JL,2021,2021,431646.4
Highway Improvement,District 11,Bell,,KY 190,KY 190,C,FD52,Z240,1200,,1196301C,,RESTORATION & REHAB,1,1,11963,2021-07-29,"RESTORE STORM DAMAGED ROADWAY ON KY 190 AT MP 3.2, 12.6, 12.8, 12.9 AND MP 18.1.","OBLIGATE AN ADDITIONAL $252,226.93 (FD52) FUNDS FOR THE PROJECT. JL",2021,2022,0.0
Highway Improvement,District 11,Bell,,KY 190,KY 190,C,FD52,,1100,,1196301C,,RESTORATION & REHAB,1,1,11963,2021-07-29,"RESTORE STORM DAMAGED ROADWAY ON KY 190 AT MP 3.2, 12.6, 12.8, 12.9 AND MP 18.1.","OBLIGATE AN ADDITIONAL $252,226.93 (FD52) FUNDS FOR THE PROJECT. JL",2021,2022,0.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1100,,6835301C,,,8,8,68353,2024-08-06,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $3,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COST. (SHOWN AS 1300 FUNDS)",2024,2025,0.0
Highway Improvement,District 11,Bell,, ,CUMBERLAND GAP TUNNEL,C,FE01,,1300,,6835301C,,,8,8,68353,2024-08-06,MAINTENANCE AND OPERATION OF THE CUMBERLAND GAP TUNNEL.,"OBLIGATE $3,000,000 OF FE01 FUNDS FOR CONTINUING/ONGOING MAINTENANCE AND OPERATIONS. TENNESSEE WILL REIMBURSE THE CABINET 50% OF THE COST. (SHOWN AS 1300 FUNDS)",2023,2025,0.0
