TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 03,Allen,03-80206.00,KY 100,KY 100,R,FD04,,1100,,1547501D,,,3,3,15475,2025-07-07,RECONSTRUCT KY-100 FROM KY-622 IN SIMPSON COUNTY TO EST OF SULPHUR FORK CREEK IN ALLEN COUNTY (2012CCR) (2022CCN) (2024CCR),"THIS MODIFICATION PROVIDES ADDITIONAL $450,000 FD04 FUNDS FOR DESIGN.",2025,2026,0.0
Highway Improvement,District 03,Allen,03-80353.00,KY 100,FRANKLIN RD OLD GALLATIN RD S ,D,FD04,,1100,,1834701D,0.1000,,0,0,18347,2024-08-30,Construct roundabout intersection at KY 100 and KY 3500 (Old Gallatin Road/Franklin Road) (MP 13.05-13.15) (2024CCN),THIS AUTHORIZATION PROVIDES INITIAL FD04 FUNDS FOR THE DESIGN PHASE OF THE PROJECT.,2025,2025,500000.0
Highway Improvement,District 03,Allen,03-80312.00,US 231,US 231,D,FD04,,1100,,1889901D,0.0000,,0,0,18899,2025-01-07,Improve connectivity within Allen Springs Industrial Park. (2024CCN),"AS REQUESTED BY ALLEN COUNTY LOCAL OFFICIALS, THIS AUTHORIZATON PROVIDES $350,000 OF FD04 SPP FUNDS FOR KYTC TO CONDUCT THE DESIGN PHASE FOR SAFETY IMPROVEMENTS ALONG US 231 AT BAGWELL BLVD AND AT JOHNSON ROAD INTERSECTIONS THAT PROVIDES ACCESS TO THE ALLEN SPRING INDUSTRIAL PARK. RBR ",2025,2025,350000.0
Pavement Asset Management,District 03,Allen,,KY 98,EAST MAIN STREET/BROWNSFORD RO,C,FD05,,1100,192255,1071501C,,BIT SURF & RESTORE,0,0,10715,2019-08-08,(KY 98) (MP 0.000) BEGIN AT THE INTERSECTION AT KY 100 EXTENDING EAST TO 517 FEET EAST OF KY 1855 (MP 6.444),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2020,2020,760033.0
Pavement Asset Management,District 03,Allen,,KY 100,HOLLAND ROAD,C,FD39,,1100,192386,1132201C,1.0890,BIT SURF & RESTORE,0,1,11322,2019-11-21,(KY 100) (MP 28.494) BEGIN AT HUGHS CELSOR ROAD EXTENDING EAST TO THE ALLEN/MONROE COUNTY LINE (MP 29.583),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2020,2020,135902.0
Pavement Asset Management,District 03,Allen,,KY 100,HOLLAND ROAD,C,FD39,,1100,192386,1132201C,1.0890,BIT SURF & RESTORE,1,1,11322,2021-01-25,(KY 100) (MP 28.494) BEGIN AT HUGHS CELSOR ROAD EXTENDING EAST TO THE ALLEN/MONROE COUNTY LINE (MP 29.583),THIS MODIFICATION PROVIDES ADDITIONAL FD39 FUNDS TO COVER CHANGE ORDER NO. 1.,2021,2021,40000.0
Pavement Asset Management,District 03,Allen,,KY 100,HOLLAND ROAD,C,FD39,,1100,192386,1132201C,1.0890,BIT SURF & RESTORE,1,1,11322,2021-01-25,(KY 100) (MP 28.494) BEGIN AT HUGHS CELSOR ROAD EXTENDING EAST TO THE ALLEN/MONROE COUNTY LINE (MP 29.583),THIS MODIFICATION PROVIDES ADDITIONAL FD39 FUNDS TO COVER CHANGE ORDER NO. 1.,2020,2021,0.0
Pavement Asset Management,District 03,Allen,,KY 101,"SMITHS GROVE ROAD,EAST MAIN ST",C,FD05,,1100,192293,1136901C,7.0650,BIT SURF & RESTORE,0,1,11369,2019-11-21,"(KY 101) (MP 1.200) BEGINNING AT US 31-E EXTENDING NORTH TO KY 234 (MP 5.861),(KY 100) (MP 14.840) BEGIN AT KY 101 EXTENDING EAST TO KY 1421 (MP 17.244)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. ,2020,2020,898500.0
Pavement Asset Management,District 03,Allen,,KY 101,"SMITHS GROVE ROAD,EAST MAIN ST",C,FD05,,1100,192293,1136901C,7.0650,BIT SURF & RESTORE,1,1,11369,2022-10-05,"(KY 101) (MP 1.200) BEGINNING AT US 31-E EXTENDING NORTH TO KY 234 (MP 5.861),(KY 100) (MP 14.840) BEGIN AT KY 101 EXTENDING EAST TO KY 1421 (MP 17.244)",THIS MODIFICATION PROVIDES ADDITIONAL FUNDS TO COVER CHANGE ORDER #4 AND PROJECT OVERSIGHT.,2023,2023,112000.0
Pavement Asset Management,District 03,Allen,,KY 101,"SMITHS GROVE ROAD,EAST MAIN ST",C,FD05,,1100,192293,1136901C,7.0650,BIT SURF & RESTORE,1,1,11369,2022-10-05,"(KY 101) (MP 1.200) BEGINNING AT US 31-E EXTENDING NORTH TO KY 234 (MP 5.861),(KY 100) (MP 14.840) BEGIN AT KY 101 EXTENDING EAST TO KY 1421 (MP 17.244)",THIS MODIFICATION PROVIDES ADDITIONAL FUNDS TO COVER CHANGE ORDER #4 AND PROJECT OVERSIGHT.,2020,2023,0.0
Pavement Asset Management,District 03,Allen,,KY 234,CEMETERY ROAD,C,FD05,,1100,202180,1225201C,4.5780,BIT SURF & RESTORE,0,0,12252,2020-10-07,(KY 234) (MP 0.000) BEGINNING AT KY 101 EXTENDING NORTH TO FRIENDSHIP CHURCH ROAD. (MP 4.578),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,461576.0
Pavement Asset Management,District 03,Allen,,US 31E,NEW GALLATIN ROAD,C,FD05,,1100,202340,1266401C,7.2980,BIT SURF & RESTORE,0,0,12664,2020-12-28,(US 31E) (MP 0.000) BEGIN AT THE TENNESSEE/KENTUCKY STATE LINE EXTENDING NORTH TO A PAVEMENT JOINT 625 FEET SOUTH OF KY 100 (MP 7.298),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,762635.0
Pavement Asset Management,District 03,Allen,,KY 101,SMITHS GROVE ROAD,C,FD05,,1100,212155,1347001C,7.4860,BIT SURF & RESTORE,0,1,13470,2021-07-13,(KY 101) (MP 5.861) BEGIN AT KY 234 EXTENDING NORTH TO THE ALLEN/WARREN COUNTY LINE (MP 13.347),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2022,690244.0
Pavement Asset Management,District 03,Allen,,KY 101,SMITHS GROVE ROAD,C,FD05,,1100,212155,1347001C,7.4860,BIT SURF & RESTORE,1,1,13470,2022-10-05,(KY 101) (MP 5.861) BEGIN AT KY 234 EXTENDING NORTH TO THE ALLEN/WARREN COUNTY LINE (MP 13.347),THIS MODIFICATION PROVIDES ADDITIONAL FD05 FUNDS TO COVER CHANGE ORDER NO. 2.,2023,2023,65000.0
Pavement Asset Management,District 03,Allen,,KY 101,SMITHS GROVE ROAD,C,FD05,,1100,212155,1347001C,7.4860,BIT SURF & RESTORE,1,1,13470,2022-10-05,(KY 101) (MP 5.861) BEGIN AT KY 234 EXTENDING NORTH TO THE ALLEN/WARREN COUNTY LINE (MP 13.347),THIS MODIFICATION PROVIDES ADDITIONAL FD05 FUNDS TO COVER CHANGE ORDER NO. 2.,2021,2023,0.0
Pavement Asset Management,District 03,Allen,,US 31,US 31E,C,FD05,,1100,212496,1445201C,6.0600,BIT SURF & RESTORE,0,0,14452,2021-12-22,"GLASGOW ROAD (US 31E) (MP 13.129) BEGIN AT A PAVEMENT JOINT AT THE INTERSECTION WITH KY 3499 EXTENDING NORTH TO THE ALLEN/BARREN COUNTY LINE (MP 19.189), A DISTANCE OF 6.06 MILES.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.  ,2022,2022,902330.0
Pavement Asset Management,District 03,Allen,03-04310.00,KY 1533,MEADOR-PORT OLIVER RD,C,FD04,,1100,222521,1586801C,0.1840,BIT SURF & RESTORE,0,0,15868,2022-10-13,"MEADOR - PORT OLIVER ROAD (KY 1533) (MP 4.368) FROM 165 FEET WEST OF BROGLI LANE EXTENDING EAST TO 540 FEET WEST OF DIFFICULT CREEK BRIDGE (MP 4.552), A DISTANCE OF 0.18 MILES. GUARDRAIL.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2023,2023,88550.0
Pavement Asset Management,District 03,Allen,03-04309.00,KY 1578,ISOM BRADLEY RD,C,FD04,,1100,222521,1586901C,0.2780,BIT SURF & RESTORE,0,0,15869,2022-10-13,"ISOM BRADLEY ROAD (KY 1578) (MP 1.086) FROM 1.086 MILES NORTH OF KY 99 EXTENDING NORTH TOP 327 FEET SOUTH OF THE LONG CREEK BRIDGE (MP 1.364), A DISTANCE OF 0.28 MILES. GUARDRAIL.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.  ,2023,2023,151800.0
Pavement Asset Management,District 03,Allen,,KY 100,FRANKLIN ROAD/OLD GALLATIN ROA,C,FD05,,1100,232209,1652701C,,BIT SURF & RESTORE,0,0,16527,2023-05-16,"FRANKLIN RD/OLD GALLATIN RD/SOUTHCOURT ST (KY 100) (MP 8.812) BEGIN AT A PAVEMENT JOINT 0.2 MILES WEST OF INTERSECTION WITH JOHN HALL LANE EXTENDING EAST TO INTERSECTION WITH EAST PUBLIC SQUARE (MP 14.854), A DISTANCE OF 6.04 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2023,2023,1492700.0
Highway Improvement,District 03,Allen,03-08902.00,KY 98,BROWNSFORD ROAD,C,FD04,,1100,251106,1936301C,,BIT SURF & RESTORE,0,0,19363,2025-05-15,"BROWNSFORD ROAD (KY 98) RECONSTRUCT KY 98 CURVE 1.0 MILE EAST OF BRIDGE OVER BARREN RIVER LAKE, A DISTANCE OF 0.31 MILES. GRADE &amp; DRAIN WITH ASPHALT SURFACE. SYP NO. 03-08902.00.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 20% FOR ENGINEERING.,2025,2025,1653000.0
Rural Roads Projects,District 03,Allen,,KY 2160,OLD HARTSVILLE RD (KY 2160),C,CB06,,1100,193158,1073701C,5.0220,BIT. RESURFACE,0,1,10737,2019-08-21,FROM THE KENTUCKY-TENNESSEE STATE LINE (MP 0.000) EXTENDING NORTH TO THE BRIDGE OVER ROUGH CREEK (B00046N) (MP 5.022),THIS REFLECTS LOW BID PLUS 10% CONSTRUCTION ENGINEERING.,2020,2020,710355.0
Rural Roads Projects,District 03,Allen,,KY 2160,OLD HARTSVILLE RD (KY 2160),C,CB06,,1100,193158,1073701C,,BIT. RESURFACE,1,1,10737,2020-01-03,FROM THE KENTUCKY-TENNESSEE LINE (MP 0.000) EXTENDING NORTH TO THE BRIDGE OVER ROUGH CREEK (B00046N) (MP 5.022),THIS MOD ADDS FUNDING FOR CHANGE ORDER #2,2020,2020,36500.0
Highway Improvement,District 03,Allen,,CR 1263,"DODDY CHURCH RD,JOHNSON RD,NEW",C,CB06,,1100,-,1081601C,4.9970,BIT. RESURFACE,0,0,10816,2019-08-13,"FROM PLEASANT FIELD CHURCH RD EXTENDING WEST TO KY 1421,FROM 0.018 MILES WEST OF JOHNSON LOOP RD EXTENDING EAST TO HILEY SPENCER RD,FROM AMOS-LONG CREEK RD EXTENDING NORTH TO 0.303 MILES NORTH OF AMOS-LONG CREEK RD ,FROM KY 2160 EXTENDING EAST TO 0.180 MILES EAST OF FOREST SPGS RD ,FROM KY 3241 EXTENDING EAST TO 0.088 MILES WEST OF CROSS RIDGE LN,FROM KY 100 EXTENDING NORTH TO END OF COUNTY ROAD",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2020,2020,232926.0
Highway Improvement,District 03,Allen,,CR 1141,"PETTY LN,LAMBERT RD,PLEASANT F",C,CB06,,1100,,1220901C,3.7790,BIT. RESURFACE,0,0,12209,2020-09-16,"FROM HAILEY LN EXTENDING EAST TO END OF COUNTY ROAD MAINTENANCE,FROM KY 3241 EXTENDING SOUTH TO KY 100,FROM KY 100  EXTENDING SOUTH 1.536 MILES NORTH OF DODDY CHURCH RD",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2021,2021,181022.0
Rural Roads Projects,District 03,Allen,,KY 1421,"OLD HARTSVILLE RD,MT UNION RD",C,CB06,,1100,213019,1292901C,4.7680,BIT. RESURFACE,0,0,12929,2021-02-18,"FROM THE TRAILING END OF B00045N (ROUGH CREEK BRIDGE) EXTENDING NORTH TO DOVER CHURCH RD,FROM HANES ROAD EXTENDING NORTH TO KY 1578",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR. ,2021,2021,514582.0
Rural Roads Projects,District 03,Allen,,KY 1332,"HALIAX RD,MT UNION RD",C,CB06,,1100,213097,1359201C,6.1430,BIT. RESURFACE,0,0,13592,2021-07-06,"FROM HALIFAX-BAILEY RD EXTENDING EAST TO KY 101,FROM THE TENNESSEE LINE EXTENDING NORTH TO HANES RD",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR. ,2021,2022,653811.0
Highway Improvement,District 03,Allen,,CR 1160,"SPEARS RD,UNION CHAPEL RD",C,CB06,,1100,,1379101C,6.1840,BIT. RESURFACE,0,0,13791,2021-08-11,"FROM 0.946 MILES NORTH OF US-231 EXTENDING NORTH TO 0.557 MILES SOUTH OF THE ND OF COUNTY ROAD MAINTENANCE ,FROM KY-1421 EXTENDING NORTH TO KY-2160",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2022,2022,177188.0
Highway Improvement,District 03,Allen,,CR 1370,"MT. GILEAD CHURCH ROAD,SPEARS ",C,CB06,,1100,,1555901C,2.3130,BIT. RESURFACE,0,0,15559,2022-08-09,"BIT. RESURFACING FROM PITCHFORD RIDGE ROAD/KY 671 (MP 0.00) EXTENDING EAST TO THE END OF THE ROAD (MP 0.1970),BIT. RESURFACING FROM KY 231 (MP 0.159) EXTENDING NORTH TO 0.75 MILE NORTH OF KY 231 (MP 0.909),BIT. RESURFACING FROM BRIDGE 002C00024N (MP 0.853) EXTENDING SOUTHEAST TO HUFFMAN LANE (MP 1.364),BIT. RESURFACING FROM KY 921 (MP 0.00) EXTENDING EAST TO MILE POINT 0.50.,BIT. RESURFACING FROM BOWLING GREEN ROAD/KY 3241 (MP 0.00) EXTENDING SOUTHEAST TO THE END OF THE ROAD (MP 0.355)",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  ,2023,2023,187408.0
Rural Roads Projects,District 03,Allen,,KY 87,"KY 87,KY 1533,KY 1147",C,CB06,,1100,223042,1561301C,9.1470,BIT. RESURFACE,0,0,15613,2022-08-15,"BIT. RESURFACING - (MP 0.000) BEGINNING AT TENNESSEE STATE LINE EXTENDING NORTH TO A PAVEMENT JOINT AT THE MONROE COUNTY LINE (MP 1.430), A DISTANCE OF 01.43 MILES.,BIT. RESURFACING - (MP 0.000) BEGINNING AT INTERSECTION WITH KY 234 EXTENDING EAST TO PAVEMENT JOINT AT INTERSECTION WITH KY 101 (MP 2.721), A DISTANCE OF 02.72 MILES.,BIT. RESURFACING - MP 0.000) BEGINNING AT INTERSECTION WITH FOLLIS/ONEAL ROAD EXTENDING NORTH TO INTERSECTION WITH US 31E (MP 4.996), A DISTANCE OF 05.00 MILES.",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2023,2023,1627014.0
Highway Improvement,District 03,Allen,,CR 1144,"MAYSVILLE ROAD,CLINE ROAD",C,CB06,,1100,,1715001C,2.0000,BIT. RESURFACE,0,0,17150,2023-09-07,"BIT RESURFACING FROM K WHITLOW RD (MP4.145) EXTENDING EAST TO .30 MILE EAST OF K WHITLOW ROAD (MP 4.445),BIT RESURFACING FROM KY 100 (MP 0.00) EXTENDING SOUTHEAST TO 1.045 MILES NORTHWEST OF DRY CREEK ROAD (MP 1.70)",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2024,2024,188987.0
Highway Improvement,District 03,Allen,,CR 1148,"NAIPER RD (CR 1148),OLD PORT O",C,CB06,,1100,,1842701C,2.3890,BIT. RESURFACE,0,0,18427,2024-08-14,"BIT. RESURFACING - FROM NAPIER RD (CR 1148) (0.00 MP), EXTENDING EAST TO ENDING MP 1.70.,BIT. RESURFACING - FROM KY 517 (0.00 MP), EXTENDING EAST TO ENDING MP 0.33.,BIT. RESURFACING - FROM OAKLEY WEAVER RD (CR 1340) (0.00 MP), EXTENDING TO THE END OF ROAD AT 0.359 MP.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2025,2025,196156.0
Rural Roads Projects,District 03,Allen,,KY 1533,"KY 1533,KY 240",C,CB06,,1100,243071,1855301C,4.0870,BIT. RESURFACE,0,0,18553,2024-09-11,"BIT. RESURFACING - FROM KY 101, EXTENDING EAST KY 252.,BIT. RESURFACING - FROM WARREN / ALLEN CO LINE, EXTENDING NORTHERLY TO US 231. ",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR.,2025,2025,778210.0
Rural Roads Projects,District 03,Allen,,KY 2163,KY 2163,C,CB01,,1100,253020,1920701C,2.8970,BIT. RESURFACE,0,0,19207,2025-04-02,"BIT. RESURFACING - FROM W HINTON RD (CR 1246), EXTENDING EASTERLY TO KY 100. ",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR. ,2025,2025,685590.0
Rural Roads Projects,District 03,Allen,,KY 1855,WALNUT CREEK RD (KY 1855),C,CB06,,1100,253067,1978901C,6.0770,BIT. RESURFACE,0,0,19789,2025-07-11,"BIT. RESURFACING - FROM KY 98, EXTENDING NORTHERLY TO US 31E. ",THIS REFLECTS LOW BID PLUS 10% CONSTR. &amp; ENGR.,2026,2026,780346.0
Highway Improvement,District 03,Allen,,CR 1205,"KAY BROWN RD (CR 1205),BRIARFI",C,CB06,,1100,,2000901C,3.6610,BIT. RESURFACE,0,0,20009,2025-08-06,"BIT. RESURFACING - FROM KY 2160 JUNCTION (0.00 MP), EXTENDING NORTHWEST TO KY 3500 (1.981 MP).,BIT. RESURFACING - FROM J FOSTER RD Y (CR 1261) WEST 0.377 MILES (1.289 MP), EXTENDING WEST TO ENDING MP 2.000.,BIT. RESURFACING - FROM OLD GLASGOW RD (CR 1055) JUNCTION (0.00 MP), EXTENDING SOUTHEAST TO END OF ROAD AT MP 0.969.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2026,2026,223369.0
Rural Roads Projects,District 03,Allen,,KY 585,OLD FRANKLIN RD (KY 585),C,CB01,,1100,253104,2020701C,4.0310,BIT. RESURFACE,0,0,20207,2025-09-05,"BIT. RESURFACING - FROM KY 1332, EXTENDING EASTERLY TOWARDS TRAMMEL CREEK.",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. &amp; ENGR.,2026,2026,922613.0
Rural Roads Projects,District 03,Allen,,KY 585,"OLD FRANKLIN RD,POPE RD",C,CB06,,1100,183160,9462001C,4.9879,BIT. RESURFACE,1,1,94620,2019-08-21,"FROM BRIDGE AT MIDDLE FORK OF DRAKES CREEK EXTENDING EAST TO KY 1332,FROM TRAMMEL CREEK BRIDGE EXTENDING EAST TO KY 3241 ",THIS MOD REFLECTS CHANGE ORDER #1 WITH THE ADDITION OF FUNDING. ,2020,2020,5000.0
Bridge Asset Management,District 03,Allen,03-10019.00,CR 1611,OLD WALNUT TRL,C,FD55,,1100,195151,1124502C,,BRIDGE REPLACEMENT,0,0,11245,2020-01-03,ADDRESS DEFICIENCIES ON OLD WALNUT TRAIL (CR 1611) OVER WEST BAYS FORK CREEK.  (002C00060N),"THIS AUTHORIZATION PROVIDES FUNDS FOR THE CONSTRUCTION PHASE OF THE PROJECT.  NOVEMBER 22, 2019 LETTING.  JL",2020,2020,99214.18
