"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 09","Boyd","09-80403.00","KY","5","KY-5","CONGESTION MITIGTN(O)","10.7","10.781","Improve operational efficiency and reduce congestion by constructing a right turn lane on KY 5 approaching US 23 and a TWLTL for turns to adjacent businesses. (2026CCN)","","2026","2026","R","SPP","350000","2030","","","","010-KY-0005-000","MULTILINESTRING ((-82.6741062478 38.4957158747, -82.6740045865 38.4957661173, -82.6736391928 38.4959344049, -82.6733333735 38.4960825314, -82.6731678293 38.4961702785, -82.6729106806 38.4963248853, -82.6727739777 38.4964084342), (-82.6721496186 38.4960540417, -82.6722891588 38.4961235972, -82.6724214481 38.4961951631, -82.6725494773 38.496268266, -82.6727739777 38.4964084342, -82.6730199371 38.4965870719, -82.6732413944 38.4967664478, -82.6735483149 38.4970275188))"
"District 09","Boyd","09-80403.00","KY","5","KY-5","CONGESTION MITIGTN(O)","10.7","10.781","Improve operational efficiency and reduce congestion by constructing a right turn lane on KY 5 approaching US 23 and a TWLTL for turns to adjacent businesses. (2026CCN)","","2026","2026","C","SPP","1200000","2032","","","","010-KY-0005-000","MULTILINESTRING ((-82.6741062478 38.4957158747, -82.6740045865 38.4957661173, -82.6736391928 38.4959344049, -82.6733333735 38.4960825314, -82.6731678293 38.4961702785, -82.6729106806 38.4963248853, -82.6727739777 38.4964084342), (-82.6721496186 38.4960540417, -82.6722891588 38.4961235972, -82.6724214481 38.4961951631, -82.6725494773 38.496268266, -82.6727739777 38.4964084342, -82.6730199371 38.4965870719, -82.6732413944 38.4967664478, -82.6735483149 38.4970275188))"
"District 09","Boyd","09-80403.00","KY","5","KY-5","CONGESTION MITIGTN(O)","10.7","10.781","Improve operational efficiency and reduce congestion by constructing a right turn lane on KY 5 approaching US 23 and a TWLTL for turns to adjacent businesses. (2026CCN)","","2026","2026","D","SPP","250000","2029","","","","010-KY-0005-000","MULTILINESTRING ((-82.6741062478 38.4957158747, -82.6740045865 38.4957661173, -82.6736391928 38.4959344049, -82.6733333735 38.4960825314, -82.6731678293 38.4961702785, -82.6729106806 38.4963248853, -82.6727739777 38.4964084342), (-82.6721496186 38.4960540417, -82.6722891588 38.4961235972, -82.6724214481 38.4961951631, -82.6725494773 38.496268266, -82.6727739777 38.4964084342, -82.6730199371 38.4965870719, -82.6732413944 38.4967664478, -82.6735483149 38.4970275188))"
"District 09","Boyd","09-80403.00","KY","5","KY-5","CONGESTION MITIGTN(O)","10.7","10.781","Improve operational efficiency and reduce congestion by constructing a right turn lane on KY 5 approaching US 23 and a TWLTL for turns to adjacent businesses. (2026CCN)","","2026","2026","U","SPP","500000","2031","","","","010-KY-0005-000","MULTILINESTRING ((-82.6741062478 38.4957158747, -82.6740045865 38.4957661173, -82.6736391928 38.4959344049, -82.6733333735 38.4960825314, -82.6731678293 38.4961702785, -82.6729106806 38.4963248853, -82.6727739777 38.4964084342), (-82.6721496186 38.4960540417, -82.6722891588 38.4961235972, -82.6724214481 38.4961951631, -82.6725494773 38.496268266, -82.6727739777 38.4964084342, -82.6730199371 38.4965870719, -82.6732413944 38.4967664478, -82.6735483149 38.4970275188))"
"District 09","Boyd","09-80404.00","US","23","US-23","CONGESTION MITIGTN(O)","18.97","18.99","Improve operation efficiency of the intersection of US 23 (Greenup Avenue) and US 23X (Winchester Avenue). (2026CCN)","","2026","2026","R","NH","5000000","2030","","","","010-US-0023-000","LINESTRING (-82.6489247711 38.4837054128, -82.6490276293 38.4836866709, -82.6491098182 38.4836772788, -82.6491926834 38.4836766964, -82.6492406815 38.4836823464, -82.6493415074 38.4837033886)"
"District 09","Boyd","09-80404.00","US","23","US-23","CONGESTION MITIGTN(O)","18.97","18.99","Improve operation efficiency of the intersection of US 23 (Greenup Avenue) and US 23X (Winchester Avenue). (2026CCN)","","2026","2026","U","NH","1500000","2030","","","","010-US-0023-000","LINESTRING (-82.6489247711 38.4837054128, -82.6490276293 38.4836866709, -82.6491098182 38.4836772788, -82.6491926834 38.4836766964, -82.6492406815 38.4836823464, -82.6493415074 38.4837033886)"
"District 09","Boyd","09-80404.00","US","23","US-23","CONGESTION MITIGTN(O)","18.97","18.99","Improve operation efficiency of the intersection of US 23 (Greenup Avenue) and US 23X (Winchester Avenue). (2026CCN)","","2026","2026","C","NH","3000000","2031","","","","010-US-0023-000","LINESTRING (-82.6489247711 38.4837054128, -82.6490276293 38.4836866709, -82.6491098182 38.4836772788, -82.6491926834 38.4836766964, -82.6492406815 38.4836823464, -82.6493415074 38.4837033886)"
"District 09","Boyd","09-80404.00","US","23","US-23","CONGESTION MITIGTN(O)","18.97","18.99","Improve operation efficiency of the intersection of US 23 (Greenup Avenue) and US 23X (Winchester Avenue). (2026CCN)","","2026","2026","D","NH","850000","2029","","","","010-US-0023-000","LINESTRING (-82.6489247711 38.4837054128, -82.6490276293 38.4836866709, -82.6491098182 38.4836772788, -82.6491926834 38.4836766964, -82.6492406815 38.4836823464, -82.6493415074 38.4837033886)"
"District 09","Boyd","09-80408.00","KY","180","KY-180","SAFETY(P)","1.1","1.22","Improve safety on KY 180 in the proximity of the Shell/McDonalds. (2026CCN)","","2026","2026","D","SPP","150000","2029","","","","010-KY-0180-000","LINESTRING (-82.7018088339 38.3716703015, -82.702038236 38.3717937951, -82.7022651909 38.3719089819, -82.7024497309 38.3719950536, -82.7028367659 38.3721550195, -82.703296153 38.3723544848, -82.703513996 38.372437015, -82.7037280314 38.3725181191)"
"District 09","Boyd","09-80408.00","KY","180","KY-180","SAFETY(P)","1.1","1.22","Improve safety on KY 180 in the proximity of the Shell/McDonalds. (2026CCN)","","2026","2026","C","SPP","1000000","2032","","","","010-KY-0180-000","LINESTRING (-82.7018088339 38.3716703015, -82.702038236 38.3717937951, -82.7022651909 38.3719089819, -82.7024497309 38.3719950536, -82.7028367659 38.3721550195, -82.703296153 38.3723544848, -82.703513996 38.372437015, -82.7037280314 38.3725181191)"
"District 09","Boyd","09-80408.00","KY","180","KY-180","SAFETY(P)","1.1","1.22","Improve safety on KY 180 in the proximity of the Shell/McDonalds. (2026CCN)","","2026","2026","U","SPP","50000","2031","","","","010-KY-0180-000","LINESTRING (-82.7018088339 38.3716703015, -82.702038236 38.3717937951, -82.7022651909 38.3719089819, -82.7024497309 38.3719950536, -82.7028367659 38.3721550195, -82.703296153 38.3723544848, -82.703513996 38.372437015, -82.7037280314 38.3725181191)"
"District 09","Boyd","09-80408.00","KY","180","KY-180","SAFETY(P)","1.1","1.22","Improve safety on KY 180 in the proximity of the Shell/McDonalds. (2026CCN)","","2026","2026","R","SPP","50000","2030","","","","010-KY-0180-000","LINESTRING (-82.7018088339 38.3716703015, -82.702038236 38.3717937951, -82.7022651909 38.3719089819, -82.7024497309 38.3719950536, -82.7028367659 38.3721550195, -82.703296153 38.3723544848, -82.703513996 38.372437015, -82.7037280314 38.3725181191)"
"District 09","Carter","09-03028.00","I","64","I-64","REST AREA REHAB(P)","173.95","174.3","Carter County East Bound Rest Area Renovation located on I-64 at MP 174. (2024BOP)","","2026","2026","C","NH","940000","2026","","","","022-I-0064-000","LINESTRING (-82.9019948194 38.3561785786, -82.9019441038 38.3561937976, -82.9013603548 38.3563566904, -82.9009151511 38.3564737361, -82.9003739241 38.3566016568, -82.8998290876 38.3567146538, -82.8992837263 38.356814173, -82.8987352919 38.3569029015, -82.8981831111 38.356980273, -82.8976265286 38.3570451731, -82.8967815689 38.3571146657, -82.8959839933 38.357158919, -82.8957259933 38.3571678838)"
"District 09","Carter","09-08401.00","US","60","US-60","SAFETY(P)","0.0","0.4","RECONSTRUCT US-60 FROM WEST OF GLENWOOD HOLLOW ROAD TO EAST OF KY-3296. THE PROJECT SHALL INCLUDE 12' LANES, WIDE PAVED SHOULDERS, UNOBSTRUCTED CLEAR ZONES, FLATTER VERTICAL GRADES, AND GENTLY HORIZONTAL CURVES. (08CCN)(12CCR)(14CCR)(18CCN) (2020CCR) (202","","2008","2026","C","SPP","24000000","2032","","","","022-US-0060-000","LINESTRING (-83.3327120898 38.2609068162, -83.3327937115 38.2614670721, -83.3330908852 38.2631749311, -83.333138168 38.263517353, -83.3331619841 38.2637999596, -83.3331608819 38.2640243706, -83.3331435495 38.2643292118, -83.3331142031 38.2644906872, -83.333050074 38.2646503542, -83.3329707713 38.264794602, -83.3328496753 38.2649701356, -83.332737959 38.2651041074, -83.3325956325 38.2652470675, -83.3324409697 38.2653837315, -83.3319735943 38.2657694808, -83.3312319981 38.266367189, -83.3310757287 38.2664889855, -83.3309344753 38.266588562, -83.3307570583 38.2666964648, -83.3299883153 38.2670914287, -83.3293861997 38.2673991442, -83.3290682705 38.2675838341, -83.3288650379 38.267713732, -83.3281648394 38.2682062329, -83.3270079668 38.2690434733, -83.3266821524 38.2692873318, -83.326171417 38.2696971691, -83.326055891 38.2697980915, -83.325769273 38.2700894505, -83.3255884834 38.2702991917, -83.325521702 38.2703695212, -83.3254189183 38.2704643854, -83.3253082885 38.2705541445, -83.3252151236 38.270621461, -83.3251332952 38.2706725278, -83.324992741 38.2707504105, -83.3248783579 38.2708060291, -83.3247101536 38.2708770269, -83.3244415802 38.2709695922, -83.3241128636 38.2710579022, -83.3238461446 38.2711153416, -83.3233655399 38.2712024589, -83.3231369749 38.2712546361, -83.3229753029 38.271307085, -83.322826198 38.2713694072, -83.3226641728 38.2714537144, -83.3225204656 38.2715425185, -83.3222226616 38.2717498543, -83.3220064251 38.2718929345, -83.3218520789 38.2719872875, -83.3217207447 38.2720601361, -83.3215825364 38.2721300968, -83.3213883701 38.2722167645, -83.3211530139 38.2723056086, -83.3210004209 38.2723574177, -83.3209619739 38.2723714632, -83.3208185392 38.2724097248, -83.3206556481 38.2724462133, -83.3205487506 38.2724648965, -83.3203976194 38.2724829457, -83.3202464841 38.272490557, -83.3200883452 38.2724886838, -83.3199277648 38.2724763213, -83.3197555715 38.272456853, -83.319349849 38.2724075897, -83.3183709912 38.2722715578, -83.3179836259 38.272225689, -83.3177702171 38.2722092167, -83.3175957301 38.2722064542, -83.3174194047 38.2722171151, -83.3171276461 38.2722622131, -83.3168235208 38.2723229885, -83.3163584008 38.2724260536, -83.3160115607 38.2725139686, -83.3157498228 38.2725995126, -83.3156064175 38.2726578222, -83.3153908811 38.272768764, -83.3150738564 38.2729559091, -83.3148695669 38.2730849371, -83.3143012121 38.273442994, -83.3140428041 38.2735961789, -83.3139091304 38.2736656753, -83.3137733279 38.2737280434)"
"District 09","Carter","09-08401.00","US","60","US-60","SAFETY(P)","0.0","0.4","RECONSTRUCT US-60 FROM WEST OF GLENWOOD HOLLOW ROAD TO EAST OF KY-3296. THE PROJECT SHALL INCLUDE 12' LANES, WIDE PAVED SHOULDERS, UNOBSTRUCTED CLEAR ZONES, FLATTER VERTICAL GRADES, AND GENTLY HORIZONTAL CURVES. (08CCN)(12CCR)(14CCR)(18CCN) (2020CCR) (202","","2008","2026","U","SPP","4480000","2031","","","","022-US-0060-000","LINESTRING (-83.3327120898 38.2609068162, -83.3327937115 38.2614670721, -83.3330908852 38.2631749311, -83.333138168 38.263517353, -83.3331619841 38.2637999596, -83.3331608819 38.2640243706, -83.3331435495 38.2643292118, -83.3331142031 38.2644906872, -83.333050074 38.2646503542, -83.3329707713 38.264794602, -83.3328496753 38.2649701356, -83.332737959 38.2651041074, -83.3325956325 38.2652470675, -83.3324409697 38.2653837315, -83.3319735943 38.2657694808, -83.3312319981 38.266367189, -83.3310757287 38.2664889855, -83.3309344753 38.266588562, -83.3307570583 38.2666964648, -83.3299883153 38.2670914287, -83.3293861997 38.2673991442, -83.3290682705 38.2675838341, -83.3288650379 38.267713732, -83.3281648394 38.2682062329, -83.3270079668 38.2690434733, -83.3266821524 38.2692873318, -83.326171417 38.2696971691, -83.326055891 38.2697980915, -83.325769273 38.2700894505, -83.3255884834 38.2702991917, -83.325521702 38.2703695212, -83.3254189183 38.2704643854, -83.3253082885 38.2705541445, -83.3252151236 38.270621461, -83.3251332952 38.2706725278, -83.324992741 38.2707504105, -83.3248783579 38.2708060291, -83.3247101536 38.2708770269, -83.3244415802 38.2709695922, -83.3241128636 38.2710579022, -83.3238461446 38.2711153416, -83.3233655399 38.2712024589, -83.3231369749 38.2712546361, -83.3229753029 38.271307085, -83.322826198 38.2713694072, -83.3226641728 38.2714537144, -83.3225204656 38.2715425185, -83.3222226616 38.2717498543, -83.3220064251 38.2718929345, -83.3218520789 38.2719872875, -83.3217207447 38.2720601361, -83.3215825364 38.2721300968, -83.3213883701 38.2722167645, -83.3211530139 38.2723056086, -83.3210004209 38.2723574177, -83.3209619739 38.2723714632, -83.3208185392 38.2724097248, -83.3206556481 38.2724462133, -83.3205487506 38.2724648965, -83.3203976194 38.2724829457, -83.3202464841 38.272490557, -83.3200883452 38.2724886838, -83.3199277648 38.2724763213, -83.3197555715 38.272456853, -83.319349849 38.2724075897, -83.3183709912 38.2722715578, -83.3179836259 38.272225689, -83.3177702171 38.2722092167, -83.3175957301 38.2722064542, -83.3174194047 38.2722171151, -83.3171276461 38.2722622131, -83.3168235208 38.2723229885, -83.3163584008 38.2724260536, -83.3160115607 38.2725139686, -83.3157498228 38.2725995126, -83.3156064175 38.2726578222, -83.3153908811 38.272768764, -83.3150738564 38.2729559091, -83.3148695669 38.2730849371, -83.3143012121 38.273442994, -83.3140428041 38.2735961789, -83.3139091304 38.2736656753, -83.3137733279 38.2737280434)"
"District 09","Carter","09-08401.00","US","60","US-60","SAFETY(P)","0.0","0.4","RECONSTRUCT US-60 FROM WEST OF GLENWOOD HOLLOW ROAD TO EAST OF KY-3296. THE PROJECT SHALL INCLUDE 12' LANES, WIDE PAVED SHOULDERS, UNOBSTRUCTED CLEAR ZONES, FLATTER VERTICAL GRADES, AND GENTLY HORIZONTAL CURVES. (08CCN)(12CCR)(14CCR)(18CCN) (2020CCR) (202","","2008","2026","D","STP2","1040000","2029","","","","022-US-0060-000","LINESTRING (-83.3327120898 38.2609068162, -83.3327937115 38.2614670721, -83.3330908852 38.2631749311, -83.333138168 38.263517353, -83.3331619841 38.2637999596, -83.3331608819 38.2640243706, -83.3331435495 38.2643292118, -83.3331142031 38.2644906872, -83.333050074 38.2646503542, -83.3329707713 38.264794602, -83.3328496753 38.2649701356, -83.332737959 38.2651041074, -83.3325956325 38.2652470675, -83.3324409697 38.2653837315, -83.3319735943 38.2657694808, -83.3312319981 38.266367189, -83.3310757287 38.2664889855, -83.3309344753 38.266588562, -83.3307570583 38.2666964648, -83.3299883153 38.2670914287, -83.3293861997 38.2673991442, -83.3290682705 38.2675838341, -83.3288650379 38.267713732, -83.3281648394 38.2682062329, -83.3270079668 38.2690434733, -83.3266821524 38.2692873318, -83.326171417 38.2696971691, -83.326055891 38.2697980915, -83.325769273 38.2700894505, -83.3255884834 38.2702991917, -83.325521702 38.2703695212, -83.3254189183 38.2704643854, -83.3253082885 38.2705541445, -83.3252151236 38.270621461, -83.3251332952 38.2706725278, -83.324992741 38.2707504105, -83.3248783579 38.2708060291, -83.3247101536 38.2708770269, -83.3244415802 38.2709695922, -83.3241128636 38.2710579022, -83.3238461446 38.2711153416, -83.3233655399 38.2712024589, -83.3231369749 38.2712546361, -83.3229753029 38.271307085, -83.322826198 38.2713694072, -83.3226641728 38.2714537144, -83.3225204656 38.2715425185, -83.3222226616 38.2717498543, -83.3220064251 38.2718929345, -83.3218520789 38.2719872875, -83.3217207447 38.2720601361, -83.3215825364 38.2721300968, -83.3213883701 38.2722167645, -83.3211530139 38.2723056086, -83.3210004209 38.2723574177, -83.3209619739 38.2723714632, -83.3208185392 38.2724097248, -83.3206556481 38.2724462133, -83.3205487506 38.2724648965, -83.3203976194 38.2724829457, -83.3202464841 38.272490557, -83.3200883452 38.2724886838, -83.3199277648 38.2724763213, -83.3197555715 38.272456853, -83.319349849 38.2724075897, -83.3183709912 38.2722715578, -83.3179836259 38.272225689, -83.3177702171 38.2722092167, -83.3175957301 38.2722064542, -83.3174194047 38.2722171151, -83.3171276461 38.2722622131, -83.3168235208 38.2723229885, -83.3163584008 38.2724260536, -83.3160115607 38.2725139686, -83.3157498228 38.2725995126, -83.3156064175 38.2726578222, -83.3153908811 38.272768764, -83.3150738564 38.2729559091, -83.3148695669 38.2730849371, -83.3143012121 38.273442994, -83.3140428041 38.2735961789, -83.3139091304 38.2736656753, -83.3137733279 38.2737280434)"
"District 09","Carter","09-08401.00","US","60","US-60","SAFETY(P)","0.0","0.4","RECONSTRUCT US-60 FROM WEST OF GLENWOOD HOLLOW ROAD TO EAST OF KY-3296. THE PROJECT SHALL INCLUDE 12' LANES, WIDE PAVED SHOULDERS, UNOBSTRUCTED CLEAR ZONES, FLATTER VERTICAL GRADES, AND GENTLY HORIZONTAL CURVES. (08CCN)(12CCR)(14CCR)(18CCN) (2020CCR) (202","","2008","2026","R","SPP","3450000","2030","","","","022-US-0060-000","LINESTRING (-83.3327120898 38.2609068162, -83.3327937115 38.2614670721, -83.3330908852 38.2631749311, -83.333138168 38.263517353, -83.3331619841 38.2637999596, -83.3331608819 38.2640243706, -83.3331435495 38.2643292118, -83.3331142031 38.2644906872, -83.333050074 38.2646503542, -83.3329707713 38.264794602, -83.3328496753 38.2649701356, -83.332737959 38.2651041074, -83.3325956325 38.2652470675, -83.3324409697 38.2653837315, -83.3319735943 38.2657694808, -83.3312319981 38.266367189, -83.3310757287 38.2664889855, -83.3309344753 38.266588562, -83.3307570583 38.2666964648, -83.3299883153 38.2670914287, -83.3293861997 38.2673991442, -83.3290682705 38.2675838341, -83.3288650379 38.267713732, -83.3281648394 38.2682062329, -83.3270079668 38.2690434733, -83.3266821524 38.2692873318, -83.326171417 38.2696971691, -83.326055891 38.2697980915, -83.325769273 38.2700894505, -83.3255884834 38.2702991917, -83.325521702 38.2703695212, -83.3254189183 38.2704643854, -83.3253082885 38.2705541445, -83.3252151236 38.270621461, -83.3251332952 38.2706725278, -83.324992741 38.2707504105, -83.3248783579 38.2708060291, -83.3247101536 38.2708770269, -83.3244415802 38.2709695922, -83.3241128636 38.2710579022, -83.3238461446 38.2711153416, -83.3233655399 38.2712024589, -83.3231369749 38.2712546361, -83.3229753029 38.271307085, -83.322826198 38.2713694072, -83.3226641728 38.2714537144, -83.3225204656 38.2715425185, -83.3222226616 38.2717498543, -83.3220064251 38.2718929345, -83.3218520789 38.2719872875, -83.3217207447 38.2720601361, -83.3215825364 38.2721300968, -83.3213883701 38.2722167645, -83.3211530139 38.2723056086, -83.3210004209 38.2723574177, -83.3209619739 38.2723714632, -83.3208185392 38.2724097248, -83.3206556481 38.2724462133, -83.3205487506 38.2724648965, -83.3203976194 38.2724829457, -83.3202464841 38.272490557, -83.3200883452 38.2724886838, -83.3199277648 38.2724763213, -83.3197555715 38.272456853, -83.319349849 38.2724075897, -83.3183709912 38.2722715578, -83.3179836259 38.272225689, -83.3177702171 38.2722092167, -83.3175957301 38.2722064542, -83.3174194047 38.2722171151, -83.3171276461 38.2722622131, -83.3168235208 38.2723229885, -83.3163584008 38.2724260536, -83.3160115607 38.2725139686, -83.3157498228 38.2725995126, -83.3156064175 38.2726578222, -83.3153908811 38.272768764, -83.3150738564 38.2729559091, -83.3148695669 38.2730849371, -83.3143012121 38.273442994, -83.3140428041 38.2735961789, -83.3139091304 38.2736656753, -83.3137733279 38.2737280434)"
"District 09","Carter","09-09021.00","US","60","US-60","SAFETY","17.8","18.4","CONSTRUCT TURN LANES AND SAFETY FEATURES AT PROPOSED NEW HIGH SCHOOL AND CAREER TECHNOLOGY CENTER. (2024CCR)","","2024","2026","C","SPP","1040000","2029","","","","022-US-0060-000","LINESTRING (-83.0484926908 38.337461201, -83.0481857792 38.3375030924, -83.0480609747 38.3375203008, -83.046805336 38.3376996159, -83.0458096258 38.3378293583, -83.0455320176 38.3378568113, -83.0452952366 38.3378648663, -83.04506645 38.3378546965, -83.0449723181 38.3378440311, -83.0446779878 38.337804617, -83.0426392478 38.3374640861, -83.0422335576 38.337389429, -83.0420388068 38.3373454171, -83.0418486126 38.3372913443, -83.0412988122 38.3370952594, -83.0411113727 38.3370327318, -83.0407148962 38.3369258633, -83.0403457788 38.3368432453, -83.0399506643 38.3367751413, -83.0397571174 38.3367363728, -83.0395695633 38.3366864776, -83.0393922622 38.3366233553, -83.0392211463 38.3365438913, -83.0390563795 38.3364530335, -83.0388957713 38.3363534801, -83.0385744154 38.3361392593, -83.0382445256 38.3359295127, -83.0380660928 38.3358285341)"
"District 09","Carter","09-10079.00","KY","174","KY-174","AM-BRIDGE (P)","9.121","9.143","BRIDGE PROJECT IN CARTER COUNTY ON (022B00033N) KY-174 AT TYGARTS CREEK (2026CCR)","022B00033N","2022","2026","C","BRX","2193682","2030","","","","022-KY-0174-000","LINESTRING (-83.1896093196 38.2901293564, -83.1896104523 38.2901448747, -83.189634594 38.2902223161, -83.1897146135 38.2904350125)"
"District 09","Carter","09-10079.00","KY","174","KY-174","AM-BRIDGE (P)","9.121","9.143","BRIDGE PROJECT IN CARTER COUNTY ON (022B00033N) KY-174 AT TYGARTS CREEK (2026CCR)","022B00033N","2022","2026","D","BRX","329052","2030","","","","022-KY-0174-000","LINESTRING (-83.1896093196 38.2901293564, -83.1896104523 38.2901448747, -83.189634594 38.2902223161, -83.1897146135 38.2904350125)"
"District 09","Carter","09-10081.00","CR","1464","CR-1464","AM-BRIDGE (P)","0.538","0.544","BRIDGE PROJECT IN CARTER COUNTY ON (022C00044N) SMOKY CREEK RD OVER SMOKEY CREEK","022C00044N","2022","2026","C","FBP2","715484","2027","2026-04-23","Awarded","1","022-CR-1464-000","LINESTRING (-83.1797704735 38.3534412781, -83.1798631894 38.3534539217, -83.1798798017 38.3534591482)"
"District 09","Carter","09-10081.00","CR","1464","CR-1464","AM-BRIDGE (P)","0.538","0.544","BRIDGE PROJECT IN CARTER COUNTY ON (022C00044N) SMOKY CREEK RD OVER SMOKEY CREEK","022C00044N","2022","2026","D","FBP2","107323","2027","2026-04-23","Awarded","1","022-CR-1464-000","LINESTRING (-83.1797704735 38.3534412781, -83.1798631894 38.3534539217, -83.1798798017 38.3534591482)"
"District 09","Carter","09-22051.00","I","64","I-64","AM-PAVEMENT (INT)(P)","148.665","150.155","ADDRESS CONDITION OF I-064 FROM MILEPOINT 148.665 TO MILEPOINT 150.16","","2022","2026","C","NHPM","4310000","2028","","","","022-I-0064-000","LINESTRING (-83.3323017042 38.2848015378, -83.3320084348 38.2849655875, -83.3306272707 38.2857172453, -83.3285698693 38.2868520006, -83.3281019943 38.2870893864, -83.327863017 38.2872023437, -83.3276183888 38.2873069444, -83.3273691916 38.2874021109, -83.3271153969 38.2874886676, -83.3268583369 38.2875685633, -83.3265986705 38.287642911, -83.326071357 38.2877799046, -83.3231521594 38.288505193, -83.322889469 38.2885759001, -83.3223719472 38.2887325813, -83.3221167597 38.2888188239, -83.3218648716 38.2889106269, -83.3216152585 38.2890074212, -83.3213696256 38.2891103404, -83.3211273104 38.2892182716, -83.320889351 38.2893315107, -83.3204261491 38.289573907, -83.3202006204 38.2897011358, -83.319981198 38.2898334331, -83.3197664793 38.2899710465, -83.3195557929 38.2901131377, -83.319146193 38.2904101964, -83.3179464427 38.2913181692, -83.3135552546 38.2946784145, -83.3127461734 38.2952795661, -83.3123304467 38.2955704331, -83.3121176315 38.2957127424, -83.311684773 38.2959840241, -83.3112466003 38.2962472296, -83.3107972865 38.2964994898, -83.3103367821 38.2967421783, -83.3101073378 38.2968706805, -83.3100428672 38.2969024298)"
"District 09","Carter","09-22051.00","I","64","I-64","AM-PAVEMENT (INT)(P)","148.665","150.155","ADDRESS CONDITION OF I-064 FROM MILEPOINT 148.665 TO MILEPOINT 150.16","","2022","2026","D","NHPM","430000","2028","","","","022-I-0064-000","LINESTRING (-83.3323017042 38.2848015378, -83.3320084348 38.2849655875, -83.3306272707 38.2857172453, -83.3285698693 38.2868520006, -83.3281019943 38.2870893864, -83.327863017 38.2872023437, -83.3276183888 38.2873069444, -83.3273691916 38.2874021109, -83.3271153969 38.2874886676, -83.3268583369 38.2875685633, -83.3265986705 38.287642911, -83.326071357 38.2877799046, -83.3231521594 38.288505193, -83.322889469 38.2885759001, -83.3223719472 38.2887325813, -83.3221167597 38.2888188239, -83.3218648716 38.2889106269, -83.3216152585 38.2890074212, -83.3213696256 38.2891103404, -83.3211273104 38.2892182716, -83.320889351 38.2893315107, -83.3204261491 38.289573907, -83.3202006204 38.2897011358, -83.319981198 38.2898334331, -83.3197664793 38.2899710465, -83.3195557929 38.2901131377, -83.319146193 38.2904101964, -83.3179464427 38.2913181692, -83.3135552546 38.2946784145, -83.3127461734 38.2952795661, -83.3123304467 38.2955704331, -83.3121176315 38.2957127424, -83.311684773 38.2959840241, -83.3112466003 38.2962472296, -83.3107972865 38.2964994898, -83.3103367821 38.2967421783, -83.3101073378 38.2968706805, -83.3100428672 38.2969024298)"
