"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 03","Allen","03-80315.00","KY","101","KY-101","RECONSTRUCTION(O)","1.3","13.347","RECONSTRUCTION/NEW CONSTRUCTION OF TWO-LANE ROADWAY WITH SHOULDERS AND WIDER BRIDGES. (2024CCN)","","2024","2026","U","SPP","7184000","2030","","","","002-KY-0101-000","LINESTRING (-86.1859223994 36.7711113568, -86.1859983525 36.7717860552, -86.1860790203 36.7724498307, -86.1861412645 36.772880506, -86.1861756 36.7730907505, -86.186208345 36.7732620031, -86.1862545654 36.7734612174, -86.1863127467 36.7736623097, -86.1863852675 36.7738636227, -86.1864697366 36.7740646158, -86.1866253119 36.7743996397, -86.1868529396 36.7748546847, -86.1870323138 36.7752308145, -86.1871139827 36.7754194589, -86.1871830418 36.7756119958, -86.1872446141 36.7758084066, -86.1872901775 36.7760111928, -86.1873241533 36.7762173192, -86.1873448404 36.7764278897, -86.1873528321 36.7765690249, -86.1873588613 36.7767834956, -86.1873556038 36.7769276943, -86.1873188108 36.7772928294, -86.1870732841 36.7791599326, -86.1869993774 36.779718828, -86.1867925232 36.7811351022, -86.1867685401 36.7813554535, -86.1867021821 36.7818041902, -86.1866269968 36.7822614739, -86.1865805344 36.7824915225, -86.1864041033 36.7832117435, -86.1862966743 36.7835853834, -86.1860616592 36.7843310907, -86.1858881078 36.7848431231, -86.1854971702 36.7857871565, -86.1853253162 36.7861810859, -86.1851246058 36.7866039611, -86.1848951383 36.7870733579, -86.184383716 36.7880889706, -86.1842636247 36.7883426385, -86.1840701868 36.7887262109, -86.1838921758 36.7891207109, -86.1835031005 36.7899224671, -86.1832690697 36.7903737514, -86.1830520578 36.7907568604, -86.1829478877 36.7909305472, -86.1827106126 36.7912942325, -86.1824437236 36.7916745062, -86.1812693999 36.7932204339, -86.180963216 36.7935989272, -86.1806833258 36.7939182739, -86.1804803719 36.7941368172, -86.180193822 36.7944270763, -86.1798164209 36.7947745219, -86.1794687615 36.7950685765, -86.1788782357 36.7955307835, -86.1783467896 36.7959345453, -86.17809221 36.7961447609, -86.1777757291 36.7964590185, -86.1775639101 36.7966828073, -86.1774391409 36.7968409101, -86.1773355891 36.7970071747, -86.1772025187 36.7972671995, -86.177131851 36.7974511947, -86.1770724936 36.7976422878, -86.1770264938 36.7978404738, -86.1769969219 36.7980449147, -86.1769820681 36.7982553446, -86.176971579 36.7986926105, -86.1769731974 36.7989169859, -86.1770019072 36.8004817828, -86.1770224966 36.8010392277, -86.1770555291 36.8024628443, -86.1770881845 36.8035802368, -86.1771062468 36.804533449, -86.1771266553 36.8062589433, -86.177121996 36.8065805647, -86.1771270212 36.8083635159, -86.1771404849 36.809348603, -86.1771537102 36.8119719269, -86.1771540931 36.8132992663, -86.1771486554 36.8140240648, -86.1771635961 36.8148484825, -86.1771658377 36.8163823466, -86.177181441 36.8179230272, -86.1771881362 36.8193989264, -86.1771800771 36.8200833624, -86.1771885973 36.820739724, -86.1772211731 36.8252008827, -86.1772351821 36.8262809975, -86.1772514372 36.8267357447, -86.1773268345 36.8279771231, -86.1774779969 36.8301632651, -86.1775416215 36.8311360875, -86.1777234527 36.8334855287, -86.1777903834 36.8344978878, -86.1778621628 36.8353415991, -86.1779306221 36.8363218194, -86.1779719016 36.8367297847, -86.1780049664 36.8369556936, -86.1780301795 36.8371827295, -86.1780394653 36.8373730226, -86.178032795 36.8376410986, -86.1779777806 36.8387783198, -86.177938073 36.8392448093, -86.1779092121 36.8394566647, -86.1778035514 36.8401019145, -86.1777031224 36.8405864784, -86.177536506 36.8412088829, -86.1774006489 36.8416532052, -86.177280663 36.8420043649, -86.1771692948 36.8423090785, -86.1770029348 36.8427381326, -86.1768502672 36.8431116581, -86.1766494614 36.8435529226, -86.1765315444 36.8437884504, -86.1763959689 36.8440435416, -86.1761127521 36.8445359165, -86.1757405607 36.8451263896, -86.1755122279 36.8454762978, -86.1753814051 36.8456668298, -86.1750806196 36.8460760504, -86.1744700047 36.8468080091, -86.1738531414 36.8475246075, -86.1735268096 36.8478910729, -86.172220575 36.8493830205, -86.1690997589 36.8529767647, -86.1684851974 36.8536955234, -86.1680967306 36.8541443162, -86.1678074972 36.8544933293, -86.167553903 36.8548600653, -86.1674078665 36.8550868963, -86.1673178199 36.8552418438, -86.1671040342 36.8556389214, -86.1670005818 36.8558417044, -86.1667916772 36.8563796557, -86.1667244897 36.8565894495, -86.1664964795 36.857503455, -86.1664374176 36.857884597, -86.1664202806 36.8580604293, -86.1664025013 36.8583669943, -86.1664021972 36.8585584215, -86.1664546514 36.8591415752, -86.1664762458 36.8592757979, -86.1667595962 36.8605697229, -86.166821316 36.8607897651, -86.1669867511 36.861221734, -86.1671187426 36.8615398461, -86.1673160158 36.8619804891, -86.1679158876 36.8632727246, -86.1682395391 36.8640021107, -86.1684536707 36.8645212383, -86.1685589104 36.8647597989, -86.1687216233 36.8651906763, -86.1687888277 36.865411797, -86.1689208111 36.8659092486, -86.1689571338 36.8661090581, -86.1689804039 36.8662973791, -86.1690747851 36.8672220376, -86.1691524466 36.8679069918, -86.1695232601 36.8710115946, -86.1697217271 36.8727576099, -86.1700570814 36.8754435099, -86.1701414372 36.8761608486, -86.17025134 36.8768003712, -86.1703184541 36.8771247568, -86.1704029158 36.8774943956, -86.1704616228 36.8777215884, -86.1705264548 36.8779435407, -86.1708630637 36.8788947863, -86.1710816345 36.8793413888, -86.1712906437 36.8797893986, -86.1715382539 36.8802315004, -86.1717652876 36.8806011708, -86.1719256346 36.8808450218, -86.1720872619 36.8810734878, -86.1726506817 36.8818618643, -86.1735761481 36.88312982, -86.1738877426 36.8835766277, -86.1741730079 36.8840218829, -86.1743783503 36.8844207391, -86.1744684168 36.8846280417, -86.174639682 36.8850459729, -86.174783061 36.8854900974, -86.1748455609 36.885719471, -86.174975042 36.8862446666, -86.1750830032 36.8866523921, -86.1752542265 36.8873630939, -86.1754856213 36.8882529172, -86.1761892611 36.8910761522, -86.1767778362 36.8934392284, -86.177190965 36.8950712947, -86.1775076471 36.8962774662, -86.1777482833 36.8970994155, -86.1780203735 36.8979193259, -86.1782843368 36.8986324283, -86.1789034512 36.9001552461, -86.179394977 36.9013099597, -86.1796191352 36.9018161252, -86.1799674342 36.9025607715, -86.1802611615 36.9031507196, -86.1807852007 36.9041240415, -86.1813053252 36.9050092147, -86.1817381381 36.9056961419, -86.1822045522 36.9063964, -86.1824959811 36.906819642, -86.1826487091 36.9070313742, -86.1829385453 36.9074147976, -86.1835262842 36.9081555212, -86.1836454956 36.9083072291, -86.1838477449 36.9085649156, -86.1840581853 36.9088195493, -86.1843687659 36.9091800968, -86.184907801 36.9097743347, -86.1855162117 36.910416648, -86.1858907968 36.9107829933, -86.1863387885 36.911244364, -86.1866150431 36.9115212669, -86.1874067193 36.9122658736, -86.1885259306 36.9133368911, -86.1895300415 36.9143138559, -86.1901467811 36.9149055797, -86.1909911457 36.9156985754, -86.1931193818 36.9177346656, -86.1949283618 36.9194434642, -86.1967534264 36.9211972158, -86.1971370945 36.9215769482, -86.1973229665 36.921770682, -86.1980444098 36.9225756364, -86.1981729046 36.9227264705, -86.19837183 36.9229855178, -86.1987865659 36.9235807224, -86.1989684534 36.9238499966, -86.1991093232 36.9240672464, -86.1993469795 36.9244519304, -86.1996349597 36.9249567143, -86.2007542201 36.9271121934, -86.2011099381 36.9277845195, -86.20130452 36.9281704655, -86.2013956915 36.9283697787, -86.2020379737 36.9296446612, -86.2024237767 36.9303663029, -86.202862313 36.9312080321, -86.2038008601 36.9330381834, -86.2040552018 36.9335142509, -86.204122453 36.9336592754, -86.204168703 36.9337826852)"
"District 03","Allen","03-80315.00","KY","101","KY-101","RECONSTRUCTION(O)","1.3","13.347","RECONSTRUCTION/NEW CONSTRUCTION OF TWO-LANE ROADWAY WITH SHOULDERS AND WIDER BRIDGES. (2024CCN)","","2024","2026","C","SPP","90785000","2032","","","","002-KY-0101-000","LINESTRING (-86.1859223994 36.7711113568, -86.1859983525 36.7717860552, -86.1860790203 36.7724498307, -86.1861412645 36.772880506, -86.1861756 36.7730907505, -86.186208345 36.7732620031, -86.1862545654 36.7734612174, -86.1863127467 36.7736623097, -86.1863852675 36.7738636227, -86.1864697366 36.7740646158, -86.1866253119 36.7743996397, -86.1868529396 36.7748546847, -86.1870323138 36.7752308145, -86.1871139827 36.7754194589, -86.1871830418 36.7756119958, -86.1872446141 36.7758084066, -86.1872901775 36.7760111928, -86.1873241533 36.7762173192, -86.1873448404 36.7764278897, -86.1873528321 36.7765690249, -86.1873588613 36.7767834956, -86.1873556038 36.7769276943, -86.1873188108 36.7772928294, -86.1870732841 36.7791599326, -86.1869993774 36.779718828, -86.1867925232 36.7811351022, -86.1867685401 36.7813554535, -86.1867021821 36.7818041902, -86.1866269968 36.7822614739, -86.1865805344 36.7824915225, -86.1864041033 36.7832117435, -86.1862966743 36.7835853834, -86.1860616592 36.7843310907, -86.1858881078 36.7848431231, -86.1854971702 36.7857871565, -86.1853253162 36.7861810859, -86.1851246058 36.7866039611, -86.1848951383 36.7870733579, -86.184383716 36.7880889706, -86.1842636247 36.7883426385, -86.1840701868 36.7887262109, -86.1838921758 36.7891207109, -86.1835031005 36.7899224671, -86.1832690697 36.7903737514, -86.1830520578 36.7907568604, -86.1829478877 36.7909305472, -86.1827106126 36.7912942325, -86.1824437236 36.7916745062, -86.1812693999 36.7932204339, -86.180963216 36.7935989272, -86.1806833258 36.7939182739, -86.1804803719 36.7941368172, -86.180193822 36.7944270763, -86.1798164209 36.7947745219, -86.1794687615 36.7950685765, -86.1788782357 36.7955307835, -86.1783467896 36.7959345453, -86.17809221 36.7961447609, -86.1777757291 36.7964590185, -86.1775639101 36.7966828073, -86.1774391409 36.7968409101, -86.1773355891 36.7970071747, -86.1772025187 36.7972671995, -86.177131851 36.7974511947, -86.1770724936 36.7976422878, -86.1770264938 36.7978404738, -86.1769969219 36.7980449147, -86.1769820681 36.7982553446, -86.176971579 36.7986926105, -86.1769731974 36.7989169859, -86.1770019072 36.8004817828, -86.1770224966 36.8010392277, -86.1770555291 36.8024628443, -86.1770881845 36.8035802368, -86.1771062468 36.804533449, -86.1771266553 36.8062589433, -86.177121996 36.8065805647, -86.1771270212 36.8083635159, -86.1771404849 36.809348603, -86.1771537102 36.8119719269, -86.1771540931 36.8132992663, -86.1771486554 36.8140240648, -86.1771635961 36.8148484825, -86.1771658377 36.8163823466, -86.177181441 36.8179230272, -86.1771881362 36.8193989264, -86.1771800771 36.8200833624, -86.1771885973 36.820739724, -86.1772211731 36.8252008827, -86.1772351821 36.8262809975, -86.1772514372 36.8267357447, -86.1773268345 36.8279771231, -86.1774779969 36.8301632651, -86.1775416215 36.8311360875, -86.1777234527 36.8334855287, -86.1777903834 36.8344978878, -86.1778621628 36.8353415991, -86.1779306221 36.8363218194, -86.1779719016 36.8367297847, -86.1780049664 36.8369556936, -86.1780301795 36.8371827295, -86.1780394653 36.8373730226, -86.178032795 36.8376410986, -86.1779777806 36.8387783198, -86.177938073 36.8392448093, -86.1779092121 36.8394566647, -86.1778035514 36.8401019145, -86.1777031224 36.8405864784, -86.177536506 36.8412088829, -86.1774006489 36.8416532052, -86.177280663 36.8420043649, -86.1771692948 36.8423090785, -86.1770029348 36.8427381326, -86.1768502672 36.8431116581, -86.1766494614 36.8435529226, -86.1765315444 36.8437884504, -86.1763959689 36.8440435416, -86.1761127521 36.8445359165, -86.1757405607 36.8451263896, -86.1755122279 36.8454762978, -86.1753814051 36.8456668298, -86.1750806196 36.8460760504, -86.1744700047 36.8468080091, -86.1738531414 36.8475246075, -86.1735268096 36.8478910729, -86.172220575 36.8493830205, -86.1690997589 36.8529767647, -86.1684851974 36.8536955234, -86.1680967306 36.8541443162, -86.1678074972 36.8544933293, -86.167553903 36.8548600653, -86.1674078665 36.8550868963, -86.1673178199 36.8552418438, -86.1671040342 36.8556389214, -86.1670005818 36.8558417044, -86.1667916772 36.8563796557, -86.1667244897 36.8565894495, -86.1664964795 36.857503455, -86.1664374176 36.857884597, -86.1664202806 36.8580604293, -86.1664025013 36.8583669943, -86.1664021972 36.8585584215, -86.1664546514 36.8591415752, -86.1664762458 36.8592757979, -86.1667595962 36.8605697229, -86.166821316 36.8607897651, -86.1669867511 36.861221734, -86.1671187426 36.8615398461, -86.1673160158 36.8619804891, -86.1679158876 36.8632727246, -86.1682395391 36.8640021107, -86.1684536707 36.8645212383, -86.1685589104 36.8647597989, -86.1687216233 36.8651906763, -86.1687888277 36.865411797, -86.1689208111 36.8659092486, -86.1689571338 36.8661090581, -86.1689804039 36.8662973791, -86.1690747851 36.8672220376, -86.1691524466 36.8679069918, -86.1695232601 36.8710115946, -86.1697217271 36.8727576099, -86.1700570814 36.8754435099, -86.1701414372 36.8761608486, -86.17025134 36.8768003712, -86.1703184541 36.8771247568, -86.1704029158 36.8774943956, -86.1704616228 36.8777215884, -86.1705264548 36.8779435407, -86.1708630637 36.8788947863, -86.1710816345 36.8793413888, -86.1712906437 36.8797893986, -86.1715382539 36.8802315004, -86.1717652876 36.8806011708, -86.1719256346 36.8808450218, -86.1720872619 36.8810734878, -86.1726506817 36.8818618643, -86.1735761481 36.88312982, -86.1738877426 36.8835766277, -86.1741730079 36.8840218829, -86.1743783503 36.8844207391, -86.1744684168 36.8846280417, -86.174639682 36.8850459729, -86.174783061 36.8854900974, -86.1748455609 36.885719471, -86.174975042 36.8862446666, -86.1750830032 36.8866523921, -86.1752542265 36.8873630939, -86.1754856213 36.8882529172, -86.1761892611 36.8910761522, -86.1767778362 36.8934392284, -86.177190965 36.8950712947, -86.1775076471 36.8962774662, -86.1777482833 36.8970994155, -86.1780203735 36.8979193259, -86.1782843368 36.8986324283, -86.1789034512 36.9001552461, -86.179394977 36.9013099597, -86.1796191352 36.9018161252, -86.1799674342 36.9025607715, -86.1802611615 36.9031507196, -86.1807852007 36.9041240415, -86.1813053252 36.9050092147, -86.1817381381 36.9056961419, -86.1822045522 36.9063964, -86.1824959811 36.906819642, -86.1826487091 36.9070313742, -86.1829385453 36.9074147976, -86.1835262842 36.9081555212, -86.1836454956 36.9083072291, -86.1838477449 36.9085649156, -86.1840581853 36.9088195493, -86.1843687659 36.9091800968, -86.184907801 36.9097743347, -86.1855162117 36.910416648, -86.1858907968 36.9107829933, -86.1863387885 36.911244364, -86.1866150431 36.9115212669, -86.1874067193 36.9122658736, -86.1885259306 36.9133368911, -86.1895300415 36.9143138559, -86.1901467811 36.9149055797, -86.1909911457 36.9156985754, -86.1931193818 36.9177346656, -86.1949283618 36.9194434642, -86.1967534264 36.9211972158, -86.1971370945 36.9215769482, -86.1973229665 36.921770682, -86.1980444098 36.9225756364, -86.1981729046 36.9227264705, -86.19837183 36.9229855178, -86.1987865659 36.9235807224, -86.1989684534 36.9238499966, -86.1991093232 36.9240672464, -86.1993469795 36.9244519304, -86.1996349597 36.9249567143, -86.2007542201 36.9271121934, -86.2011099381 36.9277845195, -86.20130452 36.9281704655, -86.2013956915 36.9283697787, -86.2020379737 36.9296446612, -86.2024237767 36.9303663029, -86.202862313 36.9312080321, -86.2038008601 36.9330381834, -86.2040552018 36.9335142509, -86.204122453 36.9336592754, -86.204168703 36.9337826852)"
"District 03","Allen","03-80353.00","KY","100","KY-100","CONGESTION MITIGTN(O)","13.05","13.15","Construct roundabout intersection at KY 100 and KY 3500 (Old Gallatin Road/Franklin Road) (MP 13.05-13.15) (2024CCN)","","2024","2026","C","SPP","1300000","2031","","","","002-KY-0100-000","LINESTRING (-86.2126165618 36.7372389366, -86.2124115823 36.7371511953, -86.2121854714 36.737060093, -86.2121020308 36.7370307641, -86.2117534055 36.7369371284, -86.2114645982 36.7375685517)"
"District 03","Allen","03-80353.00","KY","100","KY-100","CONGESTION MITIGTN(O)","13.05","13.15","Construct roundabout intersection at KY 100 and KY 3500 (Old Gallatin Road/Franklin Road) (MP 13.05-13.15) (2024CCN)","","2024","2026","U","SPP","500000","2030","","","","002-KY-0100-000","LINESTRING (-86.2126165618 36.7372389366, -86.2124115823 36.7371511953, -86.2121854714 36.737060093, -86.2121020308 36.7370307641, -86.2117534055 36.7369371284, -86.2114645982 36.7375685517)"
"District 03","Allen","03-80353.00","KY","100","KY-100","CONGESTION MITIGTN(O)","13.05","13.15","Construct roundabout intersection at KY 100 and KY 3500 (Old Gallatin Road/Franklin Road) (MP 13.05-13.15) (2024CCN)","","2024","2026","R","SPP","250000","2029","","","","002-KY-0100-000","LINESTRING (-86.2126165618 36.7372389366, -86.2124115823 36.7371511953, -86.2121854714 36.737060093, -86.2121020308 36.7370307641, -86.2117534055 36.7369371284, -86.2114645982 36.7375685517)"
"District 03","Barren","03-00186.00","KY","249","KY-249","AM-BRIDGE (P)","15.282","15.6","Widen KY 249 from Hilltopper Way to Trojan Trail","","2026","2026","C","SPP","4150000","2027","","","","005-KY-0249-000","LINESTRING (-85.9119962603 36.9780636108, -85.9121375876 36.9785143796, -85.9122585104 36.9788685028, -85.9123266654 36.9790417081, -85.9124044054 36.9792143516, -85.9124944674 36.9793858781, -85.9125985634 36.9795565615, -85.9127105307 36.9797261356, -85.9129491687 36.9800570234, -85.913059079 36.980224677, -85.913145051 36.9804033498, -85.9132080948 36.980585351, -85.9132499268 36.9807731486, -85.9133007064 36.9811394533, -85.9134112138 36.9820502946, -85.91345831 36.982470185)"
"District 03","Barren","03-08821.00","CR","1366","CR-1366","MAJOR WIDENING","0.0","1.278","IMPROVE KY-1297 FROM CR-1366 (DONNELLY DRIVE) TO US-31E (ROGER WELLS), AND IMPROVE CR-1366 (DONNELLY DRIVE) FROM KY-1297 TO US-68 IN GLASGOW. (14CCN) (16CCN) (2020CCR) (2024CCR)","","2014","2026","C","CRP","13440000","2028","","","","005-CR-1366-000","LINESTRING (-85.9501578079 37.0112156713, -85.950612697 37.0102253404, -85.9506910556 37.0100727765, -85.9508932778 37.0097519164, -85.9511427515 37.0094287766, -85.9515568324 37.0089356209, -85.9519578818 37.0084375424, -85.9530994137 37.0069648289, -85.9541099467 37.0056920012, -85.9547190563 37.0049026986, -85.9557127251 37.0037441394, -85.9560303664 37.003443664, -85.9578769258 37.00189083, -85.9580377809 37.0017364664, -85.9581828581 37.0015727934, -85.9583104484 37.0014009111, -85.95852551 37.0010382686, -85.9593431045 36.999526251, -85.960129767 36.9978635029, -85.9606503515 36.996689002, -85.9607581159 36.9964127889, -85.9608802954 36.9960269658, -85.9610707517 36.9953268239, -85.9610883827 36.9951438776, -85.9603949816 36.9950067127, -85.9592431876 36.9947742428, -85.9587330892 36.994677935, -85.9578337979 36.9944982786, -85.9556532406 36.9940594259, -85.9552133323 36.9939594076, -85.9549926663 36.9938991001, -85.9547781284 36.9938261473, -85.9545601386 36.9937430392, -85.9544185593 36.9936801197, -85.9541387989 36.9935454855, -85.9533467503 36.9931316085, -85.9516865404 36.9922561836, -85.9513056656 36.9920764014, -85.9511140533 36.9919946144, -85.9497615274 36.9914418858, -85.9493581391 36.9912898754, -85.9491984534 36.9912387908, -85.9488900896 36.9911558257, -85.9486136241 36.9910939544, -85.948396448 36.9910534021, -85.9480789506 36.9910113734, -85.947562177 36.9909655624, -85.946915293 36.9909166735, -85.9465954314 36.9908867288, -85.9462419773 36.9908414604, -85.945889179 36.9907852032, -85.9456072698 36.9907345936, -85.9452167179 36.9906426939, -85.9447929297 36.9905406873, -85.9440179448 36.9903379211, -85.9436417319 36.9902284152, -85.9434614786 36.9901652721, -85.9431996328 36.9900602439, -85.9429442674 36.9899458658, -85.942445806 36.9896937436, -85.9422675581 36.9896105457, -85.9419487294 36.9894465604, -85.9409932889 36.988957617, -85.9403344193 36.9886299463, -85.94009141 36.9885240565, -85.9399344597 36.9884663628, -85.9397624533 36.9884122635, -85.9395932062 36.9883661248, -85.9392482396 36.9882862149, -85.9388920173 36.9882225272, -85.938545093 36.9881802454, -85.9382680673 36.9881603706, -85.9380068182 36.9881511806, -85.9376723212 36.9881492489, -85.9374631461 36.9881537058, -85.9372799825 36.9881550994, -85.9367438808 36.9881727145, -85.9365224078 36.9881881753, -85.9362321571 36.9882191251, -85.9359775354 36.9882593568, -85.9356185813 36.9883357321, -85.9351426572 36.988461179, -85.9339818461 36.9888046789, -85.9334607838 36.9889543594, -85.9329017399 36.9891142585, -85.9327142501 36.9891670106, -85.9324949602 36.9892368402, -85.9322130971 36.9893402736)"
"District 03","Barren","03-10001.00","US","31","US-31","AM-BRIDGE (P)","1.582","1.586","ADDRESS DEFICIENCIES OF US 31EX BRIDGE OVER WATER STREET. (005B00058N)","005B00058N","2018","2026","R","BRX","1000000","2026","","","","005-US-0031E-000","LINESTRING (-86.0488284985 36.8572120994, -86.0487797639 36.8572329259, -86.0487638582 36.8572402792)"
"District 03","Barren","03-10001.00","US","31","US-31","AM-BRIDGE (P)","1.582","1.586","ADDRESS DEFICIENCIES OF US 31EX BRIDGE OVER WATER STREET. (005B00058N)","005B00058N","2018","2026","U","BRX","550000","2027","","","","005-US-0031E-000","LINESTRING (-86.0488284985 36.8572120994, -86.0487797639 36.8572329259, -86.0487638582 36.8572402792)"
"District 03","Barren","03-10001.00","US","31","US-31","AM-BRIDGE (P)","1.582","1.586","ADDRESS DEFICIENCIES OF US 31EX BRIDGE OVER WATER STREET. (005B00058N)","005B00058N","2018","2026","C","BRX","2900000","2028","","","","005-US-0031E-000","LINESTRING (-86.0488284985 36.8572120994, -86.0487797639 36.8572329259, -86.0487638582 36.8572402792)"
"District 03","Barren","03-10030.00","KY","740","KY-740","AM-BRIDGE (P)","9.371","9.381","BRIDGE PROJECT IN BARREN COUNTY ON (005B00046N) KY-740 AT BLUE SPRINGS CREEK","005B00046N","2022","2026","C","BRX","1490228","2032","","","","005-KY-0740-000","LINESTRING (-85.7914438862 37.1199188633, -85.7913113592 37.1200188819)"
"District 03","Barren","03-10030.00","KY","740","KY-740","AM-BRIDGE (P)","9.371","9.381","BRIDGE PROJECT IN BARREN COUNTY ON (005B00046N) KY-740 AT BLUE SPRINGS CREEK","005B00046N","2022","2026","D","BRX","223534","2032","","","","005-KY-0740-000","LINESTRING (-85.7914438862 37.1199188633, -85.7913113592 37.1200188819)"
"District 03","Barren","03-10059.00","KY","3179","KY-3179","AM-BRIDGE (P)","2.245","2.261","ADDRESS DEFICIENCIES OF BRIDGE ON KY-3179 OVER PETER CREEK (005B00090N)","005B00090N","2026","2026","C","BRZ","1610719","2032","","","","005-KY-3179-000","LINESTRING (-85.9644250377 36.8331996338, -85.9644538517 36.8334202692)"
"District 03","Barren","03-10059.00","KY","3179","KY-3179","AM-BRIDGE (P)","2.245","2.261","ADDRESS DEFICIENCIES OF BRIDGE ON KY-3179 OVER PETER CREEK (005B00090N)","005B00090N","2026","2026","D","BRZ","241608","2032","","","","005-KY-3179-000","LINESTRING (-85.9644250377 36.8331996338, -85.9644538517 36.8334202692)"
"District 03","Barren","03-20038.00","US","31","US-31","AM-PAVEMENT (PRI)(P)","8.052","12.117","ADDRESS CONDITION OF US-31E FROM MILEPOINT 8.052 TO MILEPOINT 12.117","","2024","2026","D","STP4","160000","2026","2026-06-25","Awarded","1","005-US-0031E-000","LINESTRING (-85.9906430467 36.932876477, -85.9901225501 36.9332598578, -85.9897522707 36.9335465259, -85.9886194809 36.9343939358, -85.9863718594 36.9360579247, -85.9836210014 36.9380980463, -85.9815254213 36.9396539754, -85.9809399913 36.9400918238, -85.9807444232 36.9402484847, -85.9804583464 36.9404577809, -85.9801507589 36.9406819506, -85.9799524406 36.9408353199, -85.9795554194 36.9411291492, -85.9790972717 36.9414631956, -85.9782567779 36.9420830729, -85.9778003781 36.9424327653, -85.9769643001 36.9430493284, -85.973517834 36.9456132142, -85.9719066485 36.946804136, -85.9708636098 36.947589681, -85.967848991 36.9498263022, -85.9651029504 36.9518692732, -85.9637039279 36.9529124796, -85.9631596056 36.9533180292, -85.9608108066 36.9550616321, -85.9597565791 36.9558449015, -85.9594399995 36.9560800185, -85.9574387138 36.9575697054, -85.9553557177 36.9591191001, -85.9541159189 36.9600407915, -85.9519798449 36.9616300425, -85.9516317731 36.9618813968, -85.9502733601 36.9628922382, -85.950069768 36.9630381499, -85.9497432378 36.9632869899, -85.94902967 36.9638133332, -85.9487543678 36.964023083, -85.9482628522 36.9643977124, -85.9478253402 36.9647461577, -85.9473448132 36.9651383423, -85.9469414899 36.9654757395, -85.9464842397 36.9658722757, -85.9458603918 36.9664347008, -85.9455698416 36.9667101094, -85.9451256823 36.9671450682, -85.9445893821 36.9676867413, -85.9441719208 36.9681260467, -85.9422201876 36.9702289447, -85.9415067826 36.9709994013, -85.940641125 36.9719365367, -85.9394306473 36.9732381326, -85.9385089006 36.974215442)"
"District 03","Barren","03-20038.00","US","31","US-31","AM-PAVEMENT (PRI)(P)","8.052","12.117","ADDRESS CONDITION OF US-31E FROM MILEPOINT 8.052 TO MILEPOINT 12.117","","2024","2026","C","STP4","1840000","2026","2026-06-25","Awarded","1","005-US-0031E-000","LINESTRING (-85.9906430467 36.932876477, -85.9901225501 36.9332598578, -85.9897522707 36.9335465259, -85.9886194809 36.9343939358, -85.9863718594 36.9360579247, -85.9836210014 36.9380980463, -85.9815254213 36.9396539754, -85.9809399913 36.9400918238, -85.9807444232 36.9402484847, -85.9804583464 36.9404577809, -85.9801507589 36.9406819506, -85.9799524406 36.9408353199, -85.9795554194 36.9411291492, -85.9790972717 36.9414631956, -85.9782567779 36.9420830729, -85.9778003781 36.9424327653, -85.9769643001 36.9430493284, -85.973517834 36.9456132142, -85.9719066485 36.946804136, -85.9708636098 36.947589681, -85.967848991 36.9498263022, -85.9651029504 36.9518692732, -85.9637039279 36.9529124796, -85.9631596056 36.9533180292, -85.9608108066 36.9550616321, -85.9597565791 36.9558449015, -85.9594399995 36.9560800185, -85.9574387138 36.9575697054, -85.9553557177 36.9591191001, -85.9541159189 36.9600407915, -85.9519798449 36.9616300425, -85.9516317731 36.9618813968, -85.9502733601 36.9628922382, -85.950069768 36.9630381499, -85.9497432378 36.9632869899, -85.94902967 36.9638133332, -85.9487543678 36.964023083, -85.9482628522 36.9643977124, -85.9478253402 36.9647461577, -85.9473448132 36.9651383423, -85.9469414899 36.9654757395, -85.9464842397 36.9658722757, -85.9458603918 36.9664347008, -85.9455698416 36.9667101094, -85.9451256823 36.9671450682, -85.9445893821 36.9676867413, -85.9441719208 36.9681260467, -85.9422201876 36.9702289447, -85.9415067826 36.9709994013, -85.940641125 36.9719365367, -85.9394306473 36.9732381326, -85.9385089006 36.974215442)"
