"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 12","Knott","12-20012.00","HR","9006","HR-9006","AM-PAVEMENT (PKY)(P)","80.34","83.166","ADDRESS CONDITION OF HAL ROGERS PARKWAY FROM MILEPOINT 80.340 TO MILEPOINT 83.166.","","2026","2026","D","STP4","60000","2029","","","","060-HR-9006-000","LINESTRING (-82.9451686118 37.4175152818, -82.9439413362 37.4184763193, -82.9435098875 37.4187995421, -82.9432885553 37.4189590947, -82.9428333274 37.4192732266, -82.9423577148 37.4195797231, -82.9421126352 37.4197293624, -82.9418624653 37.4198769542, -82.9413513762 37.4201647349, -82.9410905102 37.4203035512, -82.9405619932 37.4205692033, -82.9400309323 37.4208199545, -82.9397635184 37.4209404754, -82.9392246353 37.4211701521, -82.9389518022 37.4212790002, -82.9384042108 37.4214837347, -82.9335765109 37.4231492261, -82.9333309456 37.4232381099, -82.9330889063 37.4233339478, -82.9328524064 37.4234381623, -82.9326217687 37.423551309, -82.932399966 37.4236767597, -82.9321880013 37.42381536, -82.932061395 37.4239106793, -82.9319869266 37.4239665879, -82.9317974723 37.4241293611, -82.9316210462 37.4243028891, -82.9314600475 37.4244875047, -82.9313131523 37.4246818017, -82.9311834894 37.4248850332, -82.9310721009 37.425096947, -82.930980437 37.4253156553, -82.930907507 37.4255400368, -82.9308495882 37.4257683523, -82.9308022349 37.4259996694, -82.9307627159 37.426233374, -82.9306584789 37.4269384036, -82.9304394086 37.4285369776, -82.9303698441 37.4289724662, -82.9303219855 37.4291897584, -82.9302614311 37.4294056445, -82.9301836549 37.4296213906, -82.9300895199 37.4298323457, -82.92997761 37.4300395755, -82.9298466497 37.4302403007, -82.9296973389 37.4304342639, -82.9295294169 37.4306192601, -82.9293435928 37.4307947562, -82.9291392507 37.4309588148, -82.9289786324 37.4310692477, -82.9289184865 37.4311106621, -82.9286823656 37.431249499, -82.9284379802 37.4313790688, -82.9281740759 37.4314963516, -82.9277816124 37.4316509245, -82.9263452981 37.4322364313, -82.9258541842 37.4324298331, -82.9243781692 37.4330618945, -82.9224858975 37.4338567107, -82.9219583021 37.4340937286, -82.9214267387 37.434353454, -82.9208923648 37.4346326183, -82.9203643605 37.4349253981, -82.9201046546 37.4350765626, -82.9195941176 37.4353900946, -82.9190985031 37.4357188241, -82.9188560468 37.4358874397, -82.9183797148 37.4362344925, -82.9179180557 37.4365942641, -82.9176932647 37.4367784176, -82.9172536418 37.4371565808, -82.9170395197 37.4373500577, -82.9166205757 37.4377460305, -82.9162141668 37.4381565932, -82.9158216693 37.4385817797, -82.9154459424 37.4390189118, -82.9148065661 37.4398002677, -82.9145370271 37.4401182454, -82.9143446077 37.440329555, -82.9141472228 37.4405355235, -82.9139401029 37.4407346614, -82.9137277147 37.4409273506, -82.9135104227 37.4411130523, -82.9132875589 37.4412911982, -82.9130598333 37.4414612587, -82.9128268909 37.4416234977, -82.9125904428 37.4417782332, -82.9123494359 37.4419259873, -82.9121031817 37.442066745, -82.9118523359 37.4422013457, -82.9115986108 37.4423301053, -82.9110894484 37.4425782396, -82.9103832442 37.4429144636, -82.9088360275 37.4436421541, -82.9084259729 37.4438448544)"
"District 12","Knott","12-80301.00","HR","9006","HR-9006","LANDSLIDE REPAIR(P)","78.66","78.78","Eliminate rockfall hazards 0.2 mile west of Intersection of KY 1087 & KY 80. (2024CCN)","","2024","2026","U","SPP","730000","2031","","","","060-HR-9006-000","LINESTRING (-82.9588936019 37.3959582244, -82.9584665895 37.3971515544, -82.9583077395 37.3976220178)"
"District 12","Knott","12-80301.00","HR","9006","HR-9006","LANDSLIDE REPAIR(P)","78.66","78.78","Eliminate rockfall hazards 0.2 mile west of Intersection of KY 1087 & KY 80. (2024CCN)","","2024","2026","R","SPP","180000","2030","","","","060-HR-9006-000","LINESTRING (-82.9588936019 37.3959582244, -82.9584665895 37.3971515544, -82.9583077395 37.3976220178)"
"District 12","Knott","12-80301.00","HR","9006","HR-9006","LANDSLIDE REPAIR(P)","78.66","78.78","Eliminate rockfall hazards 0.2 mile west of Intersection of KY 1087 & KY 80. (2024CCN)","","2024","2026","D","SPP","540000","2029","","","","060-HR-9006-000","LINESTRING (-82.9588936019 37.3959582244, -82.9584665895 37.3971515544, -82.9583077395 37.3976220178)"
"District 12","Knott","12-80301.00","HR","9006","HR-9006","LANDSLIDE REPAIR(P)","78.66","78.78","Eliminate rockfall hazards 0.2 mile west of Intersection of KY 1087 & KY 80. (2024CCN)","","2024","2026","C","SPP","14970000","2032","","","","060-HR-9006-000","LINESTRING (-82.9588936019 37.3959582244, -82.9584665895 37.3971515544, -82.9583077395 37.3976220178)"
"District 12","Knott","12-80302.00","KY","899","KY-899","REALIGNMENT","3.689","4.196","Improve roadway geometrics along KY 899 from end of prior construction near Pippa Passes to the bottom of the hill at Short Branch. (2024CCN)","","2024","2026","R","SPP","350000","2029","","","","060-KY-0899-000","LINESTRING (-82.8971416974 37.3177993112, -82.8965712597 37.3181563737, -82.8962314585 37.318368993, -82.8950788827 37.3190700884, -82.8948045009 37.3192722131, -82.8945070455 37.3194748715, -82.8941032782 37.3197403274, -82.8939281966 37.319864918, -82.8937347188 37.3200206579, -82.8935991865 37.3201187362, -82.8934391445 37.320218963, -82.8932125293 37.3203505354, -82.8926840924 37.3206907002, -82.8924805926 37.3208115699, -82.8922692817 37.3209297763, -82.8921360433 37.3210127964, -82.8920650118 37.3210706856, -82.8920100726 37.3211306163, -82.891959674 37.321215664, -82.891923156 37.3212617578, -82.891812456 37.3213761046, -82.8917234773 37.3214802664, -82.8916773968 37.3215514049, -82.8916557437 37.3215956643, -82.8916286864 37.3217090348, -82.8916259239 37.3217630987, -82.8916637366 37.3223558946, -82.8917506799 37.3229864385, -82.891746845 37.323140221, -82.8917442931 37.3231547218)"
"District 12","Knott","12-80302.00","KY","899","KY-899","REALIGNMENT","3.689","4.196","Improve roadway geometrics along KY 899 from end of prior construction near Pippa Passes to the bottom of the hill at Short Branch. (2024CCN)","","2024","2026","D","SPP","590000","2027","","","","060-KY-0899-000","LINESTRING (-82.8971416974 37.3177993112, -82.8965712597 37.3181563737, -82.8962314585 37.318368993, -82.8950788827 37.3190700884, -82.8948045009 37.3192722131, -82.8945070455 37.3194748715, -82.8941032782 37.3197403274, -82.8939281966 37.319864918, -82.8937347188 37.3200206579, -82.8935991865 37.3201187362, -82.8934391445 37.320218963, -82.8932125293 37.3203505354, -82.8926840924 37.3206907002, -82.8924805926 37.3208115699, -82.8922692817 37.3209297763, -82.8921360433 37.3210127964, -82.8920650118 37.3210706856, -82.8920100726 37.3211306163, -82.891959674 37.321215664, -82.891923156 37.3212617578, -82.891812456 37.3213761046, -82.8917234773 37.3214802664, -82.8916773968 37.3215514049, -82.8916557437 37.3215956643, -82.8916286864 37.3217090348, -82.8916259239 37.3217630987, -82.8916637366 37.3223558946, -82.8917506799 37.3229864385, -82.891746845 37.323140221, -82.8917442931 37.3231547218)"
"District 12","Knott","12-80302.00","KY","899","KY-899","REALIGNMENT","3.689","4.196","Improve roadway geometrics along KY 899 from end of prior construction near Pippa Passes to the bottom of the hill at Short Branch. (2024CCN)","","2024","2026","C","SPP","5159000","2030","","","","060-KY-0899-000","LINESTRING (-82.8971416974 37.3177993112, -82.8965712597 37.3181563737, -82.8962314585 37.318368993, -82.8950788827 37.3190700884, -82.8948045009 37.3192722131, -82.8945070455 37.3194748715, -82.8941032782 37.3197403274, -82.8939281966 37.319864918, -82.8937347188 37.3200206579, -82.8935991865 37.3201187362, -82.8934391445 37.320218963, -82.8932125293 37.3203505354, -82.8926840924 37.3206907002, -82.8924805926 37.3208115699, -82.8922692817 37.3209297763, -82.8921360433 37.3210127964, -82.8920650118 37.3210706856, -82.8920100726 37.3211306163, -82.891959674 37.321215664, -82.891923156 37.3212617578, -82.891812456 37.3213761046, -82.8917234773 37.3214802664, -82.8916773968 37.3215514049, -82.8916557437 37.3215956643, -82.8916286864 37.3217090348, -82.8916259239 37.3217630987, -82.8916637366 37.3223558946, -82.8917506799 37.3229864385, -82.891746845 37.323140221, -82.8917442931 37.3231547218)"
"District 12","Knott","12-80302.00","KY","899","KY-899","REALIGNMENT","3.689","4.196","Improve roadway geometrics along KY 899 from end of prior construction near Pippa Passes to the bottom of the hill at Short Branch. (2024CCN)","","2024","2026","U","SPP","380000","2029","","","","060-KY-0899-000","LINESTRING (-82.8971416974 37.3177993112, -82.8965712597 37.3181563737, -82.8962314585 37.318368993, -82.8950788827 37.3190700884, -82.8948045009 37.3192722131, -82.8945070455 37.3194748715, -82.8941032782 37.3197403274, -82.8939281966 37.319864918, -82.8937347188 37.3200206579, -82.8935991865 37.3201187362, -82.8934391445 37.320218963, -82.8932125293 37.3203505354, -82.8926840924 37.3206907002, -82.8924805926 37.3208115699, -82.8922692817 37.3209297763, -82.8921360433 37.3210127964, -82.8920650118 37.3210706856, -82.8920100726 37.3211306163, -82.891959674 37.321215664, -82.891923156 37.3212617578, -82.891812456 37.3213761046, -82.8917234773 37.3214802664, -82.8916773968 37.3215514049, -82.8916557437 37.3215956643, -82.8916286864 37.3217090348, -82.8916259239 37.3217630987, -82.8916637366 37.3223558946, -82.8917506799 37.3229864385, -82.891746845 37.323140221, -82.8917442931 37.3231547218)"
"District 12","Knott","12-80303.00","KY","15","KY-15","REALIGNMENT","5.51","5.71","Improvements to the visibility at the intersection of KY 15 and KY 1231 (Big Branch Rd.) around Carr Fork Lake. (2024CCN)","","2024","2026","C","SPP","100000","2031","","","","060-KY-0015-000","LINESTRING (-82.9948736265 37.2312385594, -82.9950137168 37.2311689988, -82.9952480784 37.2310572071, -82.9956402086 37.2308790729, -82.9961156076 37.2306792724, -82.9964374155 37.2305536045, -82.9966987235 37.2304471165, -82.99696118 37.230356042, -82.9979025895 37.2300707861, -82.9982281201 37.2299837607)"
"District 12","Knott","12-80303.00","KY","15","KY-15","REALIGNMENT","5.51","5.71","Improvements to the visibility at the intersection of KY 15 and KY 1231 (Big Branch Rd.) around Carr Fork Lake. (2024CCN)","","2024","2026","U","SPP","100000","2030","","","","060-KY-0015-000","LINESTRING (-82.9948736265 37.2312385594, -82.9950137168 37.2311689988, -82.9952480784 37.2310572071, -82.9956402086 37.2308790729, -82.9961156076 37.2306792724, -82.9964374155 37.2305536045, -82.9966987235 37.2304471165, -82.99696118 37.230356042, -82.9979025895 37.2300707861, -82.9982281201 37.2299837607)"
"District 12","Knott","12-80303.00","KY","15","KY-15","REALIGNMENT","5.51","5.71","Improvements to the visibility at the intersection of KY 15 and KY 1231 (Big Branch Rd.) around Carr Fork Lake. (2024CCN)","","2024","2026","D","SPP","40000","2029","","","","060-KY-0015-000","LINESTRING (-82.9948736265 37.2312385594, -82.9950137168 37.2311689988, -82.9952480784 37.2310572071, -82.9956402086 37.2308790729, -82.9961156076 37.2306792724, -82.9964374155 37.2305536045, -82.9966987235 37.2304471165, -82.99696118 37.230356042, -82.9979025895 37.2300707861, -82.9982281201 37.2299837607)"
"District 12","Knott","12-80304.00","KY","160","KY-160","SAFETY(P)","8.198","9.42","Address safety, congestion, and geometrics from KY 899 to KY 3391. (2024CCN)","","2024","2026","D","SPP","1190000","2029","","","","060-KY-0160-000","LINESTRING (-82.947558073 37.3157626371, -82.9476335534 37.3158367131, -82.9479475149 37.3160690094, -82.9482511307 37.3162562678, -82.9484502381 37.3163866148, -82.9486158487 37.3165112122, -82.9488472238 37.3166983857, -82.9489804819 37.3168142377, -82.9491358437 37.3169369399, -82.9492323594 37.3170051996, -82.9494093726 37.3171193525, -82.9495662641 37.3172014239, -82.9496542698 37.317239804, -82.949921245 37.3173495185, -82.9501113264 37.3174180963, -82.9503025428 37.3174839543, -82.9507027744 37.3176089505, -82.9510159252 37.3176892693, -82.951117187 37.3177136783, -82.9512839448 37.317743777, -82.9515496185 37.3177875105, -82.9519887281 37.3178392462, -82.9522098642 37.3178596552, -82.9524286878 37.3178775351, -82.9527599925 37.3178959112, -82.9529811599 37.3179154948, -82.9537971409 37.3179723996, -82.9550141994 37.3180586799, -82.9552340694 37.3180853725, -82.9554298611 37.3181211066, -82.9556325885 37.3181737665, -82.955828865 37.3182424838, -82.956019993 37.3183292121, -82.9562081914 37.3184298833, -82.95637754 37.3185377976, -82.9565601892 37.3186671868, -82.9568955728 37.3189164564, -82.9571389598 37.3191143416, -82.9575466279 37.3194637053, -82.9577338732 37.3196083155, -82.9579957771 37.3197896055, -82.9581588987 37.319889399, -82.9585055126 37.3200779326, -82.9587780952 37.3202130398, -82.9605781572 37.3210580958, -82.9609726671 37.3212266077, -82.9612792793 37.3213443859, -82.9616063756 37.32144809, -82.9619933089 37.3215433283, -82.962173168 37.3215822422, -82.9627925869 37.3217168231, -82.9629946312 37.3217697286, -82.9631971263 37.3218289648, -82.9635953513 37.3219720028, -82.9641020562 37.3221951126, -82.9651874785 37.3227032163, -82.9655017236 37.3228472684, -82.9656850148 37.3229233525, -82.9659858133 37.3230313627, -82.9669132261 37.323302952, -82.9670510978 37.3233515746, -82.9670796233 37.3233636723)"
"District 12","Knott","12-80305.00","KY","1087","KY-1087","REALIGNMENT","5.05","5.25","Curve revision 3.654 miles east of intersection of KY 3209 & KY 1087. (2024CCN)","","2024","2026","C","SPP","1125000","2032","","","","060-KY-1087-000","LINESTRING (-83.0645424587 37.390639473, -83.0646515491 37.390403685, -83.064761199 37.3900369225, -83.0648681384 37.3896211898, -83.0648901812 37.3894587617, -83.0648992793 37.3893306563, -83.0648929826 37.3892761093, -83.0648783456 37.389233185, -83.0648556472 37.3891941973, -83.0648213864 37.389160713, -83.0647793385 37.3891330962, -83.0647239098 37.3891136887, -83.0646638465 37.3891081878, -83.0646044388 37.3891131427, -83.064420614 37.3891592025, -83.0642598796 37.3892143095, -83.064027073 37.3893199663, -83.0638756221 37.3893945194, -83.0637307845 37.3894766431, -83.0635180534 37.3896080374, -83.0633518262 37.3897166879)"
"District 12","Knott","12-80305.00","KY","1087","KY-1087","REALIGNMENT","5.05","5.25","Curve revision 3.654 miles east of intersection of KY 3209 & KY 1087. (2024CCN)","","2024","2026","U","SPP","120000","2031","","","","060-KY-1087-000","LINESTRING (-83.0645424587 37.390639473, -83.0646515491 37.390403685, -83.064761199 37.3900369225, -83.0648681384 37.3896211898, -83.0648901812 37.3894587617, -83.0648992793 37.3893306563, -83.0648929826 37.3892761093, -83.0648783456 37.389233185, -83.0648556472 37.3891941973, -83.0648213864 37.389160713, -83.0647793385 37.3891330962, -83.0647239098 37.3891136887, -83.0646638465 37.3891081878, -83.0646044388 37.3891131427, -83.064420614 37.3891592025, -83.0642598796 37.3892143095, -83.064027073 37.3893199663, -83.0638756221 37.3893945194, -83.0637307845 37.3894766431, -83.0635180534 37.3896080374, -83.0633518262 37.3897166879)"
"District 12","Knott","12-80305.00","KY","1087","KY-1087","REALIGNMENT","5.05","5.25","Curve revision 3.654 miles east of intersection of KY 3209 & KY 1087. (2024CCN)","","2024","2026","R","SPP","240000","2030","","","","060-KY-1087-000","LINESTRING (-83.0645424587 37.390639473, -83.0646515491 37.390403685, -83.064761199 37.3900369225, -83.0648681384 37.3896211898, -83.0648901812 37.3894587617, -83.0648992793 37.3893306563, -83.0648929826 37.3892761093, -83.0648783456 37.389233185, -83.0648556472 37.3891941973, -83.0648213864 37.389160713, -83.0647793385 37.3891330962, -83.0647239098 37.3891136887, -83.0646638465 37.3891081878, -83.0646044388 37.3891131427, -83.064420614 37.3891592025, -83.0642598796 37.3892143095, -83.064027073 37.3893199663, -83.0638756221 37.3893945194, -83.0637307845 37.3894766431, -83.0635180534 37.3896080374, -83.0633518262 37.3897166879)"
"District 12","Knott","12-80305.00","KY","1087","KY-1087","REALIGNMENT","5.05","5.25","Curve revision 3.654 miles east of intersection of KY 3209 & KY 1087. (2024CCN)","","2024","2026","D","SPP","240000","2029","","","","060-KY-1087-000","LINESTRING (-83.0645424587 37.390639473, -83.0646515491 37.390403685, -83.064761199 37.3900369225, -83.0648681384 37.3896211898, -83.0648901812 37.3894587617, -83.0648992793 37.3893306563, -83.0648929826 37.3892761093, -83.0648783456 37.389233185, -83.0648556472 37.3891941973, -83.0648213864 37.389160713, -83.0647793385 37.3891330962, -83.0647239098 37.3891136887, -83.0646638465 37.3891081878, -83.0646044388 37.3891131427, -83.064420614 37.3891592025, -83.0642598796 37.3892143095, -83.064027073 37.3893199663, -83.0638756221 37.3893945194, -83.0637307845 37.3894766431, -83.0635180534 37.3896080374, -83.0633518262 37.3897166879)"
"District 12","Knott","12-80350.00","KY","1098","KY-1098","REALIGNMENT","10.5","11.0","Improve horizontal and vertical roadway geometry to eliminate the substandard curve and increase sight distance on KY 1098 (MP 10.5-11.0) (2024CCN)","","2024","2026","U","SPP","100000","2031","","","","060-KY-1098-000","LINESTRING (-82.9833163585 37.4165268262, -82.9832713209 37.4163391009, -82.983193516 37.4161339316, -82.9830384575 37.4158478009, -82.9827970757 37.4154837914, -82.9825748333 37.415068303, -82.9825301553 37.4149914096, -82.982480614 37.4149248421, -82.9823925351 37.4148570884, -82.9817703008 37.4145079686, -82.9815042066 37.414336259, -82.9811887948 37.4141012846, -82.9805688712 37.41369039, -82.9804431816 37.413587398, -82.9803529998 37.41349294, -82.9803162957 37.4134332696, -82.9802960834 37.4133654725, -82.9802943786 37.4132909696, -82.9803208237 37.4132190573, -82.9804891176 37.4130010284, -82.9805260242 37.412944201, -82.9805437259 37.4128943368, -82.9805471121 37.4128496301, -82.9805325194 37.4128066953, -82.9805060208 37.412768974, -82.9804593874 37.4127354464, -82.9804044697 37.4127116157, -82.9803352379 37.41269294, -82.9801530267 37.412674062, -82.9799110228 37.4126790472, -82.9796554595 37.4126966246, -82.9791448481 37.4127087082, -82.9790072258 37.4126950068, -82.9789070497 37.4126747737, -82.9788143052 37.4126492197, -82.9786632539 37.4125983812, -82.9785048694 37.4125317054, -82.9779081699 37.4122378489, -82.9777815011 37.4121705508, -82.9777302662 37.4121311437, -82.9776724521 37.4120775046)"
"District 12","Knott","12-80350.00","KY","1098","KY-1098","REALIGNMENT","10.5","11.0","Improve horizontal and vertical roadway geometry to eliminate the substandard curve and increase sight distance on KY 1098 (MP 10.5-11.0) (2024CCN)","","2024","2026","C","SPP","2000000","2032","","","","060-KY-1098-000","LINESTRING (-82.9833163585 37.4165268262, -82.9832713209 37.4163391009, -82.983193516 37.4161339316, -82.9830384575 37.4158478009, -82.9827970757 37.4154837914, -82.9825748333 37.415068303, -82.9825301553 37.4149914096, -82.982480614 37.4149248421, -82.9823925351 37.4148570884, -82.9817703008 37.4145079686, -82.9815042066 37.414336259, -82.9811887948 37.4141012846, -82.9805688712 37.41369039, -82.9804431816 37.413587398, -82.9803529998 37.41349294, -82.9803162957 37.4134332696, -82.9802960834 37.4133654725, -82.9802943786 37.4132909696, -82.9803208237 37.4132190573, -82.9804891176 37.4130010284, -82.9805260242 37.412944201, -82.9805437259 37.4128943368, -82.9805471121 37.4128496301, -82.9805325194 37.4128066953, -82.9805060208 37.412768974, -82.9804593874 37.4127354464, -82.9804044697 37.4127116157, -82.9803352379 37.41269294, -82.9801530267 37.412674062, -82.9799110228 37.4126790472, -82.9796554595 37.4126966246, -82.9791448481 37.4127087082, -82.9790072258 37.4126950068, -82.9789070497 37.4126747737, -82.9788143052 37.4126492197, -82.9786632539 37.4125983812, -82.9785048694 37.4125317054, -82.9779081699 37.4122378489, -82.9777815011 37.4121705508, -82.9777302662 37.4121311437, -82.9776724521 37.4120775046)"
"District 12","Knott","12-80350.00","KY","1098","KY-1098","REALIGNMENT","10.5","11.0","Improve horizontal and vertical roadway geometry to eliminate the substandard curve and increase sight distance on KY 1098 (MP 10.5-11.0) (2024CCN)","","2024","2026","R","SPP","100000","2030","","","","060-KY-1098-000","LINESTRING (-82.9833163585 37.4165268262, -82.9832713209 37.4163391009, -82.983193516 37.4161339316, -82.9830384575 37.4158478009, -82.9827970757 37.4154837914, -82.9825748333 37.415068303, -82.9825301553 37.4149914096, -82.982480614 37.4149248421, -82.9823925351 37.4148570884, -82.9817703008 37.4145079686, -82.9815042066 37.414336259, -82.9811887948 37.4141012846, -82.9805688712 37.41369039, -82.9804431816 37.413587398, -82.9803529998 37.41349294, -82.9803162957 37.4134332696, -82.9802960834 37.4133654725, -82.9802943786 37.4132909696, -82.9803208237 37.4132190573, -82.9804891176 37.4130010284, -82.9805260242 37.412944201, -82.9805437259 37.4128943368, -82.9805471121 37.4128496301, -82.9805325194 37.4128066953, -82.9805060208 37.412768974, -82.9804593874 37.4127354464, -82.9804044697 37.4127116157, -82.9803352379 37.41269294, -82.9801530267 37.412674062, -82.9799110228 37.4126790472, -82.9796554595 37.4126966246, -82.9791448481 37.4127087082, -82.9790072258 37.4126950068, -82.9789070497 37.4126747737, -82.9788143052 37.4126492197, -82.9786632539 37.4125983812, -82.9785048694 37.4125317054, -82.9779081699 37.4122378489, -82.9777815011 37.4121705508, -82.9777302662 37.4121311437, -82.9776724521 37.4120775046)"
"District 12","Knott","12-80350.00","KY","1098","KY-1098","REALIGNMENT","10.5","11.0","Improve horizontal and vertical roadway geometry to eliminate the substandard curve and increase sight distance on KY 1098 (MP 10.5-11.0) (2024CCN)","","2024","2026","D","SPP","420000","2029","","","","060-KY-1098-000","LINESTRING (-82.9833163585 37.4165268262, -82.9832713209 37.4163391009, -82.983193516 37.4161339316, -82.9830384575 37.4158478009, -82.9827970757 37.4154837914, -82.9825748333 37.415068303, -82.9825301553 37.4149914096, -82.982480614 37.4149248421, -82.9823925351 37.4148570884, -82.9817703008 37.4145079686, -82.9815042066 37.414336259, -82.9811887948 37.4141012846, -82.9805688712 37.41369039, -82.9804431816 37.413587398, -82.9803529998 37.41349294, -82.9803162957 37.4134332696, -82.9802960834 37.4133654725, -82.9802943786 37.4132909696, -82.9803208237 37.4132190573, -82.9804891176 37.4130010284, -82.9805260242 37.412944201, -82.9805437259 37.4128943368, -82.9805471121 37.4128496301, -82.9805325194 37.4128066953, -82.9805060208 37.412768974, -82.9804593874 37.4127354464, -82.9804044697 37.4127116157, -82.9803352379 37.41269294, -82.9801530267 37.412674062, -82.9799110228 37.4126790472, -82.9796554595 37.4126966246, -82.9791448481 37.4127087082, -82.9790072258 37.4126950068, -82.9789070497 37.4126747737, -82.9788143052 37.4126492197, -82.9786632539 37.4125983812, -82.9785048694 37.4125317054, -82.9779081699 37.4122378489, -82.9777815011 37.4121705508, -82.9777302662 37.4121311437, -82.9776724521 37.4120775046)"
"District 12","Knott","12-80354.00","HR","9006","HR-9006","ROCKFALL MITIGTN(P)","78.27","78.59","Eliminate rockfall hazards along Hal Rogers Parkway (old KY-80) from MP 78.27 to 79.59. (2024CCN)","","2024","2026","U","SPP","650000","2030","","","","060-HR-9006-000","MULTILINESTRING ((-82.9613522421 37.3907395879, -82.9611137042 37.3910010399, -82.9608061229 37.3914069589, -82.960578246 37.3917719155, -82.9603176474 37.39223803, -82.9601619457 37.3925791535, -82.9592610203 37.3949314044, -82.9592411601 37.3949869082), (-82.7895673908 37.3742479903, -82.7894213372 37.374238063, -82.7891900157 37.3742019775, -82.7875712369 37.3738078628, -82.7863590875 37.3735007006, -82.7861484789 37.3734546928, -82.7860495002 37.3734414667, -82.7858694154 37.3734330534, -82.7857088497 37.373444644, -82.7855001876 37.3734794716, -82.785322285 37.3735373368, -82.7851967952 37.373593233, -82.7850786812 37.3736627808, -82.7849478874 37.3737567385, -82.784821166 37.3738867957, -82.7847285172 37.3740344792, -82.7846596282 37.3741907352, -82.78463986 37.3742721199, -82.7846273362 37.3743531392, -82.7846244935 37.3744245116, -82.7846253248 37.3744382172))"
"District 12","Knott","12-80354.00","HR","9006","HR-9006","ROCKFALL MITIGTN(P)","78.27","78.59","Eliminate rockfall hazards along Hal Rogers Parkway (old KY-80) from MP 78.27 to 79.59. (2024CCN)","","2024","2026","C","SPP","12900000","2032","","","","060-HR-9006-000","MULTILINESTRING ((-82.9613522421 37.3907395879, -82.9611137042 37.3910010399, -82.9608061229 37.3914069589, -82.960578246 37.3917719155, -82.9603176474 37.39223803, -82.9601619457 37.3925791535, -82.9592610203 37.3949314044, -82.9592411601 37.3949869082), (-82.7895673908 37.3742479903, -82.7894213372 37.374238063, -82.7891900157 37.3742019775, -82.7875712369 37.3738078628, -82.7863590875 37.3735007006, -82.7861484789 37.3734546928, -82.7860495002 37.3734414667, -82.7858694154 37.3734330534, -82.7857088497 37.373444644, -82.7855001876 37.3734794716, -82.785322285 37.3735373368, -82.7851967952 37.373593233, -82.7850786812 37.3736627808, -82.7849478874 37.3737567385, -82.784821166 37.3738867957, -82.7847285172 37.3740344792, -82.7846596282 37.3741907352, -82.78463986 37.3742721199, -82.7846273362 37.3743531392, -82.7846244935 37.3744245116, -82.7846253248 37.3744382172))"
"District 12","Knott","12-80354.00","HR","9006","HR-9006","ROCKFALL MITIGTN(P)","78.27","78.59","Eliminate rockfall hazards along Hal Rogers Parkway (old KY-80) from MP 78.27 to 79.59. (2024CCN)","","2024","2026","D","SPP","500000","2029","","","","060-HR-9006-000","MULTILINESTRING ((-82.9613522421 37.3907395879, -82.9611137042 37.3910010399, -82.9608061229 37.3914069589, -82.960578246 37.3917719155, -82.9603176474 37.39223803, -82.9601619457 37.3925791535, -82.9592610203 37.3949314044, -82.9592411601 37.3949869082), (-82.7895673908 37.3742479903, -82.7894213372 37.374238063, -82.7891900157 37.3742019775, -82.7875712369 37.3738078628, -82.7863590875 37.3735007006, -82.7861484789 37.3734546928, -82.7860495002 37.3734414667, -82.7858694154 37.3734330534, -82.7857088497 37.373444644, -82.7855001876 37.3734794716, -82.785322285 37.3735373368, -82.7851967952 37.373593233, -82.7850786812 37.3736627808, -82.7849478874 37.3737567385, -82.784821166 37.3738867957, -82.7847285172 37.3740344792, -82.7846596282 37.3741907352, -82.78463986 37.3742721199, -82.7846273362 37.3743531392, -82.7846244935 37.3744245116, -82.7846253248 37.3744382172))"
"District 12","Knott","12-80354.00","HR","9006","HR-9006","ROCKFALL MITIGTN(P)","78.27","78.59","Eliminate rockfall hazards along Hal Rogers Parkway (old KY-80) from MP 78.27 to 79.59. (2024CCN)","","2024","2026","R","SPP","150000","2030","","","","060-HR-9006-000","MULTILINESTRING ((-82.9613522421 37.3907395879, -82.9611137042 37.3910010399, -82.9608061229 37.3914069589, -82.960578246 37.3917719155, -82.9603176474 37.39223803, -82.9601619457 37.3925791535, -82.9592610203 37.3949314044, -82.9592411601 37.3949869082), (-82.7895673908 37.3742479903, -82.7894213372 37.374238063, -82.7891900157 37.3742019775, -82.7875712369 37.3738078628, -82.7863590875 37.3735007006, -82.7861484789 37.3734546928, -82.7860495002 37.3734414667, -82.7858694154 37.3734330534, -82.7857088497 37.373444644, -82.7855001876 37.3734794716, -82.785322285 37.3735373368, -82.7851967952 37.373593233, -82.7850786812 37.3736627808, -82.7849478874 37.3737567385, -82.784821166 37.3738867957, -82.7847285172 37.3740344792, -82.7846596282 37.3741907352, -82.78463986 37.3742721199, -82.7846273362 37.3743531392, -82.7846244935 37.3744245116, -82.7846253248 37.3744382172))"
